"game_date","scheduled_games","simulated_lineups","skipped_lineups","hitter_rows","starter_rows","simulations_per_lineup","starter_phase","bullpen_phase","hitter_inputs","environment_inputs","calibration_status","model_version","publication_status"
"2026-07-22",17,13,21,117,13,2000,"probable-starter season rates, FIP quality, K/BB rates, and expected batters faced","active-roster bullpen FIP blend; batting order continues from the starter phase","FanGraphs AVG/SLG/BB/K/HR with empirical-Bayes shrinkage and posted batting-order opportunity","team expected runs and temperature multiplier; empirical park factors pending","prediction snapshot ledger begins now; individual-event calibration requires settled games","starter_bullpen_player_sim_v1","development_uncalibrated"
