"player_id","player_name","team","hand","first_game","last_game","pa","ab","hits","singles","doubles","triples","home_runs","walks","intentional_walks","hit_by_pitch","strikeouts","sacrifice_flies","total_bases","batted_balls","hard_hit","barrel_proxy","ground_balls","line_drives","fly_balls","popups","pulled_batted_balls","average_exit_velocity","average_launch_angle","run_value_total","run_value_opportunities","batting_average","on_base_percentage","slugging_percentage","ops","isolated_power","strikeout_rate","walk_rate","hard_hit_rate","barrel_proxy_rate","ground_ball_rate","line_drive_rate","fly_ball_rate","pull_rate","woba_estimate","run_value_per_pa","pa_reliability","bbe_reliability","sample_label","perspective","woba_method","summary_method","discipline_pitches","swing_rate","zone_rate","source_through","generated_at_utc"
"682829","Elly De La Cruz","Cincinnati Reds","L",2026-03-26,2026-08-15,462,407,107,64,18,5,20,50,0,2,123,3,195,286,145,36,135,69,77,5,117,93.6204301075269,9.64642857142857,14.6806187009582,462,0.262899262899263,0.344155844155844,0.479115479115479,0.823271323271323,0.216216216216216,0.266233766233766,0.108225108225108,0.506993006993007,0.125874125874126,0.472027972027972,0.241258741258741,0.269230769230769,0.409090909090909,0.351904761904762,0.0317762309544549,0.822,0.851,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1846,0.416576381365114,0.469664138678223,"2026-08-15","2026-08-16 10:24:04 UTC"
"673548","Seiya Suzuki","Chicago Cubs","R",2026-04-10,2026-08-15,461,402,109,65,23,0,21,52,1,4,115,3,195,290,114,31,98,79,86,27,145,88.8579310344828,18.9758620689655,19.5323625365287,461,0.271144278606965,0.357917570498915,0.485074626865672,0.842992197364587,0.213930348258706,0.249457700650759,0.112798264642082,0.393103448275862,0.106896551724138,0.337931034482759,0.272413793103448,0.296551724137931,0.5,0.360869565217391,0.0423695499707781,0.822,0.853,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1998,0.405905905905906,0.473973973973974,"2026-08-15","2026-08-16 10:24:04 UTC"
"621020","Dansby Swanson","Chicago Cubs","R",2026-03-26,2026-08-14,460,405,87,50,16,3,18,48,0,2,106,4,163,302,124,22,126,62,91,23,165,89.329,16.0830564784053,9.86166955870998,460,0.214814814814815,0.298474945533769,0.402469135802469,0.700944081336238,0.187654320987654,0.230434782608696,0.104347826086957,0.410596026490066,0.0728476821192053,0.417218543046358,0.205298013245033,0.301324503311258,0.54635761589404,0.303398692810458,0.0214384120841521,0.821,0.858,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1769,0.472018089315998,0.471452798191068,"2026-08-15","2026-08-16 10:24:04 UTC"
"677951","Bobby Witt Jr.","Kansas City Royals","R",2026-03-27,2026-08-15,459,410,116,77,25,1,13,45,2,1,81,3,182,332,171,35,120,94,86,32,117,92.648623853211,16.4373088685015,10.0627359218673,459,0.282926829268293,0.352941176470588,0.44390243902439,0.796843615494979,0.160975609756098,0.176470588235294,0.0980392156862745,0.515060240963855,0.105421686746988,0.36144578313253,0.283132530120482,0.259036144578313,0.352409638554217,0.343194748358862,0.0219231719430659,0.821,0.869,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1710,0.476023391812866,0.43859649122807,"2026-08-15","2026-08-16 10:24:04 UTC"
"808982","Jung Hoo Lee","San Francisco Giants","L",2026-03-25,2026-08-15,459,430,126,87,26,4,9,19,0,6,46,4,187,388,114,10,178,111,81,18,171,86.5475452196382,9.78294573643411,7.79080753631529,459,0.293023255813953,0.328976034858388,0.434883720930233,0.76385975578862,0.141860465116279,0.100217864923747,0.0413943355119826,0.293814432989691,0.0257731958762887,0.458762886597938,0.286082474226804,0.208762886597938,0.440721649484536,0.3280174291939,0.0169734368982904,0.821,0.886,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1674,0.475507765830346,0.505376344086022,"2026-08-15","2026-08-16 10:24:04 UTC"
"696100","Hunter Goodman","Colorado Rockies","R",2026-03-27,2026-08-12,457,414,104,53,16,1,34,36,0,4,152,3,224,265,122,43,86,63,92,24,128,90.5566539923954,18.828897338403,2.98563584977906,457,0.251207729468599,0.315098468271335,0.541062801932367,0.856161270203702,0.289855072463768,0.332603938730853,0.0787746170678337,0.460377358490566,0.162264150943396,0.324528301886792,0.237735849056604,0.347169811320755,0.483018867924528,0.359080962800875,0.00653312002139838,0.82,0.841,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1730,0.539884393063584,0.423699421965318,"2026-08-15","2026-08-16 10:24:04 UTC"
"695600","Carter Jensen","Kansas City Royals","L",2026-03-27,2026-08-15,455,403,88,47,24,1,16,46,1,1,134,5,162,273,118,25,92,57,96,28,117,90.6764705882353,21.0110294117647,-3.14004801632912,455,0.218362282878412,0.296703296703297,0.401985111662531,0.698688408365828,0.183622828784119,0.294505494505495,0.101098901098901,0.432234432234432,0.0915750915750916,0.336996336996337,0.208791208791209,0.351648351648352,0.428571428571429,0.30090308370044,-0.00690120443149258,0.82,0.845,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1880,0.45,0.473404255319149,"2026-08-15","2026-08-16 10:24:04 UTC"
"571448","Nolan Arenado","Arizona Diamondbacks","R",2026-03-26,2026-08-15,455,404,98,57,20,1,20,41,1,7,93,3,180,314,103,23,120,65,85,44,166,85.1731629392971,18.8274760383387,5.40832952376874,455,0.242574257425743,0.320879120879121,0.445544554455446,0.766423675334566,0.202970297029703,0.204395604395604,0.0901098901098901,0.328025477707006,0.0732484076433121,0.382165605095541,0.207006369426752,0.270700636942675,0.528662420382166,0.328986784140969,0.0118864385137775,0.82,0.863,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1849,0.452677122769064,0.451595457003786,"2026-08-15","2026-08-16 10:24:04 UTC"
"807712","Luke Keaschall","Minnesota Twins","R",2026-03-26,2026-08-15,453,385,103,77,18,1,7,46,0,14,69,7,144,323,95,11,124,80,92,27,152,84.5686335403727,16.723602484472,8.32922873123478,453,0.267532467532468,0.360619469026549,0.374025974025974,0.734645443052523,0.106493506493507,0.152317880794702,0.101545253863135,0.294117647058824,0.0340557275541796,0.38390092879257,0.247678018575851,0.284829721362229,0.470588235294118,0.326393805309734,0.0183868183912468,0.819,0.866,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1707,0.413591095489162,0.486233157586409,"2026-08-15","2026-08-16 10:24:04 UTC"
"800050","Chase DeLauter","Cleveland Guardians","L",2026-03-26,2026-08-15,452,402,115,79,22,1,13,47,0,0,64,3,178,341,155,20,146,96,65,34,158,91.1811209439528,11.8967551622419,12.8252031576687,452,0.286069651741294,0.358407079646018,0.442786069651741,0.801193149297759,0.156716417910448,0.141592920353982,0.103982300884956,0.454545454545455,0.0586510263929619,0.428152492668622,0.281524926686217,0.190615835777126,0.463343108504399,0.34716814159292,0.0283743432691785,0.819,0.872,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1747,0.420721236405266,0.479107040641099,"2026-08-15","2026-08-16 10:24:04 UTC"
"691016","Tyler Soderstrom","Athletics","L",2026-03-27,2026-08-14,451,397,97,48,27,3,19,50,1,3,91,1,187,306,139,27,142,59,83,22,132,90.6973770491803,11.1475409836066,5.99961719022279,451,0.244332493702771,0.332594235033259,0.47103274559194,0.803626980625199,0.226700251889169,0.201773835920177,0.110864745011086,0.454248366013072,0.0882352941176471,0.464052287581699,0.19281045751634,0.271241830065359,0.431372549019608,0.343466666666667,0.0133029205991636,0.819,0.86,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1739,0.458884416331225,0.472110408280621,"2026-08-15","2026-08-16 10:24:04 UTC"
"665862","Jazz Chisholm Jr.","New York Yankees","L",2026-03-25,2026-08-15,449,403,86,53,14,2,17,43,1,1,140,3,155,264,111,27,116,48,75,25,145,89.431679389313,15.0190114068441,-5.78161356969091,449,0.213399503722084,0.288888888888889,0.384615384615385,0.673504273504274,0.1712158808933,0.311804008908686,0.0957683741648107,0.420454545454545,0.102272727272727,0.439393939393939,0.181818181818182,0.284090909090909,0.549242424242424,0.29173719376392,-0.0128766449213606,0.818,0.841,"strong","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1",1847,0.453708716838116,0.47103410936654,"2026-08-15","2026-08-16 10:24:04 UTC"
