"runner_id","runner_name","opportunity_type","opportunities","attempts","successes","observed_rate","observed_success_rate","league_rate","league_success_rate","shrunk_rate","shrunk_success_rate","reliability","profile_status"
"672642","Steward Berroa","steal_second",1,0,0,0,,0.064747646241704,0.88160508541915,0.0629491005127678,0.88160508541915,0.0277777777777778,"league-shrunk"
"672695","Geraldo Perdomo","double_first_scores",12,12,5,0.416666666666667,0.416666666666667,0.411297440423654,0.411297440423654,0.412668306698466,0.413445130920859,0.25531914893617,"league-shrunk"
"672695","Geraldo Perdomo","first_to_second_on_out",59,59,15,0.254237288135593,0.254237288135593,0.249152344206711,0.249152344206711,0.252343957949307,0.253048599944426,0.627659574468085,"player signal"
"672695","Geraldo Perdomo","ground_ball_double_play",84,84,14,0.166666666666667,0.166666666666667,0.204228187919463,0.204228187919463,0.177714172917489,0.17329517041716,0.705882352941177,"player signal"
"672695","Geraldo Perdomo","sac_fly_scores",14,14,10,0.714285714285714,0.714285714285714,0.593089567259309,0.593089567259309,0.627717037838282,0.646112881583361,0.285714285714286,"league-shrunk"
"672695","Geraldo Perdomo","second_to_third_on_out",20,20,5,0.25,0.25,0.47679196469335,0.47679196469335,0.394322159350313,0.357427772749481,0.363636363636364,"league-shrunk"
"672695","Geraldo Perdomo","single_first_to_third",26,26,9,0.346153846153846,0.346153846153846,0.344750558451229,0.344750558451229,0.345348681078574,0.345579773911866,0.426229508196721,"player signal"
"672695","Geraldo Perdomo","single_second_scores",17,17,13,0.764705882352941,0.764705882352941,0.618876080691643,0.618876080691643,0.666551208157836,0.689707698641416,0.326923076923077,"league-shrunk"
"672695","Geraldo Perdomo","steal_second",180,19,15,0.105555555555556,0.789473684210526,0.064747646241704,0.88160508541915,0.0989124075277193,0.834294365879586,0.837209302325581,"player signal"
"672695","Geraldo Perdomo","steal_third",84,1,0,0.0119047619047619,0,0.0135434186067097,0.856209150326797,0.012386719758276,0.811145510835913,0.705882352941177,"player signal"
"672724","Oswald Peraza","double_first_scores",1,1,0,0,0,0.411297440423654,0.411297440423654,0.399872511522997,0.389650206717146,0.0277777777777778,"league-shrunk"
"672724","Oswald Peraza","first_to_second_on_out",22,22,10,0.454545454545455,0.454545454545455,0.249152344206711,0.249152344206711,0.328426878021665,0.36211855489302,0.385964912280702,"league-shrunk"
"672724","Oswald Peraza","ground_ball_double_play",34,34,6,0.176470588235294,0.176470588235294,0.204228187919463,0.204228187919463,0.190550530104075,0.186078988125968,0.492753623188406,"player signal"
"672724","Oswald Peraza","sac_fly_scores",4,4,3,0.75,0.75,0.593089567259309,0.593089567259309,0.609182944976303,0.621618736848526,0.102564102564103,"league-shrunk"
"672724","Oswald Peraza","second_to_third_on_out",14,14,9,0.642857142857143,0.642857142857143,0.47679196469335,0.47679196469335,0.524239158454433,0.549445480140009,0.285714285714286,"league-shrunk"
"672724","Oswald Peraza","single_first_to_third",14,14,6,0.428571428571429,0.428571428571429,0.344750558451229,0.344750558451229,0.368699378485571,0.381422189128816,0.285714285714286,"league-shrunk"
"672724","Oswald Peraza","single_second_scores",6,6,1,0.166666666666667,0.166666666666667,0.618876080691643,0.618876080691643,0.552699093273354,0.505823727185399,0.146341463414634,"league-shrunk"
"672724","Oswald Peraza","steal_second",85,8,8,0.0941176470588235,1,0.064747646241704,0.88160508541915,0.085551396820497,0.918034289905565,0.708333333333333,"player signal"
"672724","Oswald Peraza","steal_third",46,2,2,0.0434782608695652,1,0.0135434186067097,0.856209150326797,0.0305434524843808,0.870588235294118,0.567901234567901,"player signal"
"672761","Wenceel Pérez","double_first_scores",2,2,0,0,0,0.411297440423654,0.411297440423654,0.3890651463467,0.370167696381289,0.0540540540540541,"league-shrunk"
"672761","Wenceel Pérez","first_to_second_on_out",6,6,0,0,0,0.249152344206711,0.249152344206711,0.212691025542314,0.186864258155033,0.146341463414634,"league-shrunk"
"672761","Wenceel Pérez","ground_ball_double_play",9,9,1,0.111111111111111,0.111111111111111,0.204228187919463,0.204228187919463,0.185181513117755,0.173189162316679,0.204545454545455,"league-shrunk"
