"game_date","event","league_rate","slate_mean","slate_p10","slate_p90","slate_min","slate_max","model_version"
"2026-08-22","BB",0.0881781822397403,0.0870574761584377,0.051790872158487,0.128956702119908,0.0247035495188856,0.195526885985881,"multinomial_log5_platoon_form_v1"
"2026-08-22","HBP",0.0113392650127521,0.0107975110279171,0.00166881005369062,0.0205192928722649,0.000322822111723738,0.0799398865816407,"multinomial_log5_platoon_form_v1"
"2026-08-22","K",0.217916763273823,0.22298860161019,0.144184342911791,0.301134439087372,0.06182328256282,0.498420920666669,"multinomial_log5_platoon_form_v1"
"2026-08-22","X1B",0.142418270345467,0.1402410176906,0.096342881723855,0.177920221466973,0.0618691315470779,0.255079958963436,"multinomial_log5_platoon_form_v1"
"2026-08-22","X2B",0.0413937514491073,0.0397727116507357,0.0272699796132277,0.0551190897761719,0.00893448581123238,0.0889539319912819,"multinomial_log5_platoon_form_v1"
"2026-08-22","X3B",0.00364450498492928,0.00347053262308364,0.000191984489968779,0.00935475390717153,4.65454744102477e-05,0.040532574071993,"multinomial_log5_platoon_form_v1"
"2026-08-22","HR",0.0309239508462787,0.0325352340663543,0.014964737958713,0.0561078585874275,0.00199427854451178,0.0929636529276959,"multinomial_log5_platoon_form_v1"
"2026-08-22","OUT",0.464185311847902,0.463136915172681,0.384754557768323,0.532561715757788,0.26316415722632,0.607146185724233,"multinomial_log5_platoon_form_v1"
