"current_game_id","team","opponent","game_pk","game_date","recency_label","role","player_id","player_name","stat_line","performance_score","report_date","source_through","generated_at_utc"
"825029","New York Yankees","Arizona Diamondbacks","825032","2026-09-18","Yesterday","Pitcher","642232","Ryan Yarbrough","1.1 IP, 2 K",3.33333333333333,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"825029","Arizona Diamondbacks","New York Yankees","825032","2026-09-18","Yesterday","Hitter","682998","Corbin Carroll","2 H, 1 HR, 1 2B, 2 RBI",9,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"825029","Arizona Diamondbacks","New York Yankees","825032","2026-09-18","Yesterday","Hitter","672695","Geraldo Perdomo","2 H, 0 HR, 0 2B, 0 RBI",4,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"825029","Arizona Diamondbacks","New York Yankees","825032","2026-09-18","Yesterday","Hitter","571448","Nolan Arenado","2 H, 0 HR, 0 2B, 0 RBI",4,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"825029","Arizona Diamondbacks","New York Yankees","825032","2026-09-18","Yesterday","Pitcher","593958","Eduardo Rodriguez","5.1 IP, 5 K",10.3333333333333,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"825029","Arizona Diamondbacks","New York Yankees","825032","2026-09-18","Yesterday","Pitcher","668678","Zac Gallen","3.0 IP, 2 K",5,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823249","Miami Marlins","San Diego Padres","823252","2026-09-18","Yesterday","Hitter","682663","Agustín Ramírez","3 H, 1 HR, 0 2B, 1 RBI",10,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823249","Miami Marlins","San Diego Padres","823252","2026-09-18","Yesterday","Hitter","691594","Javier Sanoja","2 H, 0 HR, 1 2B, 1 RBI",5,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823249","Miami Marlins","San Diego Padres","823252","2026-09-18","Yesterday","Hitter","672640","Otto Lopez","2 H, 0 HR, 1 2B, 0 RBI",4,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823249","Miami Marlins","San Diego Padres","823252","2026-09-18","Yesterday","Pitcher","663969","Tyler Phillips","3.2 IP, 3 K",6.66666666666667,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823249","Miami Marlins","San Diego Padres","823252","2026-09-18","Yesterday","Pitcher","690978","Dax Fulton","1.0 IP, 2 K",3,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823249","San Diego Padres","Miami Marlins","823252","2026-09-18","Yesterday","Hitter","664034","Ty France","2 H, 1 HR, 0 2B, 3 RBI",10,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823249","San Diego Padres","Miami Marlins","823252","2026-09-18","Yesterday","Hitter","687957","Dustin Harris","2 H, 0 HR, 0 2B, 2 RBI",6,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823249","San Diego Padres","Miami Marlins","823252","2026-09-18","Yesterday","Hitter","701538","Jackson Merrill","1 H, 1 HR, 0 2B, 1 RBI",6,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823249","San Diego Padres","Miami Marlins","823252","2026-09-18","Yesterday","Pitcher","601713","Nick Pivetta","5.0 IP, 4 K",9,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823249","San Diego Padres","Miami Marlins","823252","2026-09-18","Yesterday","Pitcher","688158","David Morgan","1.1 IP, 1 K",2.33333333333333,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823899","San Francisco Giants","Los Angeles Dodgers","823898","2026-09-18","Yesterday","Hitter","808982","Jung Hoo Lee","1 H, 1 HR, 0 2B, 1 RBI",6,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823899","San Francisco Giants","Los Angeles Dodgers","823898","2026-09-18","Yesterday","Hitter","813841","Jonah Cox","1 H, 0 HR, 0 2B, 1 RBI",3,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823899","San Francisco Giants","Los Angeles Dodgers","823898","2026-09-18","Yesterday","Hitter","668800","Andrew Knizner","1 H, 0 HR, 0 2B, 0 RBI",2,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823899","San Francisco Giants","Los Angeles Dodgers","823898","2026-09-18","Yesterday","Pitcher","702885","Cesar Perdomo","4.2 IP, 1 K",5.66666666666667,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823899","San Francisco Giants","Los Angeles Dodgers","823898","2026-09-18","Yesterday","Pitcher","693313","Carson Seymour","1.0 IP, 2 K",3,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823899","Los Angeles Dodgers","San Francisco Giants","823898","2026-09-18","Yesterday","Hitter","605141","Mookie Betts","3 H, 2 HR, 0 2B, 3 RBI",15,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823899","Los Angeles Dodgers","San Francisco Giants","823898","2026-09-18","Yesterday","Hitter","663656","Kyle Tucker","2 H, 1 HR, 0 2B, 1 RBI",8,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823899","Los Angeles Dodgers","San Francisco Giants","823898","2026-09-18","Yesterday","Hitter","571970","Max Muncy","1 H, 1 HR, 0 2B, 1 RBI",6,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823899","Los Angeles Dodgers","San Francisco Giants","823898","2026-09-18","Yesterday","Pitcher","607192","Tyler Glasnow","6.0 IP, 10 K",16,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823899","Los Angeles Dodgers","San Francisco Giants","823898","2026-09-18","Yesterday","Pitcher","621242","Edwin Díaz","1.0 IP, 2 K",3,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823976","Minnesota Twins","Los Angeles Angels","823977","2026-09-18","Yesterday","Hitter","805805","Walker Jenkins","3 H, 1 HR, 0 2B, 1 RBI",10,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823976","Minnesota Twins","Los Angeles Angels","823977","2026-09-18","Yesterday","Hitter","686797","Brooks Lee","2 H, 0 HR, 0 2B, 0 RBI",4,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823976","Minnesota Twins","Los Angeles Angels","823977","2026-09-18","Yesterday","Hitter","605137","Josh Bell","1 H, 0 HR, 0 2B, 1 RBI",3,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823976","Minnesota Twins","Los Angeles Angels","823977","2026-09-18","Yesterday","Pitcher","687570","Connor Prielipp","7.0 IP, 8 K",15,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823976","Minnesota Twins","Los Angeles Angels","823977","2026-09-18","Yesterday","Pitcher","667297","Tommy Nance","1.0 IP, 2 K",3,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823976","Los Angeles Angels","Minnesota Twins","823977","2026-09-18","Yesterday","Hitter","642350","Jose Siri","2 H, 0 HR, 0 2B, 0 RBI",4,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823976","Los Angeles Angels","Minnesota Twins","823977","2026-09-18","Yesterday","Hitter","695681","Christian Moore","1 H, 0 HR, 0 2B, 0 RBI",2,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823976","Los Angeles Angels","Minnesota Twins","823977","2026-09-18","Yesterday","Hitter","685133","Wade Meckler","1 H, 0 HR, 0 2B, 0 RBI",2,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823976","Los Angeles Angels","Minnesota Twins","823977","2026-09-18","Yesterday","Pitcher","680570","Grayson Rodriguez","6.2 IP, 4 K",10.6666666666667,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
"823976","Los Angeles Angels","Minnesota Twins","823977","2026-09-18","Yesterday","Pitcher","671111","Sammy Peralta","1.1 IP, 1 K",2.33333333333333,"2026-09-19","2026-09-18","2026-09-19 13:56:43 UTC"
