"award","league","checkpoint_date","event_type","player_id","player_name","team","race_rating","detail","source_acquired_at_utc","source_through","source_note"
"MVP","AL",2026-04-12,"fastest_riser","621550","Patrick Wisdom","SEA",10.3,"Patrick Wisdom gained 3.9 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","AL",2026-04-19,"fastest_riser","682877","Juan Brito","CLE",12.9,"Juan Brito gained 6.6 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","AL",2026-04-26,"fastest_riser","457705","Andrew McCutchen","TEX",10.3,"Andrew McCutchen gained 3.7 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","AL",2026-05-03,"fastest_riser","666310","Bo Naylor","CLE",10.9,"Bo Naylor gained 4.8 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","AL",2026-05-10,"fastest_riser","608701","Rob Refsnyder","SEA",7.7,"Rob Refsnyder gained 4.0 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","AL",2026-05-17,"fastest_riser","608701","Rob Refsnyder","SEA",10.9,"Rob Refsnyder gained 3.2 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","AL",2026-05-24,"fastest_riser","670242","Matt Wallner","MIN",11.7,"Matt Wallner gained 1.4 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","AL",2026-05-31,"fastest_riser","700337","Edgar Quero","CHW",7.8,"Edgar Quero gained 2.2 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","AL",2026-06-07,"fastest_riser","700337","Edgar Quero","CHW",9.9,"Edgar Quero gained 2.1 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","AL",2026-06-14,"fastest_riser","669224","Austin Wells","NYY",10.2,"Austin Wells gained 0.4 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","AL",2026-06-21,"fastest_riser","669224","Austin Wells","NYY",11.2,"Austin Wells gained 1.0 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","AL",2026-06-28,"fastest_riser","656716","Zach McKinstry","DET",10.8,"Zach McKinstry gained 1.7 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","AL",2026-07-05,"fastest_riser","656716","Zach McKinstry","DET",12.5,"Zach McKinstry gained 1.7 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","AL",2026-07-12,"fastest_riser","671732","Lawrence Butler","ATH",15.9,"Lawrence Butler gained 1.5 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","AL",2026-07-19,"fastest_riser","656716","Zach McKinstry","DET",15.3,"Zach McKinstry gained 1.3 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","AL",2026-07-26,"fastest_riser","665489","Vladimir Guerrero Jr.","TOR",55,"Vladimir Guerrero Jr. gained 5.8 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","AL",2026-07-27,"fastest_riser","808959","Munetaka Murakami","CHW",71.6,"Munetaka Murakami gained 4.6 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","NL",2026-04-12,"fastest_riser","506702","Sandy León","ATL",10.2,"Sandy León gained 5.5 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","NL",2026-04-19,"fastest_riser","596146","Max Kepler","ARI",30.8,"Max Kepler gained 1.4 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","NL",2026-04-26,"fastest_riser","666624","Christopher Morel","MIA",11.6,"Christopher Morel gained 6.2 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","NL",2026-05-03,"fastest_riser","593871","Jorge Polanco","NYM",10.6,"Jorge Polanco gained 4.0 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","NL",2026-05-10,"fastest_riser","592206","Nick Castellanos","SDP",12.9,"Nick Castellanos gained 1.7 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","NL",2026-05-17,"fastest_riser","663647","Ke'Bryan Hayes","CIN",5.8,"Ke'Bryan Hayes gained 3.1 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","NL",2026-05-24,"fastest_riser","663647","Ke'Bryan Hayes","CIN",8.8,"Ke'Bryan Hayes gained 3.0 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","NL",2026-05-31,"fastest_riser","686452","Drew Millas","WSN",14.4,"Drew Millas gained 1.1 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","NL",2026-06-07,"fastest_riser","687363","Victor Scott II","STL",13.9,"Victor Scott II gained 2.0 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","NL",2026-06-14,"fastest_riser","670770","TJ Friedl","CIN",8.8,"TJ Friedl gained 2.0 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","NL",2026-06-21,"fastest_riser","670770","TJ Friedl","CIN",9.9,"TJ Friedl gained 1.1 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","NL",2026-06-28,"fastest_riser","542303","Marcell Ozuna","PIT",12.1,"Marcell Ozuna gained 1.8 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","NL",2026-07-05,"fastest_riser","670770","TJ Friedl","CIN",13.3,"TJ Friedl gained 1.6 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","NL",2026-07-12,"fastest_riser","542303","Marcell Ozuna","PIT",15.2,"Marcell Ozuna gained 1.5 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","NL",2026-07-19,"fastest_riser","543760","Marcus Semien","NYM",18.3,"Marcus Semien gained 1.3 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","NL",2026-07-26,"new_leader","691718","Pete Crow-Armstrong","CHC",96.7,"Pete Crow-Armstrong moved into first place.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","NL",2026-07-26,"fastest_riser","646240","Rafael Devers","SFG",66.7,"Rafael Devers gained 11.4 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
"MVP","NL",2026-07-27,"fastest_riser","630105","Jake Cronenworth","SDP",23.9,"Jake Cronenworth gained 8.8 rating points.","2026-07-28 05:47:36 UTC","2026-07-27","Cumulative FanGraphs date-range checkpoints via BaseballR; each rating uses only data available through its checkpoint."
