"playerID","yearID","lgID","G","AB","R","H","X2B","X3B","HR","RBI","SB","BB","HBP","SF","PA","AVG","OBP","TB","SLG","OPS","avg_percentile","obp_percentile","slg_percentile","ops_percentile","h_percentile","hr_percentile","rbi_percentile","r_percentile","sb_percentile","decade"
"jacksre01",1973,"AL",151,539,99,158,28,2,32,117,22,76,7,7,629,0.293135435992579,0.383147853736089,286,0.530612244897959,0.913760098634048,0.861111111111111,0.922222222222222,0.988888888888889,0.988888888888889,0.916666666666667,1,1,1,0.944444444444444,1970
"jenseja01",1958,"AL",154,548,83,157,31,0,35,122,9,99,3,4,654,0.286496350364964,0.396024464831804,293,0.534671532846715,0.93069599767852,0.792452830188679,0.943396226415094,0.952830188679245,0.962264150943396,0.900943396226415,0.962264150943396,1,0.905660377358491,0.924528301886792,1950
"johnswa01",1913,"AL",54,134,12,35,5,6,2,14,2,5,1,0,140,0.261194029850746,0.292857142857143,58,0.432835820895522,0.725692963752665,0.549019607843137,0.235294117647059,0.941176470588235,0.784313725490196,0.156862745098039,0.735294117647059,0.215686274509804,0.132352941176471,0.102941176470588,1910
"johnswa01",1924,"AL",39,113,18,32,9,0,1,14,0,3,1,0,117,0.283185840707965,0.307692307692308,44,0.389380530973451,0.697072838665759,0.39622641509434,0.113207547169811,0.462264150943396,0.292452830188679,0.122641509433962,0.405660377358491,0.14622641509434,0.169811320754717,0.0424528301886792,1920
"jonesch06",1999,"NL",157,567,116,181,41,1,45,110,25,126,2,6,701,0.319223985890653,0.440798858773181,359,0.6331569664903,1.07395582526348,0.928571428571429,0.983193277310924,0.987394957983193,0.991596638655462,0.949579831932773,0.989495798319328,0.932773109243697,0.974789915966387,0.911764705882353,1990
"judgeaa01",2022,"AL",157,570,133,177,28,0,62,131,16,111,6,5,692,0.310526315789474,0.42485549132948,391,0.685964912280702,1.11082040361018,0.995652173913044,1,0.995652173913044,0.995652173913044,0.982608695652174,1,1,1,0.915217391304348,2020
"judgeaa01",2024,"AL",158,559,122,180,36,1,58,144,10,133,9,2,703,0.322003577817531,0.458036984352774,392,0.701252236135957,1.15928922048873,0.987068965517241,1,1,1,0.982758620689655,1,1,0.991379310344828,0.775862068965517,2020
"judgeaa01",2025,"AL",152,541,137,179,30,2,53,114,12,124,7,7,679,0.33086876155268,0.456553755522828,372,0.687615526802218,1.14416928232505,0.995967741935484,1,1,1,0.991935483870968,0.995967741935484,0.995967741935484,1,0.832661290322581,2020
"kentje01",2000,"NL",159,587,114,196,41,7,33,125,12,90,9,9,695,0.333901192504259,0.424460431654676,350,0.596252129471891,1.02071256112657,0.962809917355372,0.966942148760331,0.950413223140496,0.950413223140496,0.983471074380165,0.93801652892562,0.987603305785124,0.971074380165289,0.84297520661157,2000
"killeha01",1969,"AL",162,555,106,153,20,2,49,140,8,145,5,4,709,0.275675675675676,0.427362482369535,324,0.583783783783784,1.01114626615332,0.789772727272727,1,0.982954545454545,0.994318181818182,0.892045454545455,1,1,0.980113636363636,0.815340909090909,1960
"kleinch01",1932,"NL",154,650,152,226,50,15,38,137,20,60,1,0,711,0.347692307692308,0.40365682137834,420,0.646153846153846,1.04981066753219,0.963963963963964,0.972972972972973,1,1,1,0.995495495495496,0.990990990990991,1,1,1930
"koufasa01",1963,"NL",40,110,3,7,0,0,1,7,0,6,0,1,117,0.0636363636363636,0.111111111111111,10,0.0909090909090909,0.202020202020202,0,0,0,0,0,0.127737226277372,0.062043795620438,0,0.127737226277372,1960
"larkiba01",1995,"NL",131,496,98,158,29,6,15,66,51,61,3,4,564,0.318548387096774,0.393617021276596,244,0.491935483870968,0.885552505147563,0.938775510204082,0.913265306122449,0.852040816326531,0.88265306122449,0.954081632653061,0.818877551020408,0.816326530612245,0.979591836734694,0.994897959183674,1990
"lombaer01",1938,"NL",129,489,60,167,30,1,19,95,0,40,0,0,529,0.341513292433538,0.391304347826087,256,0.523517382413088,0.914821730239175,0.990291262135922,0.922330097087379,0.961165048543689,0.980582524271845,0.91747572815534,0.941747572815534,0.941747572815534,0.70873786407767,0.116504854368932,1930
"lynnfr01",1975,"AL",145,528,103,175,47,7,21,105,10,62,3,6,599,0.331439393939394,0.400667779632721,299,0.566287878787879,0.9669556584206,0.994535519125683,0.967213114754098,1,1,0.96448087431694,0.92896174863388,0.989071038251366,1,0.756830601092896,1970
"mantlmi01",1956,"AL",150,533,132,188,22,5,52,130,10,112,2,4,651,0.352720450281426,0.463901689708141,376,0.705440900562852,1.16934259027099,1,0.991304347826087,1,1,0.973913043478261,1,1,1,0.947826086956522,1950
"mantlmi01",1957,"AL",144,474,121,173,28,6,34,94,16,146,0,3,623,0.364978902953586,0.512038523274478,315,0.664556962025316,1.17659548529979,0.991071428571429,0.991071428571429,0.991071428571429,0.991071428571429,0.96875,0.982142857142857,0.955357142857143,1,0.973214285714286,1950
"mantlmi01",1962,"AL",123,377,96,121,15,1,30,89,9,122,1,2,502,0.320954907161804,0.48605577689243,228,0.604774535809019,1.09083031270145,0.985294117647059,1,1,1,0.636029411764706,0.955882352941177,0.893382352941177,0.948529411764706,0.878676470588235,1960
"marioma01",1944,"NL",144,506,50,135,26,2,6,63,1,43,0,0,549,0.266798418972332,0.324225865209472,183,0.361660079051383,0.685885944260855,0.513761467889908,0.486238532110092,0.532110091743119,0.477064220183486,0.752293577981651,0.678899082568807,0.747706422018349,0.619266055045872,0.371559633027523,1940
"marisro01",1960,"AL",136,499,98,141,18,7,39,112,2,70,3,5,577,0.282565130260521,0.370883882149047,290,0.581162324649299,0.952046206798345,0.798076923076923,0.855769230769231,0.990384615384615,0.980769230769231,0.807692307692308,0.990384615384615,1,0.990384615384615,0.514423076923077,1960
"marisro01",1961,"AL",161,590,132,159,16,4,61,142,0,94,7,7,698,0.269491525423729,0.372492836676218,366,0.620338983050847,0.992831819727065,0.645390070921986,0.815602836879433,0.978723404255319,0.964539007092199,0.893617021276596,1,1,0.99645390070922,0.156028368794326,1960
"mattido01",1985,"AL",159,652,107,211,48,3,35,145,2,56,2,15,725,0.323619631901841,0.371034482758621,370,0.567484662576687,0.938519145335308,0.985365853658537,0.936585365853659,0.995121951219512,0.995121951219512,0.995121951219512,0.985365853658537,1,0.973170731707317,0.441463414634146,1980
"mauerjo01",2009,"AL",138,523,94,191,30,1,28,96,4,76,2,5,606,0.365200764818356,0.443894389438944,307,0.586998087954111,1.03089247739305,1,1,0.995073891625616,1,0.975369458128079,0.911330049261084,0.923645320197044,0.911330049261084,0.549261083743842,2000
"mayswi01",1954,"NL",151,565,119,195,33,13,41,110,8,66,2,7,640,0.345132743362832,0.4109375,377,0.667256637168142,1.07819413716814,0.990196078431373,0.931372549019608,0.990196078431373,0.990196078431373,0.975490196078431,0.975490196078431,0.950980392156863,0.980392156862745,0.911764705882353,1950
"mayswi01",1965,"NL",157,558,118,177,21,3,52,112,9,76,0,2,636,0.317204301075269,0.397798742138365,360,0.645161290322581,1.04296003246095,0.978723404255319,1,1,1,0.921985815602837,1,0.985815602836879,0.99290780141844,0.854609929078014,1960
"mccorfr01",1940,"NL",155,618,93,191,44,3,19,127,2,52,5,0,675,0.309061488673139,0.367407407407407,298,0.482200647249191,0.849608054656598,0.91588785046729,0.831775700934579,0.906542056074766,0.878504672897196,0.995327102803738,0.953271028037383,0.990654205607477,0.934579439252336,0.392523364485981,1940
"mccovwi01",1969,"NL",149,491,101,157,26,2,45,126,0,121,4,7,623,0.319755600814664,0.452648475120385,322,0.655804480651731,1.10845295577212,0.958579881656805,1,1,1,0.869822485207101,1,1,0.952662721893491,0.133136094674556,1960
"mccutan01",2013,"NL",157,583,97,185,38,5,21,84,27,78,9,4,674,0.317324185248714,0.403560830860534,296,0.507718696397942,0.911279527258476,0.959641255605381,0.991031390134529,0.95067264573991,0.959641255605381,0.991031390134529,0.89237668161435,0.95067264573991,0.977578475336323,0.977578475336323,2010
"mcgeewi01",1985,"NL",152,612,114,216,26,18,10,82,56,34,0,5,651,0.352941176470588,0.384024577572965,308,0.503267973856209,0.887292551429174,1,0.908571428571429,0.942857142857143,0.954285714285714,1,0.72,0.914285714285714,0.988571428571429,0.988571428571429,1980
"mclaide01",1968,"AL",44,111,7,18,1,1,0,4,0,1,0,0,112,0.162162162162162,0.169642857142857,21,0.189189189189189,0.358832046332046,0.0445205479452055,0,0.0342465753424658,0,0.0171232876712329,0.0650684931506849,0.0342465753424658,0.0479452054794521,0.133561643835616,1960
"medwijo01",1937,"NL",156,633,111,237,56,10,31,154,4,41,2,0,676,0.374407582938389,0.414201183431953,406,0.641390205371248,1.0555913888032,1,0.969387755102041,1,1,1,0.994897959183674,1,1,0.576530612244898,1930
"mitchke01",1989,"NL",154,543,100,158,34,6,47,125,3,87,3,7,640,0.29097605893186,0.3875,345,0.635359116022099,1.0228591160221,0.890804597701149,0.942528735632184,1,1,0.916666666666667,1,1,0.979885057471264,0.408045977011494,1980
"morgajo02",1975,"NL",146,498,107,163,27,6,17,94,67,132,3,6,639,0.327309236947791,0.466353677621283,253,0.508032128514056,0.974385806135339,0.976331360946746,1,0.952662721893491,1,0.914201183431953,0.857988165680473,0.940828402366864,0.982248520710059,0.994082840236686,1970
"morgajo02",1976,"NL",141,472,113,151,30,5,27,111,60,114,1,12,599,0.319915254237288,0.444073455759599,272,0.576271186440678,1.02034464220028,0.964285714285714,1,1,1,0.857142857142857,0.976190476190476,0.994047619047619,0.994047619047619,0.994047619047619,1970
"morneju01",2006,"AL",157,592,97,190,37,1,34,130,3,53,5,11,661,0.320945945945946,0.375189107413011,331,0.559121621621622,0.934310729034632,0.936585365853659,0.892682926829268,0.975609756097561,0.965853658536585,0.968292682926829,0.94390243902439,0.995121951219512,0.907317073170732,0.541463414634146,2000
"munsoth01",1976,"AL",152,616,79,186,27,1,17,105,14,29,9,10,664,0.301948051948052,0.337349397590361,266,0.431818181818182,0.769167579408543,0.941520467836257,0.742690058479532,0.871345029239766,0.853801169590643,0.982456140350877,0.909356725146199,0.994152046783626,0.915204678362573,0.783625730994152,1970
"murphda05",1982,"NL",162,598,113,168,23,2,36,109,23,93,3,4,698,0.280936454849498,0.378223495702006,303,0.506688963210702,0.884912458912708,0.720496894409938,0.925465838509317,0.962732919254658,0.956521739130435,0.885093167701863,0.993788819875776,0.996894409937888,0.993788819875776,0.84472049689441,1980
"murphda05",1983,"NL",162,589,131,178,24,4,36,121,30,90,2,6,687,0.302207130730051,0.393013100436681,318,0.539898132427844,0.932911232864525,0.917721518987342,0.962025316455696,1,1,0.968354430379747,0.993670886075949,1,0.993670886075949,0.882911392405063,1980
"musiast01",1943,"NL",157,617,108,220,48,20,13,81,9,72,2,0,691,0.356564019448947,0.425470332850941,347,0.562398703403566,0.987869036254506,1,1,1,1,1,0.94811320754717,0.957547169811321,0.990566037735849,0.933962264150943,1940
"musiast01",1946,"NL",156,624,124,228,50,20,16,103,7,73,3,0,700,0.365384615384615,0.434285714285714,366,0.586538461538462,1.02082417582418,1,0.974137931034483,1,1,1,0.961206896551724,0.982758620689655,1,0.831896551724138,1940
"musiast01",1948,"NL",155,611,135,230,46,18,39,131,7,79,3,0,693,0.376432078559738,0.45021645021645,429,0.702127659574468,1.15234410979092,1,0.981481481481482,1,1,1,0.981481481481482,1,1,0.842592592592593,1940
"newcodo01",1956,"NL",52,111,13,26,6,0,2,16,1,12,1,1,125,0.234234234234234,0.312,38,0.342342342342342,0.654342342342342,0.262135922330097,0.398058252427184,0.310679611650485,0.29126213592233,0.0776699029126214,0.160194174757282,0.150485436893204,0.101941747572816,0.388349514563107,1950
"newhoha01",1944,"AL",47,120,10,29,4,0,0,5,1,6,0,0,126,0.241666666666667,0.277777777777778,33,0.275,0.552777777777778,0.269230769230769,0.144230769230769,0.105769230769231,0.105769230769231,0.0817307692307692,0.139423076923077,0.00961538461538462,0.0480769230769231,0.197115384615385,1940
"newhoha01",1945,"AL",40,109,9,28,5,1,0,17,0,7,0,0,116,0.256880733944954,0.301724137931034,35,0.321100917431193,0.622825055362227,0.454128440366972,0.247706422018349,0.385321100917431,0.357798165137615,0.0917431192660551,0.142201834862385,0.215596330275229,0.055045871559633,0.105504587155963,1940
"ofarrbo01",1926,"NL",147,492,63,144,30,9,7,68,1,61,0,0,553,0.292682926829268,0.370705244122966,213,0.432926829268293,0.803632073391258,0.584905660377358,0.811320754716981,0.726415094339623,0.754716981132076,0.787735849056604,0.792452830188679,0.806603773584906,0.665094339622642,0.188679245283019,1920
"ohtansh01",2021,"AL",158,537,103,138,26,8,46,100,26,96,4,2,639,0.256983240223464,0.37245696400626,318,0.592178770949721,0.96463573495598,0.672131147540984,0.959016393442623,0.987704918032787,0.987704918032787,0.834016393442623,0.991803278688525,0.948770491803279,0.971311475409836,0.983606557377049,2020
"ohtansh01",2023,"AL",135,497,102,151,26,8,44,95,20,91,3,3,594,0.303822937625755,0.412457912457912,325,0.653923541247485,1.0663814537054,0.969957081545064,1,1,1,0.909871244635193,1,0.939914163090129,0.984978540772532,0.912017167381974,2020
"ohtansh01",2024,"NL",159,636,134,197,38,7,54,130,59,81,6,5,728,0.309748427672956,0.39010989010989,411,0.64622641509434,1.03633630520423,0.978070175438597,0.982456140350877,1,1,0.995614035087719,1,1,1,0.995614035087719,2020
"ohtansh01",2025,"NL",158,611,146,172,25,9,55,102,20,109,3,2,725,0.281505728314239,0.391724137931034,380,0.621931260229133,1.01365539816017,0.891891891891892,0.981981981981982,1,1,0.97972972972973,0.995495495495496,0.977477477477477,1,0.916666666666667,2020
"parkeda01",1978,"NL",148,581,102,194,32,12,30,117,20,57,2,2,642,0.333907056798623,0.394080996884735,340,0.585197934595525,0.97927893148026,1,0.988023952095808,1,1,0.982035928143713,0.988023952095808,0.994011976047904,0.988023952095808,0.853293413173653,1970
"peckiro01",1925,"AL",126,422,67,124,16,4,4,64,13,49,0,0,471,0.293838862559242,0.367303609341826,160,0.37914691943128,0.746450528773105,0.548672566371681,0.513274336283186,0.424778761061947,0.451327433628319,0.654867256637168,0.641592920353982,0.725663716814159,0.663716814159292,0.867256637168142,1920
"pedrodu01",2008,"AL",157,653,118,213,54,2,17,83,20,50,7,9,719,0.326186830015314,0.375521557719054,322,0.493108728943338,0.868630286662393,0.985714285714286,0.9,0.847619047619048,0.871428571428571,0.997619047619048,0.788095238095238,0.876190476190476,1,0.928571428571429,2000
"pendlte01",1991,"NL",153,586,94,187,34,8,22,86,10,43,1,7,637,0.319112627986348,0.362637362637363,303,0.517064846416382,0.879702209053745,0.97752808988764,0.853932584269663,0.98314606741573,0.949438202247191,1,0.926966292134832,0.907303370786517,0.955056179775281,0.699438202247191,1990
"poseybu01",2012,"NL",148,530,78,178,39,1,24,103,1,69,2,9,610,0.335849056603774,0.408196721311475,291,0.549056603773585,0.95725332508506,0.987704918032787,0.991803278688525,0.983606557377049,0.987704918032787,0.969262295081967,0.909836065573771,0.979508196721312,0.862704918032787,0.315573770491803,2010
"powelbo01",1970,"AL",154,526,82,156,28,0,35,114,1,104,5,8,643,0.296577946768061,0.412130637636081,289,0.549429657794677,0.961560295430758,0.869318181818182,0.971590909090909,0.988636363636364,0.982954545454545,0.877840909090909,0.977272727272727,0.988636363636364,0.863636363636364,0.360795454545455,1970
"pujolal01",2005,"NL",161,591,129,195,38,2,41,117,16,97,9,3,700,0.32994923857868,0.43,360,0.609137055837564,1.03913705583756,0.982758620689655,0.991379310344828,0.982758620689655,0.987068965517241,0.987068965517241,0.991379310344828,0.993534482758621,1,0.922413793103448,2000
"pujolal01",2008,"NL",148,524,100,187,44,0,37,116,7,104,5,8,641,0.356870229007634,0.461778471138846,342,0.652671755725191,1.11445022686404,0.991561181434599,0.991561181434599,0.9957805907173,0.9957805907173,0.991561181434599,0.983122362869198,0.987341772151899,0.945147679324895,0.751054852320675,2000
"pujolal01",2009,"NL",160,568,124,186,45,1,47,135,16,115,9,8,700,0.327464788732394,0.442857142857143,374,0.658450704225352,1.1013078470825,0.987234042553191,1,1,1,0.978723404255319,1,0.991489361702128,1,0.893617021276596,2000
"riceji01",1978,"AL",163,677,121,213,25,15,46,139,7,58,5,5,745,0.314623338257016,0.370469798657718,406,0.599704579025111,0.970174377682829,0.990338164251208,0.927536231884058,1,1,1,1,1,0.995169082125604,0.734299516908213,1970
"ripkeca01",1983,"AL",162,663,121,211,47,2,27,102,0,58,0,5,726,0.318250377073906,0.370523415977961,343,0.517345399698341,0.887868815676302,0.966666666666667,0.885714285714286,0.976190476190476,0.971428571428571,1,0.954761904761905,0.961904761904762,1,0.107142857142857,1980
"ripkeca01",1991,"AL",162,650,99,210,46,5,34,114,6,53,5,9,717,0.323076923076923,0.373779637377964,368,0.566153846153846,0.93993348353181,0.971830985915493,0.873239436619718,0.990610328638498,0.985915492957746,0.995305164319249,0.990610328638498,0.985915492957746,0.953051643192488,0.697183098591549,1990
"rizzuph01",1950,"AL",155,617,125,200,36,7,7,66,12,92,7,0,716,0.324149108589951,0.417597765363128,271,0.439222042139384,0.856819807502513,0.934579439252336,0.925233644859813,0.728971962616822,0.822429906542056,0.990654205607477,0.546728971962617,0.714953271028037,0.985981308411215,0.985981308411215,1950
"robinbr01",1964,"AL",163,612,82,194,35,3,28,118,1,51,4,10,677,0.316993464052288,0.367799113737075,319,0.52124183006536,0.889040943802435,0.992647058823529,0.904411764705882,0.941176470588235,0.955882352941177,0.992647058823529,0.922794117647059,1,0.863970588235294,0.404411764705882,1960
"robinfr02",1961,"NL",153,545,117,176,32,7,37,124,22,71,10,10,636,0.322935779816514,0.404088050314465,333,0.611009174311927,1.01509722462639,0.953703703703704,0.962962962962963,0.990740740740741,0.990740740740741,0.949074074074074,0.981481481481482,0.990740740740741,0.990740740740741,0.981481481481482,1960
"robinfr02",1966,"AL",155,576,122,182,34,2,49,122,8,87,10,7,680,0.315972222222222,0.410294117647059,367,0.637152777777778,1.04744689542484,1,1,1,1,0.989130434782609,1,1,1,0.83695652173913,1960
"robinja02",1949,"NL",156,593,122,203,38,12,16,124,37,86,8,0,687,0.342327150084317,0.432314410480349,313,0.527824620573356,0.960139031053705,1,0.991379310344828,0.974137931034483,0.974137931034483,0.991379310344828,0.849137931034483,0.991379310344828,0.982758620689655,1,1940
"rodrial01",2003,"AL",161,607,124,181,30,6,47,118,17,87,15,6,715,0.298187808896211,0.395804195804196,364,0.599670510708402,0.995474706512598,0.866666666666667,0.952380952380952,1,0.990476190476191,0.945238095238095,1,0.995238095238095,1,0.911904761904762,2000
"rodrial01",2005,"AL",162,605,124,194,29,1,48,130,21,91,16,3,715,0.320661157024793,0.420979020979021,369,0.609917355371901,1.03089637635092,0.984848484848485,0.994949494949495,1,1,0.96969696969697,1,0.984848484848485,1,0.941919191919192,2000
"rodrial01",2007,"AL",158,583,143,183,31,0,54,156,24,95,21,9,708,0.313893653516295,0.422316384180791,376,0.644939965694683,1.06725634987547,0.921951219512195,0.985365853658537,1,1,0.931707317073171,1,1,1,0.936585365853659,2000
"rodriiv01",1999,"AL",144,600,116,199,29,1,35,113,25,24,1,5,630,0.331666666666667,0.355555555555556,335,0.558333333333333,0.913888888888889,0.960975609756098,0.648780487804878,0.941463414634146,0.897560975609756,0.980487804878049,0.948780487804878,0.936585365853659,0.968292682926829,0.934146341463415,1990
"rolliji01",2007,"NL",162,716,139,212,38,20,30,94,41,49,7,6,778,0.29608938547486,0.344473007712082,380,0.53072625698324,0.875199264695323,0.816239316239316,0.551282051282051,0.897435897435897,0.85042735042735,0.993589743589744,0.933760683760684,0.905982905982906,1,0.982905982905983,2000
"rosenal01",1953,"AL",155,599,115,201,27,5,43,145,8,85,4,0,688,0.335559265442404,0.421511627906977,367,0.612687813021703,1.03419944092868,0.981132075471698,0.971698113207547,0.990566037735849,0.990566037735849,0.981132075471698,1,1,1,0.929245283018868,1950
"rosepe01",1973,"NL",160,680,115,230,36,8,5,64,10,65,6,0,751,0.338235294117647,0.400798934753662,297,0.436764705882353,0.837563640636015,1,0.94478527607362,0.742331288343558,0.871165644171779,1,0.484662576687117,0.769938650306748,0.987730061349693,0.840490797546012,1970
"ruthba01",1923,"AL",152,522,151,205,45,13,41,131,17,170,4,0,696,0.39272030651341,0.544540229885057,399,0.764367816091954,1.30890804597701,0.98989898989899,1,1,1,0.96969696969697,1,1,1,0.919191919191919,1920
"sandbry01",1984,"NL",156,636,114,200,36,19,19,84,32,52,3,4,695,0.314465408805031,0.366906474820144,331,0.520440251572327,0.887346726392471,0.940828402366864,0.85207100591716,0.976331360946746,0.970414201183432,0.994082840236686,0.920118343195266,0.917159763313609,1,0.92603550295858,1980
"sauerha01",1952,"NL",151,567,89,153,31,3,37,121,1,77,4,0,648,0.26984126984127,0.361111111111111,301,0.530864197530864,0.891975308641975,0.616822429906542,0.728971962616822,0.990654205607477,0.962616822429907,0.85981308411215,0.995327102803738,1,0.901869158878505,0.331775700934579,1950
"schmimi01",1980,"NL",150,548,104,157,25,8,48,121,12,89,2,13,652,0.286496350364964,0.380368098159509,342,0.624087591240876,1.00445568940039,0.767857142857143,0.94047619047619,1,1,0.854166666666667,1,1,0.994047619047619,0.74702380952381,1980
"schmimi01",1981,"NL",102,354,78,112,19,2,31,91,12,73,4,3,434,0.31638418079096,0.435483870967742,228,0.644067796610169,1.07955166757791,0.936619718309859,1,1,1,0.904929577464789,1,1,1,0.785211267605634,1980
"schmimi01",1986,"NL",160,552,97,160,29,1,37,119,1,89,7,9,657,0.289855072463768,0.389649923896499,302,0.547101449275362,0.936751373171862,0.880434782608696,0.96195652173913,0.994565217391304,0.994565217391304,0.934782608695652,1,1,0.986413043478261,0.21195652173913,1980
"schulfr01",1911,"NL",154,577,105,173,30,21,21,107,23,76,3,0,656,0.299826689774697,0.384146341463415,308,0.533795493934142,0.917941835397557,0.851851851851852,0.842592592592593,1,0.981481481481482,0.972222222222222,1,0.99537037037037,0.972222222222222,0.74537037037037,1910
"shantbo01",1952,"AL",34,96,13,19,4,1,0,12,0,5,2,0,103,0.197916666666667,0.252427184466019,25,0.260416666666667,0.512843851132686,0.0357142857142857,0.0357142857142857,0.0625,0.0357142857142857,0.0133928571428571,0.0848214285714286,0.138392857142857,0.160714285714286,0.151785714285714,1950
"sislege01",1922,"AL",142,586,134,246,42,18,8,105,51,49,3,0,638,0.419795221843003,0.467084639498433,348,0.593856655290102,1.06094129478854,1,0.990196078431373,0.96078431372549,0.980392156862745,1,0.794117647058823,0.970588235294118,1,1,1920
"sosasa01",1998,"NL",159,643,134,198,20,0,66,158,18,73,1,5,722,0.307931570762053,0.376731301939058,416,0.64696734059098,1.02369864253004,0.875536480686695,0.841201716738197,0.995708154506438,0.987124463519313,0.978540772532189,0.995708154506438,1,1,0.899141630901288,1990
"speaktr01",1912,"AL",153,580,136,222,53,12,10,90,52,82,6,0,668,0.382758620689655,0.464071856287425,329,0.567241379310345,1.03131323559777,0.983193277310924,1,0.983193277310924,0.983193277310924,0.983193277310924,0.995798319327731,0.957983193277311,0.991596638655462,0.974789915966387,1910
"stantmi03",2017,"NL",159,597,123,168,32,0,59,132,2,85,7,3,692,0.281407035175879,0.375722543352601,377,0.631490787269682,1.00721333062228,0.73972602739726,0.885844748858447,0.995433789954338,0.981735159817352,0.958904109589041,1,1,0.995433789954338,0.438356164383562,2010
"stargwi01",1979,"NL",126,424,60,119,19,0,32,82,0,47,3,6,480,0.280660377358491,0.352083333333333,234,0.55188679245283,0.903970125786164,0.670731707317073,0.719512195121951,0.969512195121951,0.951219512195122,0.615853658536585,0.975609756097561,0.896341463414634,0.673780487804878,0.11280487804878,1970
"suzukic01",2001,"AL",157,692,127,242,34,8,8,69,56,30,8,4,734,0.34971098265896,0.381471389645777,316,0.456647398843931,0.838118788489707,1,0.908212560386473,0.705314009661836,0.811594202898551,1,0.478260869565217,0.770531400966184,0.995169082125604,1,2000
"tejadmi01",2002,"AL",162,662,108,204,30,0,34,131,7,38,11,4,715,0.308157099697885,0.353846153846154,336,0.507552870090634,0.861399023936788,0.94392523364486,0.775700934579439,0.883177570093458,0.878504672897196,0.988317757009346,0.969626168224299,0.990654205607477,0.957943925233645,0.738317757009346,2000
"thomafr04",1993,"AL",153,549,106,174,36,0,41,128,4,112,2,13,676,0.316939890710383,0.42603550295858,333,0.60655737704918,1.03259288000776,0.951456310679612,0.980582524271845,0.985436893203884,0.990291262135922,0.946601941747573,0.990291262135922,0.995145631067961,0.956310679611651,0.54126213592233,1990
"thomafr04",1994,"AL",113,399,106,141,34,1,38,101,2,109,2,7,517,0.353383458646617,0.48742746615087,291,0.729323308270677,1.21675077442155,0.989189189189189,1,1,1,0.983783783783784,0.994594594594595,0.986486486486487,1,0.413513513513514,1990
"torrejo01",1971,"NL",161,634,97,230,34,8,24,137,4,63,4,5,706,0.362776025236593,0.420679886685552,352,0.555205047318612,0.975884934004164,1,0.994219653179191,0.982658959537572,0.988439306358382,1,0.930635838150289,1,0.976878612716763,0.632947976878613,1970
"troutmi01",2014,"AL",157,602,115,173,39,9,36,111,16,83,10,10,705,0.287375415282392,0.377304964539007,338,0.561461794019934,0.938766758558941,0.898678414096916,0.969162995594714,0.991189427312775,0.991189427312775,0.94273127753304,0.988986784140969,1,1,0.892070484581498,2010
"troutmi01",2016,"AL",159,549,123,173,32,5,29,100,30,116,11,5,681,0.31511839708561,0.440528634361233,302,0.550091074681239,0.990619709042472,0.977973568281938,1,0.982378854625551,0.991189427312775,0.931718061674009,0.883259911894273,0.940528634361233,1,0.991189427312775,2010
"troutmi01",2019,"AL",134,470,110,137,27,2,45,104,11,110,16,4,600,0.291489361702128,0.438333333333333,303,0.64468085106383,1.08301418439716,0.885106382978723,1,0.995744680851064,1,0.834042553191489,0.995744680851064,0.963829787234043,0.974468085106383,0.893617021276596,2010
"vanceda01",1924,"NL",35,106,7,16,0,0,2,11,0,10,1,0,117,0.150943396226415,0.230769230769231,22,0.207547169811321,0.438316400580552,0,0.00934579439252336,0,0,0,0.401869158878505,0.0654205607476635,0.00467289719626168,0.0280373831775701,1920
"vaughmo01",1995,"AL",140,550,98,165,28,3,39,126,11,68,14,4,636,0.3,0.388364779874214,316,0.574545454545455,0.962910234419668,0.810344827586207,0.87192118226601,0.955665024630542,0.960591133004926,0.950738916256158,0.980295566502463,0.997536945812808,0.95320197044335,0.839901477832512,1990
"versazo01",1965,"AL",160,666,126,182,45,12,19,77,27,41,7,8,722,0.273273273273273,0.318559556786704,308,0.462462462462462,0.781022019249166,0.81021897810219,0.576642335766423,0.854014598540146,0.795620437956204,0.992700729927007,0.872262773722628,0.905109489051095,1,0.985401459854015,1960
"vottojo01",2010,"NL",150,547,106,177,36,2,37,113,16,91,7,3,648,0.323583180987203,0.424382716049383,328,0.59963436928702,1.0240170853364,0.995726495726496,1,1,1,0.978632478632479,0.991452991452991,0.991452991452991,0.985042735042735,0.888888888888889,2010
"walkela01",1997,"NL",153,568,143,208,46,4,49,130,33,78,14,4,664,0.366197183098592,0.451807228915663,409,0.720070422535211,1.17187765145087,0.995145631067961,1,1,1,0.995145631067961,1,0.990291262135922,0.995145631067961,0.968446601941748,1990
"waltebu01",1939,"NL",40,120,16,39,8,1,1,16,1,5,1,0,126,0.325,0.357142857142857,52,0.433333333333333,0.790476190476191,0.919642857142857,0.678571428571429,0.723214285714286,0.6875,0.142857142857143,0.223214285714286,0.178571428571429,0.138392857142857,0.334821428571429,1930
"wanerpa01",1927,"NL",155,623,114,237,42,18,9,131,5,60,3,0,686,0.380417335473515,0.43731778425656,342,0.548956661316212,0.986274445572772,1,0.981481481481482,0.972222222222222,0.972222222222222,1,0.851851851851852,1,0.972222222222222,0.615740740740741,1920
"willite01",1946,"AL",150,514,142,176,37,8,38,123,0,156,2,0,672,0.342412451361868,0.49702380952381,343,0.667315175097276,1.16433898462109,0.991150442477876,1,1,1,0.973451327433628,0.991150442477876,0.991150442477876,1,0.101769911504425,1940
