"player_id","player_name","team","hand","recent_pa","recent_ops","recent_woba_estimate","recent_strikeout_rate","recent_walk_rate","recent_hard_hit_rate","recent_run_value_per_pa","recent_pa_reliability","baseline_pa","baseline_ops","baseline_woba_estimate","baseline_strikeout_rate","baseline_walk_rate","baseline_hard_hit_rate","baseline_run_value_per_pa","baseline_pa_reliability","ops_delta","woba_estimate_delta","strikeout_rate_delta","walk_rate_delta","hard_hit_rate_delta","run_value_per_pa_delta","form_score","form_score_confidence","form_label","recent_start","as_of_date","perspective","form_method","source_through","generated_at_utc"
"607259","Nick Martinez","Tampa Bay Rays","R",47,0.566430260047281,0.248297872340426,0.0425531914893617,0.0425531914893617,0.302325581395349,-0.0737092455081513,0.32,408,0.681002243829469,0.292512315270936,0.149509803921569,0.0441176470588235,0.331288343558282,-0.0464967484688626,0.803,-0.114571983782188,-0.0442144429305104,-0.106956612432207,-0.00156445556946183,-0.0289627621629334,-0.0272124970392887,52.3,0.32,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"518876","Merrill Kelly","Arizona Diamondbacks","R",40,0.732432432432433,0.31525,0.15,0.075,0.580645161290323,0.0109369176523603,0.286,413,0.862918249501117,0.363716381418093,0.142857142857143,0.0920096852300242,0.437299035369775,0.0236316063322548,0.805,-0.130485817068685,-0.0484663814180929,0.00714285714285715,-0.0170096852300242,0.143346125920548,-0.0126946886798945,52.3,0.286,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"608372","Tomoyuki Sugano","Colorado Rockies","R",24,0.875,0.3575,0.125,0,0.428571428571429,-0.0394096048826832,0.194,358,0.826081014128782,0.346787709497207,0.134078212290503,0.0642458100558659,0.445614035087719,0.0120103604248091,0.782,0.048918985871218,0.0107122905027933,-0.00907821229050279,-0.0642458100558659,-0.0170426065162907,-0.0514199653074923,52.2,0.194,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"663558","Jovani Morán","Boston Red Sox","L",21,0.422222222222222,0.191,0.0952380952380952,0.0952380952380952,0.294117647058824,-0.104447465623016,0.174,146,0.560511271707475,0.249657534246575,0.308219178082192,0.10958904109589,0.297619047619048,-0.043690134811769,0.593,-0.138289049485253,-0.0586575342465753,-0.212981082844097,-0.0143509458577952,-0.00350140056022408,-0.0607573308112468,52,0.174,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"643377","Griffin Jax","Tampa Bay Rays","R",68,0.669365039210726,0.292238805970149,0.205882352941176,0.0735294117647059,0.333333333333333,0.00119934517454427,0.405,268,0.713050966883269,0.307358490566038,0.253731343283582,0.0783582089552239,0.417142857142857,0.00937144712612608,0.728,-0.0436859276725434,-0.0151196845958885,-0.0478489903424056,-0.004828797190518,-0.0838095238095238,-0.00817210195158181,51.8,0.405,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"641778","Eric Lauer","Los Angeles Dodgers","L",21,0.788095238095238,0.325238095238095,0.238095238095238,0.0476190476190476,0.4,0.00983758867955028,0.174,326,0.770078622876172,0.328452012383901,0.144171779141104,0.0828220858895705,0.354838709677419,0.00878432397805658,0.765,0.0180166152190666,-0.00321391714580566,0.0939234589541338,-0.0352030382705229,0.0451612903225806,0.0010532647014937,51.8,0.174,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"669358","Shane Baz","Baltimore Orioles","R",47,0.775670675300647,0.325957446808511,0.319148936170213,0,0.5,0.0147640190071686,0.32,459,0.732316630355846,0.315250544662309,0.196078431372549,0.0893246187363834,0.412307692307692,0.000972619865624181,0.821,0.0433540449448014,0.0107069021462013,0.123070504797664,-0.0893246187363834,0.0876923076923077,0.0137913991415444,51.7,0.32,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"645261","Sandy Alcantara","Miami Marlins","R",82,0.702503209242619,0.29780487804878,0.219512195121951,0.0609756097560976,0.362068965517241,-0.0145376200048477,0.451,519,0.701226436520554,0.306042471042471,0.177263969171484,0.0635838150289017,0.353246753246753,-0.00499767659508138,0.838,0.00127677272206461,-0.00823759299369059,0.0422482259504676,-0.00260820527280417,0.00882221227048813,-0.00953994340976634,51.4,0.451,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"667297","Tommy Nance","Minnesota Twins","R",21,0.658730158730159,0.308095238095238,0.285714285714286,0.142857142857143,0.25,0.00469076021988519,0.174,139,0.665101449275362,0.291086956521739,0.244604316546763,0.0863309352517986,0.358695652173913,0.0208005824977762,0.582,-0.00637129054520358,0.017008281573499,0.0411099691675231,0.0565262076053443,-0.108695652173913,-0.016109822277891,51.3,0.174,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"666157","Nick Lodolo","Cincinnati Reds","L",22,0.837320574162679,0.361818181818182,0.181818181818182,0.136363636363636,0.266666666666667,-0.0249100550045172,0.18,259,0.79375647021026,0.343501945525292,0.177606177606178,0.0926640926640927,0.393258426966292,0.00937688712410509,0.721,0.0435641039524199,0.01831623629289,0.00421200421200421,0.0436995436995437,-0.126591760299625,-0.0342869421286223,51,0.18,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"676106","Emerson Hancock","Seattle Mariners","R",30,0.554761904761905,0.242333333333333,0.166666666666667,0.0666666666666667,0.434782608695652,-0.0621585921125614,0.231,385,0.616828242180355,0.269298701298701,0.238961038961039,0.0623376623376623,0.435606060606061,-0.0419493068341013,0.794,-0.06206633741845,-0.026965367965368,-0.0722943722943723,0.00432900432900433,-0.000823451910408446,-0.0202092852784601,50.9,0.231,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"676879","Aaron Ashby","Milwaukee Brewers","L",22,0.746753246753247,0.322727272727273,0.454545454545455,0.0454545454545455,0.363636363636364,0.0477021773086345,0.18,238,0.652973810883577,0.294285714285714,0.302521008403361,0.117647058823529,0.397058823529412,-0.00921649425620308,0.704,0.09377943586967,0.0284415584415584,0.152024446142093,-0.072192513368984,-0.0334224598930481,0.0569186715648376,50.8,0.18,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"667755","José Soriano","Los Angeles Angels","R",45,0.528571428571429,0.238,0.155555555555556,0.0666666666666667,0.428571428571429,-0.0129184691123815,0.31,447,0.640564678766926,0.288224719101124,0.257270693512304,0.111856823266219,0.369565217391304,-0.0300303787861406,0.817,-0.111993250195497,-0.0502247191011236,-0.101715137956749,-0.0451901565995526,0.0590062111801242,0.0171119096737591,50.6,0.31,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"641302","Tyler Alexander","Texas Rangers","L",23,0.66798418972332,0.290869565217391,0.173913043478261,0.0434782608695652,0.277777777777778,-0.00826638129726035,0.187,164,0.674099269337365,0.298888888888889,0.213414634146341,0.0731707317073171,0.356521739130435,-0.030978946205194,0.621,-0.00611507961404445,-0.00801932367149766,-0.0395015906680806,-0.0296924708377519,-0.078743961352657,0.0227125649079336,50.5,0.187,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"670059","Colin Holderman","Cleveland Guardians","R",22,0.332535885167464,0.174090909090909,0.0909090909090909,0.136363636363636,0.352941176470588,-0.105746022799258,0.18,132,0.445814072932717,0.21030303030303,0.287878787878788,0.0833333333333333,0.5,-0.0878886727579481,0.569,-0.113278187765253,-0.0362121212121212,-0.196969696969697,0.053030303030303,-0.147058823529412,-0.0178573500413102,50.4,0.18,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"656464","Kevin Ginkel","Arizona Diamondbacks","R",22,0.522727272727273,0.231363636363636,0.136363636363636,0.0454545454545455,0.333333333333333,0.0539892716141278,0.18,147,0.661264505802321,0.28530612244898,0.26530612244898,0.0680272108843537,0.447916666666667,-0.024842229301132,0.595,-0.138537233075048,-0.0539424860853432,-0.128942486085343,-0.0225726654298083,-0.114583333333333,0.0788315009152598,50.4,0.18,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"688642","Zach Agnos","Colorado Rockies","R",26,0.881410256410256,0.386538461538462,0.0384615384615385,0.0384615384615385,0.347826086956522,0.0135902870194402,0.206,253,0.844246031746032,0.358611111111111,0.150197628458498,0.08300395256917,0.429319371727749,0.0640087949508605,0.717,0.0371642246642246,0.0279273504273505,-0.11173608999696,-0.0445424141076315,-0.081493284771227,-0.0504185079314204,50.1,0.206,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"641927","Bailey Ober","Minnesota Twins","R",42,0.765567765567766,0.338809523809524,0.214285714285714,0.0714285714285714,0.266666666666667,0.0206110946309364,0.296,301,0.733415942831019,0.31371237458194,0.169435215946844,0.0631229235880399,0.334801762114537,0.00718979273422031,0.751,0.0321518227367461,0.025097149227584,0.0448504983388704,0.00830564784053156,-0.0681350954478708,0.0134213018967161,49.9,0.296,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"669467","Andre Pallante","St. Louis Cardinals","R",22,0.668181818181818,0.295454545454545,0.136363636363636,0.0909090909090909,0.235294117647059,0.0250817940003882,0.18,423,0.694265765022816,0.304184397163121,0.170212765957447,0.0685579196217494,0.35126582278481,-0.00795390324055443,0.809,-0.0260839468409978,-0.00872985170857515,-0.0338491295938105,0.0223511712873415,-0.115971705137751,0.0330356972409427,49.9,0.18,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"543243","Sonny Gray","Boston Red Sox","R",49,0.654959658281917,0.287755102040816,0.163265306122449,0.102040816326531,0.333333333333333,-0.0839847123313981,0.329,361,0.656799973460282,0.285346260387812,0.227146814404432,0.0637119113573407,0.370517928286853,-0.0460095457498592,0.783,-0.00184031517836414,0.0024088416530047,-0.0638815082819832,0.0383289049691899,-0.0371845949535193,-0.0379751665815389,49.7,0.329,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"800311","Didier Fuentes","Atlanta Braves","R",27,0.656296296296296,0.273076923076923,0.259259259259259,0.0740740740740741,0.222222222222222,-0.0253449540004531,0.213,148,0.585995085995086,0.261621621621622,0.277027027027027,0.0743243243243243,0.376344086021505,-0.0469791527350956,0.597,0.0703012103012103,0.0114553014553015,-0.0177677677677678,-0.000250250250250258,-0.154121863799283,0.0216341987346425,49.7,0.213,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"677865","Justin Bruihl","St. Louis Cardinals","L",23,0.747826086956522,0.329565217391304,0.130434782608696,0.0869565217391304,0.352941176470588,-0.0165932635968648,0.187,196,0.689044289044289,0.306410256410256,0.153061224489796,0.086734693877551,0.366197183098592,0.0189239776142972,0.662,0.0587817979122327,0.0231549609810479,-0.0226264418811003,0.000221827861579413,-0.0132560066280033,-0.0355172412111621,49.3,0.187,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"670970","Adrian Morejon","San Diego Padres","L",28,0.544973544973545,0.228148148148148,0.178571428571429,0.0357142857142857,0.454545454545455,-0.0559724890763975,0.219,193,0.581873968796133,0.255677083333333,0.290155440414508,0.0569948186528497,0.300813008130081,-0.00136692069749087,0.659,-0.0369004238225878,-0.0275289351851852,-0.111584011843079,-0.021280532938564,0.153732446415373,-0.0546055683789066,49.2,0.219,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"669022","MacKenzie Gore","Texas Rangers","L",42,0.781746031746032,0.332619047619048,0.261904761904762,0.0476190476190476,0.384615384615385,0.0317749652752986,0.296,433,0.706253709599094,0.307169373549884,0.25635103926097,0.092378752886836,0.446428571428571,0.00630912161948838,0.812,0.0754923221469382,0.0254496740691637,0.00555372264379195,-0.0447597052677884,-0.0618131868131868,0.0254658436558102,49,0.296,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"641743","Anthony Kay","Chicago White Sox","L",41,0.8125,0.35975,0.219512195121951,0.121951219512195,0.416666666666667,-0.0143033701994849,0.291,404,0.766104651162791,0.334375,0.175742574257426,0.0866336633663366,0.387900355871886,0.00654983586979888,0.802,0.0463953488372093,0.025375,0.0437696208645255,0.0353175561458585,0.0287663107947806,-0.0208532060692838,48.9,0.291,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"669372","J.T. Ginn","Athletics","R",46,0.663322185061316,0.287777777777778,0.304347826086957,0.130434782608696,0.36,0.0274315656535572,0.315,412,0.647626557750504,0.288321167883212,0.20873786407767,0.104368932038835,0.346570397111913,-0.0309422156004971,0.805,0.0156956273108118,-0.000543390105433916,0.0956099620092866,0.0260658505698607,0.0134296028880866,0.0583737812540543,48.8,0.315,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"650633","Michael King","San Diego Padres","R",48,0.67479674796748,0.304791666666667,0.229166666666667,0.125,0.4,-0.0751176387962215,0.324,445,0.621417797888386,0.27947963800905,0.206741573033708,0.0966292134831461,0.334448160535117,-0.0320711474630068,0.817,0.0533789500790935,0.0253120286576169,0.0224250936329588,0.0283707865168539,0.065551839464883,-0.0430464913332147,48.7,0.324,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
"665622","Luis Medina","Athletics","R",22,0.696969696969697,0.311818181818182,0.272727272727273,0.0909090909090909,0.461538461538462,0.0617871484255545,0.18,183,0.741058304752572,0.32532967032967,0.26775956284153,0.114754098360656,0.381818181818182,0.0111928957617888,0.647,-0.0440886077828753,-0.0135114885114886,0.00496770988574263,-0.0238450074515648,0.0797202797202797,0.0505942526637657,48.6,0.18,"stable",2026-07-10,2026-07-23,"pitcher","sabrhood_recent_vs_prior_zscore_v1","2026-07-23","2026-07-24 23:36:45 UTC"
