"metric_id","metric_label","game_id","player_id","player_name","team","opponent","role","probability","expected_value","simulations","model_version","publication_status","metric_rank"
"batter_hr_1plus","1+ home run","824486","667472","Dane Myers","Cincinnati Reds","Pittsburgh Pirates","hitter",0.0485,0.05,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",24
"batter_hr_1plus","1+ home run","824651","699393","Pedro Ramírez","Chicago Cubs","New York Yankees","hitter",0.0375,0.0385,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",25
"batter_hr_1plus","1+ home run","824651","663538","Nico Hoerner","Chicago Cubs","New York Yankees","hitter",0.031,0.032,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",26
"batter_hr_1plus","1+ home run","824651","683011","Anthony Volpe","New York Yankees","Chicago Cubs","hitter",0.0195,0.02,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",27
"batter_hr_2plus","2+ home runs","824651","700250","Ben Rice","New York Yankees","Chicago Cubs","hitter",0.028,0.2985,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",1
"batter_hr_2plus","2+ home runs","824651","502671","Paul Goldschmidt","New York Yankees","Chicago Cubs","hitter",0.019,0.213,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",2
"batter_hr_2plus","2+ home runs","824651","624424","Michael Conforto","Chicago Cubs","New York Yankees","hitter",0.015,0.203,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",3
"batter_hr_2plus","2+ home runs","824486","668709","JJ Bleday","Cincinnati Reds","Pittsburgh Pirates","hitter",0.0145,0.197,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",4
"batter_hr_2plus","2+ home runs","824486","663993","Nathaniel Lowe","Cincinnati Reds","Pittsburgh Pirates","hitter",0.014,0.176,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",5
"batter_hr_2plus","2+ home runs","824651","691718","Pete Crow-Armstrong","Chicago Cubs","New York Yankees","hitter",0.013,0.227,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",6
"batter_hr_2plus","2+ home runs","824651","642708","Amed Rosario","New York Yankees","Chicago Cubs","hitter",0.009,0.183,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",7
"batter_hr_2plus","2+ home runs","824486","553993","Eugenio Suárez","Cincinnati Reds","Pittsburgh Pirates","hitter",0.009,0.1505,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",8
"batter_hr_2plus","2+ home runs","824651","621020","Dansby Swanson","Chicago Cubs","New York Yankees","hitter",0.007,0.138,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",9
"batter_hr_2plus","2+ home runs","824486","682829","Elly De La Cruz","Cincinnati Reds","Pittsburgh Pirates","hitter",0.007,0.17,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",10
"batter_hr_2plus","2+ home runs","824651","691176","Jasson Domínguez","New York Yankees","Chicago Cubs","hitter",0.0065,0.1355,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",11
"batter_hr_2plus","2+ home runs","824651","682987","Spencer Jones","New York Yankees","Chicago Cubs","hitter",0.0065,0.1175,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",12
"batter_hr_2plus","2+ home runs","824651","664023","Ian Happ","Chicago Cubs","New York Yankees","hitter",0.0065,0.1475,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",13
"batter_hr_2plus","2+ home runs","824651","676609","José Caballero","New York Yankees","Chicago Cubs","hitter",0.006,0.106,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",14
"batter_hr_2plus","2+ home runs","824486","701398","Sal Stewart","Cincinnati Reds","Pittsburgh Pirates","hitter",0.006,0.161,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",15
"batter_hr_2plus","2+ home runs","824651","663757","Trent Grisham","New York Yankees","Chicago Cubs","hitter",0.0045,0.119,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",16
"batter_hr_2plus","2+ home runs","824486","663886","Tyler Stephenson","Cincinnati Reds","Pittsburgh Pirates","hitter",0.0045,0.0905,2000,"starter_bullpen_player_sim_v1","development_uncalibrated",17
