"catcher_id","catcher_name","team","called_pitches","called_strikes","called_strike_rate","expected_called_strike_rate","adjusted_called_strike_rate","extra_strikes","framing_logit_effect","framing_runs_estimate","framing_rate_above_expected","framing_score","reliability","model_version","source_through","generated_at_utc"
"596142","Gary Sánchez","Milwaukee Brewers",1357,414,0.305084745762712,0.293142469886291,0.299430155033322,16.2056683643027,0.0490997434902858,2.02570854553784,0.0119422758764206,105.97113793821,0.860494610019023,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"664954","Brett Sullivan","Colorado Rockies",1480,432,0.291891891891892,0.282886521616684,0.287736767714706,13.3279480073075,0.0383299753141597,1.66599350091343,0.00900537027520774,104.502685137604,0.870588235294118,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"663967","César Salazar","Houston Astros",574,180,0.313588850174216,0.291629361090461,0.301124228357936,12.6047467340754,0.0756710831229972,1.57559334175942,0.021959489083755,110.979744541878,0.722921914357683,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"624512","Reese McGuire","Chicago White Sox",773,232,0.30012936610608,0.284177785262732,0.291624435878928,12.3305719919081,0.0602678701850288,1.54132149898851,0.0159515808433481,107.975790421674,0.778449144008056,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"665966","Carlos Narváez","Boston Red Sox",882,281,0.31859410430839,0.304690210842955,0.311430447593962,12.2632340365134,0.0520057854272765,1.53290425456417,0.0139038934654347,106.951946732717,0.800362976406534,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"643376","Danny Jansen","Texas Rangers",2718,820,0.301692420897719,0.297279607217521,0.299746181418353,11.9940275827781,0.0194653499981704,1.49925344784727,0.00441281368019799,102.206406840099,0.925119128658952,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"672613","Eliezer Alfonzo","Los Angeles Dodgers",651,202,0.310291858678955,0.292398261654476,0.300468043389867,11.6487316629362,0.063805037380581,1.45609145786702,0.0178935970244795,108.94679851224,0.747416762342135,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"657136","Connor Wong remains in the game as the catcher.","Boston Red Sox",550,182,0.330909090909091,0.313332063507507,0.320933333576216,9.66736507087108,0.0577406094665549,1.20842063385889,0.0175770274015838,108.788513700792,0.714285714285714,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"656577","Alex Jackson","Minnesota Twins",1253,390,0.311252992817239,0.303703807516362,0.307562243275166,9.45912918199865,0.0301895062562489,1.18239114774983,0.00754918530087682,103.774592650438,0.850644942294637,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"665861","Sebastián Rivero","Los Angeles Angels",1387,399,0.287671232876712,0.281141352498925,0.284585362882032,9.05694408399059,0.0277193366193251,1.13211801049882,0.00652988037778702,103.264940188894,0.863098942128189,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"641598","Mitch Garver","Seattle Mariners",1185,357,0.30126582278481,0.294618805858698,0.298020835543495,7.87671505744288,0.0268294007513549,0.98458938218036,0.00664701692611213,103.323508463056,0.843416370106762,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"518595","Travis d'Arnaud","Los Angeles Angels",1349,414,0.306893995552261,0.301449646220233,0.304294438923553,7.34442724890562,0.0221323554406144,0.918053406113202,0.00544434933202788,102.722174666014,0.859783301465902,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"805672","Collin Price","Houston Astros",226,68,0.300884955752212,0.274533480139511,0.282576120589807,5.95543348847058,0.066070552547336,0.744429186058823,0.0263514756127017,113.175737806351,0.506726457399103,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"644433","Chadwick Tromp","Atlanta Braves",167,57,0.341317365269461,0.30771693905093,0.316316520894166,5.61127117849475,0.0672096556939256,0.701408897311844,0.0336004262185315,116.800213109266,0.431524547803618,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"623168","Tyler Heineman","Toronto Blue Jays",224,61,0.272321428571429,0.250028004471022,0.257086511205099,4.99372699849103,0.0591114139684368,0.624215874811379,0.0222934241004064,111.146712050203,0.504504504504504,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"641680","Jonah Heim remains in the game as the catcher.","Athletics",53,20,0.377358490566038,0.298707769500689,0.307854416356515,4.1684882164635,0.0718673216556831,0.521061027057937,0.078650721065349,139.325360532674,0.194139194139194,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"640459","Brian Navarreto","Miami Marlins",168,59,0.351190476190476,0.329175111270899,0.334930566056914,3.69858130648895,0.0428590864050429,0.462322663311119,0.0220153649195771,111.007682459789,0.43298969072165,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"605244","Aramis Garcia","Arizona Diamondbacks",215,57,0.265116279069767,0.249162623576325,0.254102264270842,3.43003593109013,0.0417134561893997,0.428754491386266,0.0159536554934424,107.976827746721,0.494252873563218,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"663584","Hayden Senger","New York Mets",429,134,0.312354312354312,0.306037044345426,0.308626834355736,2.71010797581216,0.0195881022867873,0.338763496976521,0.00631726800888616,103.158634004443,0.661016949152542,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"683679","Jesus Rodriguez","San Francisco Giants",948,275,0.290084388185654,0.287378899436697,0.28872203883689,2.56480333401139,0.0106982519085708,0.320600416751424,0.00270548874895716,101.352744374479,0.811643835616438,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"668670","Jake Rogers remains in the game as the catcher.","Detroit Tigers",107,33,0.308411214953271,0.285732051895638,0.29018440071741,2.42667044716673,0.0360844024320441,0.303333805895842,0.022679163057633,111.339581528817,0.327217125382263,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"543510","James McCann","Arizona Diamondbacks",757,222,0.293262879788639,0.290448658094497,0.291797220522503,2.13036582246585,0.0105571969068956,0.266295727808232,0.00281422169414247,101.407110847071,0.77482088024565,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
"650968","Yohel Pozo remains in the game as the catcher.","St. Louis Cardinals",205,61,0.297560975609756,0.290090505307481,0.292309106388646,1.53144641196633,0.0174339252510003,0.191430801495792,0.0074704703022748,103.735235151137,0.482352941176471,"catcher_framing_location_v1","2026-08-16","2026-08-17 10:36:06 UTC"
