"player_id","player_name","team","hand","recent_pa","recent_ops","recent_woba_estimate","recent_strikeout_rate","recent_walk_rate","recent_hard_hit_rate","recent_run_value_per_pa","recent_pa_reliability","baseline_pa","baseline_ops","baseline_woba_estimate","baseline_strikeout_rate","baseline_walk_rate","baseline_hard_hit_rate","baseline_run_value_per_pa","baseline_pa_reliability","ops_delta","woba_estimate_delta","strikeout_rate_delta","walk_rate_delta","hard_hit_rate_delta","run_value_per_pa_delta","form_score","form_score_confidence","form_label","recent_start","as_of_date","perspective","form_method","source_through","generated_at_utc","season_pa","season_ops","season_woba_estimate","season_strikeout_rate","season_walk_rate","season_hard_hit_rate","season_run_value_per_pa","season_pa_reliability","season_sample_label","ops_change_z","season_ops_percentile","woba_estimate_change_z","season_woba_estimate_percentile","strikeout_rate_change_z","season_strikeout_rate_percentile","walk_rate_change_z","season_walk_rate_percentile","hard_hit_rate_change_z","season_hard_hit_rate_percentile","run_value_per_pa_change_z","season_run_value_per_pa_percentile","dominant_change_stat","dominant_change_label","dominant_change_z","dominant_change_abs_z","dominant_change_direction","dominant_change_strength","dominant_recent_value","dominant_baseline_value","dominant_season_percentile","change_context","change_signal_score","identity_match_method","change_method"
686469,"Vinnie Pasquantino","Kansas City Royals","L",39,1.02790346907994,0.431538461538461,0,0.128205128205128,0.545454545454545,0.0595883961125876,0.281,337,0.656912940703113,0.289074626865672,0.178041543026706,0.106824925816024,0.39662447257384,0.00245961023912043,0.771,0.370990528376826,0.14246383467279,-0.178041543026706,0.0213802023891045,0.148830072880706,0.0571287858734672,72.2,0.281,"surging","2026-08-13","2026-08-26","batter","sabrhood_recent_vs_prior_zscore_v1","2026-08-26","2026-08-27 20:22:47 UTC",376,0.695288753799392,0.303930481283422,0.159574468085106,0.109042553191489,0.414814814814815,0.00838520239088963,0.79,"strong",1.721,31,1.71,34,2.484,82,0.453,77,1.626,57,0.755,54,"strikeout_rate","strikeout rate",2.48,2.48,"improving","strong",0,0.178041543026706,82,"Strikeout rate is the largest recent shift: improving by 2.5 standard deviations versus the MLB change pattern. Season level: 82nd percentile.",39.7,"exact_mlbam_player_id","sabrhood_multimetric_change_context_v1"
664761,"Alec Bohm","Philadelphia Phillies","R",48,1.01666666666667,0.430625,0.166666666666667,0.0416666666666667,0.513513513513513,0.195853257324084,0.324,476,0.64578279348691,0.282268907563025,0.138655462184874,0.0651260504201681,0.415760869565217,-0.00978456361148027,0.826,0.370883873179757,0.148356092436975,0.0280112044817927,-0.0234593837535014,0.0977526439482961,0.205637820935564,71.4,0.324,"surging","2026-08-13","2026-08-26","batter","sabrhood_recent_vs_prior_zscore_v1","2026-08-26","2026-08-27 20:22:47 UTC",524,0.680371458686001,0.295858778625954,0.141221374045802,0.0629770992366412,0.424691358024691,0.00905248868796072,0.84,"strong",1.721,26,1.777,24,-0.416,89,-0.473,20,1.086,65,2.464,55,"run_value_per_pa","run value per PA",2.46,2.46,"improving","strong",0.195853257324084,-0.00978456361148027,55,"Run value per PA is the largest recent shift: improving by 2.5 standard deviations versus the MLB change pattern. Season level: 55th percentile.",40.7,"exact_mlbam_player_id","sabrhood_multimetric_change_context_v1"
803011,"Sam Antonacci","Chicago White Sox","L",56,0.661490683229814,0.306964285714286,0.214285714285714,0.125,0.117647058823529,0.0347858216675378,0.359,397,0.767013929878409,0.339289340101523,0.151133501259446,0.0705289672544081,0.353146853146853,0.0464603694252473,0.799,-0.105523246648595,-0.0323250543872371,0.0631522130262684,0.0544710327455919,-0.235499794323324,-0.0116745477577095,42.9,0.359,"cooling","2026-08-13","2026-08-26","batter","sabrhood_recent_vs_prior_zscore_v1","2026-08-26","2026-08-27 20:22:47 UTC",453,0.754529914529914,0.335266666666667,0.158940397350993,0.0772626931567329,0.328125,0.0450171582234112,0.819,"strong",-0.38,66,-0.288,72,-0.91,82,1.136,37,-2.439,22,-0.037,89,"hard_hit_rate","hard-hit rate",-2.44,2.44,"declining","strong",0.117647058823529,0.353146853146853,22,"Hard-hit rate is the largest recent shift: declining by 2.4 standard deviations versus the MLB change pattern. Season level: 22nd percentile.",41.4,"exact_mlbam_player_id","sabrhood_multimetric_change_context_v1"
677594,"Julio Rodríguez","Seattle Mariners","R",59,0.449598572702944,0.192203389830508,0.372881355932203,0.0169491525423729,0.416666666666667,-0.0813419160773202,0.371,475,0.745581395348837,0.322442105263158,0.204210526315789,0.0778947368421053,0.431137724550898,-0.00468762481692347,0.826,-0.295982822645893,-0.130238715432649,0.168670829616414,-0.0609455842997324,-0.0144710578842315,-0.0766542912603967,32.5,0.371,"slumping","2026-08-13","2026-08-26","batter","sabrhood_recent_vs_prior_zscore_v1","2026-08-26","2026-08-27 20:22:47 UTC",534,0.711814287582001,0.308052434456929,0.222846441947566,0.0711610486891386,0.42972972972973,-0.0131569191696639,0.842,"strong",-1.219,43,-1.406,41,-2.395,43,-1.246,29,-0.101,67,-0.785,24,"strikeout_rate","strikeout rate",-2.4,2.4,"declining","strong",0.372881355932203,0.204210526315789,43,"Strikeout rate is the largest recent shift: declining by 2.4 standard deviations versus the MLB change pattern. Season level: 43rd percentile.",41.1,"exact_mlbam_player_id","sabrhood_multimetric_change_context_v1"
687263,"Zach Neto","Los Angeles Angels","R",53,0.99622641509434,0.421132075471698,0.150943396226415,0.0377358490566038,0.476190476190476,0.152238685262816,0.346,527,0.721046434943742,0.312884250474383,0.320683111954459,0.0929791271347249,0.398671096345515,-0.00185236920425029,0.841,0.275179980150598,0.108247824997315,-0.169739715728044,-0.0552432780781211,0.0775193798449612,0.154091054467066,70.1,0.346,"surging","2026-08-13","2026-08-26","batter","sabrhood_recent_vs_prior_zscore_v1","2026-08-26","2026-08-27 20:22:47 UTC",580,0.747116470666401,0.322775862068966,0.305172413793103,0.0879310344827586,0.408163265306122,0.0122283650832575,0.853,"strong",1.299,62,1.319,59,2.367,8,-1.129,48,0.872,53,1.871,60,"strikeout_rate","strikeout rate",2.37,2.37,"improving","strong",0.150943396226415,0.320683111954459,8,"Strikeout rate is the largest recent shift: improving by 2.4 standard deviations versus the MLB change pattern. Season level: 8th percentile.",39.9,"exact_mlbam_player_id","sabrhood_multimetric_change_context_v1"
650859,"Luis Rengifo","San Diego Padres","L",38,0.650584795321637,0.283947368421053,0.289473684210526,0.0526315789473684,0.32,-0.029691001757388,0.275,309,0.638344226579521,0.286590163934426,0.122977346278317,0.100323624595469,0.345991561181435,-0.00712237047325376,0.756,0.0122405687421168,-0.00264279551337365,0.166496337932209,-0.0476920456481008,-0.0259915611814346,-0.0225686312841342,44.6,0.275,"cooling","2026-08-13","2026-08-26","batter","sabrhood_recent_vs_prior_zscore_v1","2026-08-26","2026-08-27 20:22:47 UTC",347,0.640028879768962,0.286297376093294,0.141210374639769,0.0951008645533141,0.343511450381679,-0.00959386323635779,0.776,"strong",0.14,12,0.052,14,-2.365,89,-0.973,59,-0.223,27,-0.162,28,"strikeout_rate","strikeout rate",-2.37,2.37,"declining","strong",0.289473684210526,0.122977346278317,89,"Strikeout rate is the largest recent shift: declining by 2.4 standard deviations versus the MLB change pattern. Season level: 89th percentile.",37.8,"exact_mlbam_player_id","sabrhood_multimetric_change_context_v1"
624413,"Pete Alonso","Baltimore Orioles","R",51,1.32475490196078,0.550588235294118,0.176470588235294,0.0392156862745098,0.58974358974359,0.224239256853477,0.338,522,0.827687701403162,0.355019157088123,0.243295019157088,0.111111111111111,0.565349544072948,0.0272678648981281,0.839,0.497067200557623,0.195569078205995,-0.066824430921794,-0.0718954248366013,0.0243940456706414,0.196971391955349,74.8,0.338,"surging","2026-08-13","2026-08-26","batter","sabrhood_recent_vs_prior_zscore_v1","2026-08-26","2026-08-27 20:22:47 UTC",573,0.874481403684777,0.372425828970332,0.237347294938918,0.104712041884817,0.567934782608696,0.0447993500459864,0.851,"strong",2.277,96,2.317,96,0.919,37,-1.472,71,0.31,99,2.364,88,"run_value_per_pa","run value per PA",2.36,2.36,"improving","strong",0.224239256853477,0.0272678648981281,88,"Run value per PA is the largest recent shift: improving by 2.4 standard deviations versus the MLB change pattern. Season level: 88th percentile.",39.5,"exact_mlbam_player_id","sabrhood_multimetric_change_context_v1"
686681,"Michael Massey","Kansas City Royals","L",33,1.18484848484848,0.49969696969697,0.0606060606060606,0.0909090909090909,0.321428571428571,0.127414284458868,0.248,333,0.706159243738427,0.300574018126888,0.18018018018018,0.048048048048048,0.404669260700389,-0.0286010556601275,0.769,0.478689241110058,0.199122951570082,-0.11957411957412,0.0428610428610429,-0.0832406892718177,0.156015340118996,74.8,0.248,"surging","2026-08-13","2026-08-26","batter","sabrhood_recent_vs_prior_zscore_v1","2026-08-26","2026-08-27 20:22:47 UTC",366,0.748868778280543,0.318626373626374,0.169398907103825,0.0519125683060109,0.396491228070175,-0.0145340987641525,0.785,"strong",2.196,64,2.357,55,1.661,76,0.896,10,-0.828,46,1.893,22,"woba_estimate","estimated wOBA",2.36,2.36,"improving","strong",0.49969696969697,0.300574018126888,55,"Estimated wOBA is the largest recent shift: improving by 2.4 standard deviations versus the MLB change pattern. Season level: 55th percentile.",36.8,"exact_mlbam_player_id","sabrhood_multimetric_change_context_v1"
690993,"Colt Keith","Detroit Tigers","L",34,0.810924369747899,0.357352941176471,0.176470588235294,0.176470588235294,0.545454545454545,-0.0202968947835343,0.254,344,0.726955102340254,0.314127906976744,0.188953488372093,0.063953488372093,0.409448818897638,0.0089703890967499,0.775,0.0839692674076453,0.0432250341997265,-0.0124829001367989,0.112517099863201,0.136005726556908,-0.0292672838802842,58.1,0.254,"improving","2026-08-13","2026-08-26","batter","sabrhood_recent_vs_prior_zscore_v1","2026-08-26","2026-08-27 20:22:47 UTC",378,0.734345525649873,0.318015873015873,0.187830687830688,0.0740740740740741,0.420289855072464,0.00633788208106296,0.791,"strong",0.456,56,0.576,54,0.154,65,2.334,31,1.49,62,-0.239,51,"walk_rate","walk rate",2.33,2.33,"improving","strong",0.176470588235294,0.063953488372093,31,"Walk rate is the largest recent shift: improving by 2.3 standard deviations versus the MLB change pattern. Season level: 31st percentile.",36.5,"exact_mlbam_player_id","sabrhood_multimetric_change_context_v1"
694671,"Wyatt Langford","Texas Rangers","R",59,0.919844632768362,0.402881355932203,0.11864406779661,0.186440677966102,0.48780487804878,0.031212081485914,0.371,294,0.781010545482133,0.334251700680272,0.231292517006803,0.0748299319727891,0.378109452736318,0.00540143771951924,0.746,0.138834087286228,0.0686296552519313,-0.112648449210193,0.111610745993313,0.109695425312462,0.0258106437663948,64.1,0.371,"improving","2026-08-13","2026-08-26","batter","sabrhood_recent_vs_prior_zscore_v1","2026-08-26","2026-08-27 20:22:47 UTC",353,0.803987453195235,0.345722379603399,0.212464589235127,0.0934844192634561,0.396694214876033,0.00971539800908663,0.779,"strong",0.698,82,0.866,82,1.564,52,2.316,56,1.212,47,0.394,56,"walk_rate","walk rate",2.32,2.32,"improving","strong",0.186440677966102,0.0748299319727891,56,"Walk rate is the largest recent shift: improving by 2.3 standard deviations versus the MLB change pattern. Season level: 56th percentile.",39.8,"exact_mlbam_player_id","sabrhood_multimetric_change_context_v1"
