"batter_id","player_name","team","tracked_batted_balls","batted_balls_100_plus","average_exit_velocity","max_exit_velocity","batted_balls_100_plus_rate","perspective","tracking_method","source_through","generated_at_utc"
"691720","Kyle Karros","Colorado Rockies",261,69,89.5111111111111,111.8,0.264367816091954,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"677649","Ezequiel Duran","Texas Rangers",300,69,87.4393333333333,111.5,0.23,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"682626","Francisco Alvarez","New York Mets",188,68,90.1627659574468,112.6,0.361702127659574,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"668904","Royce Lewis","Minnesota Twins",236,68,89.9072033898305,112.4,0.288135593220339,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"805808","Kevin McGonigle","Detroit Tigers",385,68,87.9716883116883,109.5,0.176623376623377,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"683737","Michael Busch","Chicago Cubs",349,68,87.8137535816619,109.2,0.194842406876791,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"694212","Samuel Basallo","Baltimore Orioles",201,67,91.2537313432836,112.5,0.333333333333333,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"681082","Bryson Stott","Philadelphia Phillies",339,67,88.8654867256637,111.9,0.1976401179941,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"691723","Coby Mayo","Baltimore Orioles",188,66,92.0702127659575,116.5,0.351063829787234,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"660670","Ronald Acuña Jr.","Atlanta Braves",200,66,90.2995,113.3,0.33,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"665862","Jazz Chisholm Jr.","New York Yankees",263,66,89.3707224334601,112.4,0.250950570342205,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"683146","Brett Baty","New York Mets",242,66,89.6479338842975,111.7,0.272727272727273,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"672515","Gabriel Moreno","Arizona Diamondbacks",290,66,89.2879310344828,110.9,0.227586206896552,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"687263","Zach Neto","Los Angeles Angels",308,66,88.9253246753247,109.7,0.214285714285714,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"686555","Isaac Collins","Kansas City Royals",266,65,87.3827067669173,110.9,0.244360902255639,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"621493","Taylor Ward","Seattle Mariners",334,65,88.8979041916168,109.5,0.194610778443114,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"608324","Alex Bregman","Chicago Cubs",398,64,88.3185929648241,108.3,0.160804020100503,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"805811","Bryce Eldridge","San Francisco Giants",201,63,92.0960199004975,113.4,0.313432835820896,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"690993","Colt Keith","Detroit Tigers",259,63,88.6915057915058,109.6,0.243243243243243,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"545121","Ildemaro Vargas","Arizona Diamondbacks",317,63,86.8902208201893,109.4,0.198738170347003,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"663616","Trevor Larnach","Minnesota Twins",262,63,87.2480916030534,109.3,0.240458015267176,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"543807","George Springer","Toronto Blue Jays",281,63,88.3637010676157,109.2,0.224199288256228,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"668715","Spencer Steer","Cincinnati Reds",241,63,89.3892116182573,107.2,0.261410788381743,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"668709","JJ Bleday","Cincinnati Reds",252,62,88.4623015873016,112.6,0.246031746031746,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"686611","Dylan Crews","Washington Nationals",200,62,90.561,112.3,0.31,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"681715","Heriberto Hernández","Miami Marlins",210,62,91.8114285714286,110.9,0.295238095238095,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"642715","Willy Adames","San Francisco Giants",313,62,87.1600638977636,108.8,0.198083067092652,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"663993","Nathaniel Lowe","Cleveland Guardians",202,61,89.4995049504951,112.7,0.301980198019802,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"606192","Teoscar Hernández","Los Angeles Dodgers",221,60,89.7,111.2,0.271493212669683,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"805999","A.J. Ewing","New York Mets",222,60,88.9373873873874,110.5,0.27027027027027,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"662139","Daulton Varsho","Houston Astros",296,60,86.3760135135135,110.4,0.202702702702703,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"641355","Cody Bellinger","New York Yankees",306,60,89.102614379085,109.3,0.196078431372549,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"663886","Tyler Stephenson","Cincinnati Reds",210,60,91.3385714285714,108.5,0.285714285714286,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"663656","Kyle Tucker","Los Angeles Dodgers",326,60,88.6006134969325,107.7,0.184049079754601,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"592885","Christian Yelich","Milwaukee Brewers",231,59,88.0290043290043,111.1,0.255411255411255,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"693304","Nick Gonzales","Pittsburgh Pirates",363,59,86.1093663911846,109.7,0.162534435261708,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"645277","Ozzie Albies","Atlanta Braves",408,59,86.8629901960784,108.7,0.144607843137255,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"672580","Maikel Garcia","Kansas City Royals",225,58,89.5168888888889,110.6,0.257777777777778,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"678554","Curtis Mead","Washington Nationals",219,58,88.013698630137,110.1,0.264840182648402,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
"592450","Aaron Judge","New York Yankees",143,57,94.1027972027972,116.2,0.398601398601399,"batter","mlbam_launch_speed_100_mph_threshold_v1","2026-08-16","2026-08-17 10:32:30 UTC"
