"game_id","team_side","batting_order","batter_id","batter_name","batter_team","pitcher_team","p_BB","p_HBP","p_K","p_1B","p_2B","p_3B","p_HR","p_OUT","bullpen_pitcher_count","bullpen_mean_availability","selected_relief_pitchers","bullpen_input_status"
"824709","away",1,"680757","Steven Kwan","Cleveland Guardians","Boston Red Sox",0.12625426405905,0.0069260273802731,0.130273924004964,0.178117739679761,0.0314070104487822,0.0025594385702805,0.00597710649317049,0.518484489363718,6,0.96136900924135,"Aroldis Chapman | Jovani Morán | Raymond Burgos | Alec Gamboa | Garrett Whitlock | Greg Weissert","availability_weighted_active_relievers"
"824709","away",2,"608070","José Ramírez","Cleveland Guardians","Boston Red Sox",0.0895532190967436,0.00921784399285951,0.149161739841358,0.130469569184175,0.0525546538547182,0.00076256283337646,0.0231176537758549,0.545162757420914,6,0.96136900924135,"Aroldis Chapman | Jovani Morán | Raymond Burgos | Alec Gamboa | Garrett Whitlock | Greg Weissert","availability_weighted_active_relievers"
"824709","away",3,"800050","Chase DeLauter","Cleveland Guardians","Boston Red Sox",0.0993903456735685,0.00134994946416452,0.179342854859846,0.167103104886321,0.0480188490886672,0.0116803641346602,0.022793567920592,0.47032096397218,6,0.96136900924135,"Aroldis Chapman | Jovani Morán | Raymond Burgos | Alec Gamboa | Garrett Whitlock | Greg Weissert","availability_weighted_active_relievers"
"824709","away",4,"666176","Jo Adell","Cleveland Guardians","Boston Red Sox",0.0470157059638607,0.0161356588649446,0.268260755357158,0.132208135166246,0.0372470575615175,0.000739157257734073,0.0346413435621301,0.463752186266409,6,0.96136900924135,"Aroldis Chapman | Jovani Morán | Raymond Burgos | Alec Gamboa | Garrett Whitlock | Greg Weissert","availability_weighted_active_relievers"
"824709","away",5,"682657","Angel Martínez","Cleveland Guardians","Boston Red Sox",0.0360902574690539,0.0110986089103906,0.242711035356512,0.133040144509354,0.0508197574216297,0.00826815089619982,0.0359810996434531,0.481990945793407,6,0.96136900924135,"Aroldis Chapman | Jovani Morán | Raymond Burgos | Alec Gamboa | Garrett Whitlock | Greg Weissert","availability_weighted_active_relievers"
"824709","away",6,"681807","David Fry","Cleveland Guardians","Boston Red Sox",0.118603416716837,0.00432340989873713,0.294915453077925,0.0937824299358067,0.0327524468334127,0.000629687169903907,0.0281034926631213,0.426889663704257,6,0.96136900924135,"Aroldis Chapman | Jovani Morán | Raymond Burgos | Alec Gamboa | Garrett Whitlock | Greg Weissert","availability_weighted_active_relievers"
"824709","away",7,"683953","Travis Bazzana","Cleveland Guardians","Boston Red Sox",0.108761828812421,0.0109996888893831,0.228667865982959,0.13451213351401,0.0334077259820616,0.00328576888130706,0.0238724933813466,0.456492494556513,6,0.96136900924135,"Aroldis Chapman | Jovani Morán | Raymond Burgos | Alec Gamboa | Garrett Whitlock | Greg Weissert","availability_weighted_active_relievers"
"824709","away",8,"595978","Austin Hedges","Cleveland Guardians","Boston Red Sox",0.0908825379429849,0.00363604000455106,0.206842155587893,0.128991985988784,0.0428688101675689,0.000569736094607855,0.019782509391645,0.506426224821965,6,0.96136900924135,"Aroldis Chapman | Jovani Morán | Raymond Burgos | Alec Gamboa | Garrett Whitlock | Greg Weissert","availability_weighted_active_relievers"
"824709","away",9,"677587","Brayan Rocchio","Cleveland Guardians","Boston Red Sox",0.0659354704836351,0.013946394319103,0.173152569941081,0.144655073057652,0.0394996551457594,0.00626067546017442,0.0203577828212163,0.53619237877138,6,0.96136900924135,"Aroldis Chapman | Jovani Morán | Raymond Burgos | Alec Gamboa | Garrett Whitlock | Greg Weissert","availability_weighted_active_relievers"
"824709","home",1,"701350","Roman Anthony","Boston Red Sox","Cleveland Guardians",0.109324787764756,0.00917084519275208,0.267181611302083,0.126055288926505,0.0411327702591971,0.00742076842205537,0.0223419616739052,0.417371966458746,6,0.931922222222222,"Connor Brogdon | Erik Sabrowski | Craig Yoho | Tim Herrin | Daniel Espino | Matt Festa","availability_weighted_active_relievers"
"824709","home",2,"686765","Nick Sogard","Boston Red Sox","Cleveland Guardians",0.105528835998192,0.0083507211668305,0.232438192509445,0.122011182189559,0.0479925808355158,0.00439507044376448,0.0205480529463486,0.458735363910345,6,0.931922222222222,"Connor Brogdon | Erik Sabrowski | Craig Yoho | Tim Herrin | Daniel Espino | Matt Festa","availability_weighted_active_relievers"
"824709","home",3,"663330","Jahmai Jones","Boston Red Sox","Cleveland Guardians",0.108713626168747,0.0206032762677094,0.306602502146798,0.104998593433804,0.0381258780456282,0.00472356724493939,0.0303115876687808,0.385920969023593,6,0.931922222222222,"Connor Brogdon | Erik Sabrowski | Craig Yoho | Tim Herrin | Daniel Espino | Matt Festa","availability_weighted_active_relievers"
"824709","home",4,"677800","Wilyer Abreu","Boston Red Sox","Cleveland Guardians",0.110938526872295,0.00838825786133024,0.22011937394065,0.114262176287812,0.0532400685709921,0.0078119770830434,0.0313163704491113,0.453923248934766,6,0.931922222222222,"Connor Brogdon | Erik Sabrowski | Craig Yoho | Tim Herrin | Daniel Espino | Matt Festa","availability_weighted_active_relievers"
"824709","home",5,"668939","Adley Rutschman","Boston Red Sox","Cleveland Guardians",0.0983073956035125,0.00845906272371315,0.186889042514205,0.107342440366605,0.0586161165405275,0.00284949513948097,0.0271192185307128,0.510417228581243,6,0.931922222222222,"Connor Brogdon | Erik Sabrowski | Craig Yoho | Tim Herrin | Daniel Espino | Matt Festa","availability_weighted_active_relievers"
"824709","home",6,"702332","Caleb Durbin","Boston Red Sox","Cleveland Guardians",0.103982724085429,0.0279013503570666,0.167122295286822,0.132509077283502,0.0443727775795995,0.00150258710114849,0.0224322254377935,0.500176962868639,6,0.931922222222222,"Connor Brogdon | Erik Sabrowski | Craig Yoho | Tim Herrin | Daniel Espino | Matt Festa","availability_weighted_active_relievers"
"824709","home",7,"655316","Andruw Monasterio","Boston Red Sox","Cleveland Guardians",0.0919519228952684,0.0109213483925128,0.232462722856919,0.11118117170733,0.0626435603722212,0.00390192969527874,0.019337732367831,0.467599611712639,6,0.931922222222222,"Connor Brogdon | Erik Sabrowski | Craig Yoho | Tim Herrin | Daniel Espino | Matt Festa","availability_weighted_active_relievers"
"824709","home",8,"643396","Isiah Kiner-Falefa","Boston Red Sox","Cleveland Guardians",0.10845348644295,0.00504398323541607,0.199488851307056,0.141314999472542,0.0335303080961819,0.00143942305848369,0.0177436753867825,0.492985273000587,6,0.931922222222222,"Connor Brogdon | Erik Sabrowski | Craig Yoho | Tim Herrin | Daniel Espino | Matt Festa","availability_weighted_active_relievers"
"824709","home",9,"681987","Nate Eaton","Boston Red Sox","Cleveland Guardians",0.0939296712839139,0.0135488193004904,0.235237633156613,0.131558935592838,0.0412221668763455,0.00403192794766419,0.0287619272268291,0.451708918615306,6,0.931922222222222,"Connor Brogdon | Erik Sabrowski | Craig Yoho | Tim Herrin | Daniel Espino | Matt Festa","availability_weighted_active_relievers"
"824867","away",1,"699115","Carlos Jorge","Cincinnati Reds","Atlanta Braves",0.0782350955336434,0.00869614555538111,0.240007206896683,0.137535173591411,0.0394648890820715,0.00605936497554293,0.0257605836607308,0.464241540704536,6,0.803654689338039,"Brent Suter | Raisel Iglesias | Dylan Lee | Didier Fuentes | Dylan Dodd | Victor Mederos","availability_weighted_active_relievers"
"824867","away",2,"682829","Elly De La Cruz","Cincinnati Reds","Atlanta Braves",0.0976057988391372,0.00289943982730093,0.300882996451633,0.134937941794791,0.0470232365002727,0.0262177334993374,0.0373049306902746,0.353127922397253,6,0.803654689338039,"Brent Suter | Raisel Iglesias | Dylan Lee | Didier Fuentes | Dylan Dodd | Victor Mederos","availability_weighted_active_relievers"
"824867","away",3,"701398","Sal Stewart","Cincinnati Reds","Atlanta Braves",0.0676394987871554,0.00360182049884024,0.266331542267934,0.151763703872245,0.0324740589583502,0.000307154889743775,0.0312968917174333,0.446585329008298,6,0.803654689338039,"Brent Suter | Raisel Iglesias | Dylan Lee | Didier Fuentes | Dylan Dodd | Victor Mederos","availability_weighted_active_relievers"
"824867","away",4,"663886","Tyler Stephenson","Cincinnati Reds","Atlanta Braves",0.0865252438030328,0.00399343413913081,0.294482829485347,0.130602189888212,0.0411679420016057,0.000519255311576741,0.0203869522739918,0.422322153097104,6,0.803654689338039,"Brent Suter | Raisel Iglesias | Dylan Lee | Didier Fuentes | Dylan Dodd | Victor Mederos","availability_weighted_active_relievers"
"824867","away",5,"668709","JJ Bleday","Cincinnati Reds","Atlanta Braves",0.112693387423855,0.00436215616258963,0.257871625065727,0.0990610004306352,0.0284134668548989,0.00720990452964716,0.0338650349680854,0.456523424564562,6,0.803654689338039,"Brent Suter | Raisel Iglesias | Dylan Lee | Didier Fuentes | Dylan Dodd | Victor Mederos","availability_weighted_active_relievers"
"824867","away",6,"553993","Eugenio Suárez","Cincinnati Reds","Atlanta Braves",0.0916639178461509,0.00800178863687513,0.370156860857055,0.098967459380223,0.0315836821535372,0.00049129611951049,0.032977077862112,0.366157917144537,6,0.803654689338039,"Brent Suter | Raisel Iglesias | Dylan Lee | Didier Fuentes | Dylan Dodd | Victor Mederos","availability_weighted_active_relievers"
"824867","away",7,"667472","Dane Myers","Cincinnati Reds","Atlanta Braves",0.0822465809786022,0.00513741152974997,0.27717747675922,0.158150480726064,0.034283154146756,0.000678353992217077,0.0160254024887364,0.426301139378654,6,0.803654689338039,"Brent Suter | Raisel Iglesias | Dylan Lee | Didier Fuentes | Dylan Dodd | Victor Mederos","availability_weighted_active_relievers"
"824867","away",8,"699302","Héctor Rodríguez","Cincinnati Reds","Atlanta Braves",0.0564420262083019,0.00670894105629772,0.281179625046569,0.123227402525514,0.027324238654501,0.0139356279994902,0.0274040920776284,0.463778046431698,6,0.803654689338039,"Brent Suter | Raisel Iglesias | Dylan Lee | Didier Fuentes | Dylan Dodd | Victor Mederos","availability_weighted_active_relievers"
"824867","away",9,"680574","Matt McLain","Cincinnati Reds","Atlanta Braves",0.0762797342089529,0.0069890340832418,0.309369918994505,0.100892077399506,0.0307634357284775,0.00048385472467649,0.0233049475156044,0.451916997345036,6,0.803654689338039,"Brent Suter | Raisel Iglesias | Dylan Lee | Didier Fuentes | Dylan Dodd | Victor Mederos","availability_weighted_active_relievers"
"824867","home",1,"660670","Ronald Acuña Jr.","Atlanta Braves","Cincinnati Reds",0.106095952912821,0.0148731021051443,0.219223839901449,0.134889366638022,0.0372572291334311,0.00202280314383054,0.0465354072393573,0.439102298925944,6,0.921355040841446,"Tony Santillan | Brock Burke | Tejay Antone | Zach McCambley | Emilio Pagán | Pierce Johnson","availability_weighted_active_relievers"
"824867","home",2,"686948","Drake Baldwin","Atlanta Braves","Cincinnati Reds",0.102673683946796,0.0160526817291307,0.218675787409398,0.156485901126073,0.0325753768446889,0.000487391209948767,0.0487553248242249,0.42429385290974,6,0.921355040841446,"Tony Santillan | Brock Burke | Tejay Antone | Zach McCambley | Emilio Pagán | Pierce Johnson","availability_weighted_active_relievers"
"824867","home",3,"621566","Matt Olson","Atlanta Braves","Cincinnati Reds",0.101036220402798,0.0055304014704024,0.239543110393269,0.106138580693245,0.0437322225166396,0.000422331052890343,0.0681387605068151,0.435458372963941,6,0.921355040841446,"Tony Santillan | Brock Burke | Tejay Antone | Zach McCambley | Emilio Pagán | Pierce Johnson","availability_weighted_active_relievers"
"824867","home",4,"645277","Ozzie Albies","Atlanta Braves","Cincinnati Reds",0.0881253311219547,0.0133878014310664,0.166756184199508,0.119409711266937,0.0319126931934834,0.00281631648773363,0.0377943174433264,0.53979764485599,6,0.921355040841446,"Tony Santillan | Brock Burke | Tejay Antone | Zach McCambley | Emilio Pagán | Pierce Johnson","availability_weighted_active_relievers"
"824867","home",5,"671739","Michael Harris II","Atlanta Braves","Cincinnati Reds",0.0470710967024549,0.00399849291355076,0.195425760791202,0.152314542860644,0.0479052997214878,0.00308584578262419,0.0509672895602849,0.499231671667752,6,0.921355040841446,"Tony Santillan | Brock Burke | Tejay Antone | Zach McCambley | Emilio Pagán | Pierce Johnson","availability_weighted_active_relievers"
"824867","home",6,"643289","Mauricio Dubón","Atlanta Braves","Cincinnati Reds",0.061499843009282,0.00950212578654761,0.137801485606675,0.173467579312822,0.0415590974483838,0.00384145622373362,0.020490410582976,0.551838002029579,6,0.921355040841446,"Tony Santillan | Brock Burke | Tejay Antone | Zach McCambley | Emilio Pagán | Pierce Johnson","availability_weighted_active_relievers"
"824867","home",7,"663586","Austin Riley","Atlanta Braves","Cincinnati Reds",0.0749625975774656,0.0205965246430393,0.315314296727248,0.121244107920972,0.0318723084167183,0.00267797796141515,0.0320027969491366,0.401329389804005,6,0.921355040841446,"Tony Santillan | Brock Burke | Tejay Antone | Zach McCambley | Emilio Pagán | Pierce Johnson","availability_weighted_active_relievers"
"824867","home",8,"669221","Sean Murphy","Atlanta Braves","Cincinnati Reds",0.0873868647443948,0.00680509235982521,0.263528735879575,0.112689657949414,0.0399219510082263,0.00156736331060011,0.0300323492522584,0.458067985495706,6,0.921355040841446,"Tony Santillan | Brock Burke | Tejay Antone | Zach McCambley | Emilio Pagán | Pierce Johnson","availability_weighted_active_relievers"
"824867","home",9,"673490","Ha-Seong Kim","Atlanta Braves","Cincinnati Reds",0.0975897709995875,0.013342539953278,0.245332554501647,0.113557995821,0.0211203743836997,0.00126429484678038,0.0134627856098587,0.494329683884149,6,0.921355040841446,"Tony Santillan | Brock Burke | Tejay Antone | Zach McCambley | Emilio Pagán | Pierce Johnson","availability_weighted_active_relievers"
"824061","away",1,"678246","Miguel Vargas","Chicago White Sox","Kansas City Royals",0.146251838068026,0.0170528738594985,0.186769428672954,0.120860003867488,0.0448120821394532,0.000740926384638587,0.0428444891838103,0.440668357824131,6,0.828250799546064,"Alex Lange | Lucas Erceg | Steven Cruz | Jose Cuas | Anthony Gose | Nolan Hoffman","availability_weighted_active_relievers"
"824061","away",2,"502054","Tommy Pham","Chicago White Sox","Kansas City Royals",0.0940786532244346,0.0138890252035644,0.217527297810837,0.147024148455623,0.0415985511758252,0.00327643064615048,0.0323021697356358,0.450303723747929,6,0.828250799546064,"Alex Lange | Lucas Erceg | Steven Cruz | Jose Cuas | Anthony Gose | Nolan Hoffman","availability_weighted_active_relievers"
"824061","away",3,"545341","Randal Grichuk","Chicago White Sox","Kansas City Royals",0.0444837455525356,0.00634137520704704,0.221790622956458,0.134070119519827,0.0611327907244357,0.00637093801300829,0.041965661726805,0.483844746299883,6,0.828250799546064,"Alex Lange | Lucas Erceg | Steven Cruz | Jose Cuas | Anthony Gose | Nolan Hoffman","availability_weighted_active_relievers"
"824061","away",4,"808959","Munetaka Murakami","Chicago White Sox","Kansas City Royals",0.150375919023494,0.0135436746846718,0.343087012618937,0.0866935446289241,0.0312676716944191,0.00204063406480276,0.0676014509686067,0.305390092316145,6,0.828250799546064,"Alex Lange | Lucas Erceg | Steven Cruz | Jose Cuas | Anthony Gose | Nolan Hoffman","availability_weighted_active_relievers"
"824061","away",5,"805367","Chase Meidroth","Chicago White Sox","Kansas City Royals",0.100794509568207,0.0139771859062776,0.23022164791566,0.173220090981636,0.0348873268302823,0.00033998228057898,0.0218887788105186,0.42467047770684,6,0.828250799546064,"Alex Lange | Lucas Erceg | Steven Cruz | Jose Cuas | Anthony Gose | Nolan Hoffman","availability_weighted_active_relievers"
"824061","away",6,"691019","Kyle Teel","Chicago White Sox","Kansas City Royals",0.127212189648281,0.0162085053390773,0.299318781583436,0.116158452070642,0.0341259053008917,0.00132329150343022,0.0406598987886803,0.364992975765561,6,0.828250799546064,"Alex Lange | Lucas Erceg | Steven Cruz | Jose Cuas | Anthony Gose | Nolan Hoffman","availability_weighted_active_relievers"
"824061","away",7,"686668","Brenton Doyle","Chicago White Sox","Kansas City Royals",0.0719589298632806,0.00451847444142866,0.305677795051437,0.172721379792626,0.0313218839831889,0.00238736313362384,0.0172186202041426,0.394195553530272,6,0.828250799546064,"Alex Lange | Lucas Erceg | Steven Cruz | Jose Cuas | Anthony Gose | Nolan Hoffman","availability_weighted_active_relievers"
"824061","away",8,"695657","Colson Montgomery","Chicago White Sox","Kansas City Royals",0.0989051932447779,0.0225808703834132,0.348340856870798,0.0931644238131807,0.0382770546302803,0.000336285978000954,0.0518350001825707,0.346560314896978,6,0.828250799546064,"Alex Lange | Lucas Erceg | Steven Cruz | Jose Cuas | Anthony Gose | Nolan Hoffman","availability_weighted_active_relievers"
"824061","away",9,"695731","Braden Montgomery","Chicago White Sox","Kansas City Royals",0.121207253789569,0.011336386544915,0.187023486952485,0.13758724847249,0.047107365638083,0.00588656997597859,0.0237216770201726,0.466130011606307,6,0.828250799546064,"Alex Lange | Lucas Erceg | Steven Cruz | Jose Cuas | Anthony Gose | Nolan Hoffman","availability_weighted_active_relievers"
"824061","home",1,"695600","Carter Jensen","Kansas City Royals","Chicago White Sox",0.122918372574959,0.00509142943132193,0.319261969675925,0.107035332621824,0.0437377360173659,0.00256850493151154,0.0286073790650549,0.370779275682037,6,0.803109682382679,"Bryan Hudson | Jordan Hicks | Grant Taylor | Sean Newcomb | Huascar Brazobán | Hagen Smith","availability_weighted_active_relievers"
"824061","home",2,"677951","Bobby Witt Jr.","Kansas City Royals","Chicago White Sox",0.101241185547445,0.00383284894153615,0.201406856482483,0.15323073332948,0.0462954341985461,0.00347353117172622,0.0185470386696897,0.471972371659094,6,0.803109682382679,"Bryan Hudson | Jordan Hicks | Grant Taylor | Sean Newcomb | Huascar Brazobán | Hagen Smith","availability_weighted_active_relievers"
"824061","home",3,"695506","Jac Caglianone","Kansas City Royals","Chicago White Sox",0.0684745571901072,0.0155226226278989,0.297933340702002,0.158111063357311,0.0403434394272357,0.00286044127410938,0.03060310592848,0.386151429492856,6,0.803109682382679,"Bryan Hudson | Jordan Hicks | Grant Taylor | Sean Newcomb | Huascar Brazobán | Hagen Smith","availability_weighted_active_relievers"
"824061","home",4,"672580","Maikel Garcia","Kansas City Royals","Chicago White Sox",0.0864979522119183,0.00229953112297114,0.18504907896516,0.151877227275654,0.0521228210118462,0.00496899826972267,0.00836997849126685,0.508814412651461,6,0.803109682382679,"Bryan Hudson | Jordan Hicks | Grant Taylor | Sean Newcomb | Huascar Brazobán | Hagen Smith","availability_weighted_active_relievers"
"824061","home",5,"686469","Vinnie Pasquantino","Kansas City Royals","Chicago White Sox",0.118530584859078,0.00645373154168488,0.196281803126927,0.136438513378377,0.0323003470821462,0.00560611049943712,0.0216427415967903,0.482746167915559,6,0.803109682382679,"Bryan Hudson | Jordan Hicks | Grant Taylor | Sean Newcomb | Huascar Brazobán | Hagen Smith","availability_weighted_active_relievers"
"824061","home",6,"521692","Salvador Perez","Kansas City Royals","Chicago White Sox",0.0471439405624906,0.0202151047908272,0.218066406286421,0.131897129705106,0.0363374233531201,0.00102286716965831,0.0193053904614913,0.526011737670885,6,0.803109682382679,"Bryan Hudson | Jordan Hicks | Grant Taylor | Sean Newcomb | Huascar Brazobán | Hagen Smith","availability_weighted_active_relievers"
"824061","home",7,"686681","Michael Massey","Kansas City Royals","Chicago White Sox",0.0614251058898951,0.00148767357547595,0.211426657863836,0.167949665256611,0.043845491899252,0.00478188669371424,0.0223590040912961,0.486724514729919,6,0.803109682382679,"Bryan Hudson | Jordan Hicks | Grant Taylor | Sean Newcomb | Huascar Brazobán | Hagen Smith","availability_weighted_active_relievers"
"824061","home",8,"679845","Nick Loftin","Kansas City Royals","Chicago White Sox",0.101483825879724,0.0140902539563951,0.198167815835491,0.119995937561561,0.0551347028228416,0.00664160963278495,0.0116933126985605,0.492792541612641,6,0.803109682382679,"Bryan Hudson | Jordan Hicks | Grant Taylor | Sean Newcomb | Huascar Brazobán | Hagen Smith","availability_weighted_active_relievers"
"824061","home",9,"664728","Kyle Isbel","Kansas City Royals","Chicago White Sox",0.0630277469828806,0.00698421015920572,0.25510293210449,0.139591948242139,0.0240969229802559,0.00560972495977861,0.0151400527709416,0.490446461800309,6,0.803109682382679,"Bryan Hudson | Jordan Hicks | Grant Taylor | Sean Newcomb | Huascar Brazobán | Hagen Smith","availability_weighted_active_relievers"
"824302","away",1,"545121","Ildemaro Vargas","Arizona Diamondbacks","Colorado Rockies",0.0655322590874211,0.00694564620198728,0.113379523635733,0.155291329006454,0.0389820812247694,0.0135715313130953,0.0130125311194808,0.593285098411059,6,0.926541972834558,"Zach Agnos | Jaden Hill | Jordan Romano | Mark Manfredi | Juan Mejia | Nick Frasso","availability_weighted_active_relievers"
"824302","away",2,"606466","Ketel Marte","Arizona Diamondbacks","Colorado Rockies",0.086974183708015,0.010356122086758,0.150672698184214,0.132800148362429,0.0519276099738987,0.00554780451694781,0.0270472849021842,0.534674148265554,6,0.926541972834558,"Zach Agnos | Jaden Hill | Jordan Romano | Mark Manfredi | Juan Mejia | Nick Frasso","availability_weighted_active_relievers"
"824302","away",3,"672515","Gabriel Moreno","Arizona Diamondbacks","Colorado Rockies",0.131236602582131,0.012152622357696,0.14186765497068,0.182755368272389,0.0638033388504958,0.00421785028621121,0.0231249166158546,0.440841646064542,6,0.926541972834558,"Zach Agnos | Jaden Hill | Jordan Romano | Mark Manfredi | Juan Mejia | Nick Frasso","availability_weighted_active_relievers"
"824302","away",4,"672695","Geraldo Perdomo","Arizona Diamondbacks","Colorado Rockies",0.147319188339238,0.0108758718302134,0.134735983892853,0.156564232419436,0.032469737405497,0.0124842306080841,0.0151381914379712,0.490412564066708,6,0.926541972834558,"Zach Agnos | Jaden Hill | Jordan Romano | Mark Manfredi | Juan Mejia | Nick Frasso","availability_weighted_active_relievers"
"824302","away",5,"571448","Nolan Arenado","Arizona Diamondbacks","Colorado Rockies",0.0977048405777673,0.0177017048542508,0.188083469955122,0.145875409556199,0.0409043503795561,0.00400693901863652,0.0342348525004198,0.471488433158049,6,0.926541972834558,"Zach Agnos | Jaden Hill | Jordan Romano | Mark Manfredi | Juan Mejia | Nick Frasso","availability_weighted_active_relievers"
"824302","away",6,"691783","Jordan Lawlar","Arizona Diamondbacks","Colorado Rockies",0.0604364040557188,0.0413678962196445,0.25650029305507,0.156388733898103,0.0332958749534032,0.013962829933184,0.0267082600815691,0.411339707803308,6,0.926541972834558,"Zach Agnos | Jaden Hill | Jordan Romano | Mark Manfredi | Juan Mejia | Nick Frasso","availability_weighted_active_relievers"
"824302","away",7,"682998","Corbin Carroll","Arizona Diamondbacks","Colorado Rockies",0.108418704082719,0.0109123053272015,0.23344497541931,0.0913594691017071,0.0501971975152814,0.024494310372499,0.0301416641789442,0.451031374002338,6,0.926541972834558,"Zach Agnos | Jaden Hill | Jordan Romano | Mark Manfredi | Juan Mejia | Nick Frasso","availability_weighted_active_relievers"
"824302","away",8,"694374","Tim Tawa","Arizona Diamondbacks","Colorado Rockies",0.0889981385057519,0.00206882571380721,0.219943962187452,0.148268616178148,0.0362155198995602,0.00646861734714436,0.0295711721771264,0.46846514799101,6,0.926541972834558,"Zach Agnos | Jaden Hill | Jordan Romano | Mark Manfredi | Juan Mejia | Nick Frasso","availability_weighted_active_relievers"
"824302","away",9,"699912","Jose Fernandez","Arizona Diamondbacks","Colorado Rockies",0.0679767754948453,0.00772459641802399,0.210390103856048,0.182329059208548,0.0409324469389329,0.00152518178174384,0.01719667543925,0.471925160862608,6,0.926541972834558,"Zach Agnos | Jaden Hill | Jordan Romano | Mark Manfredi | Juan Mejia | Nick Frasso","availability_weighted_active_relievers"
"824302","home",1,"664983","Jake McCarthy","Colorado Rockies","Arizona Diamondbacks",0.049719830404759,0.0119674834597102,0.1827537737921,0.157339866344473,0.0608612569018946,0.0108299250815553,0.0232449739089255,0.503282890106582,6,0.777907814407814,"Dennis Santana | Juan Morillo | Kevin Ginkel | Justin Martinez | Jonathan Loáisiga | Brandyn Garcia","availability_weighted_active_relievers"
"824302","home",2,"681393","Connor Norby","Colorado Rockies","Arizona Diamondbacks",0.0706540005826632,0.0290365655664301,0.293066814581268,0.12257212155957,0.0544249725890602,0.000436033242423022,0.0223801943675674,0.407429297511017,6,0.777907814407814,"Dennis Santana | Juan Morillo | Kevin Ginkel | Justin Martinez | Jonathan Loáisiga | Brandyn Garcia","availability_weighted_active_relievers"
"824302","home",3,"681198","TJ Rumfield","Colorado Rockies","Arizona Diamondbacks",0.106586876855568,0.0145923511320283,0.168212441463908,0.17250927806866,0.0521795669966112,0.00328547383828939,0.0217003057961277,0.460933705848808,6,0.777907814407814,"Dennis Santana | Juan Morillo | Kevin Ginkel | Justin Martinez | Jonathan Loáisiga | Brandyn Garcia","availability_weighted_active_relievers"
"824302","home",4,"696100","Hunter Goodman","Colorado Rockies","Arizona Diamondbacks",0.0610400411415231,0.0136327401176616,0.301852865093254,0.0993142855970821,0.032486341903294,0.00339112926587709,0.0645829899494522,0.423699606931856,6,0.777907814407814,"Dennis Santana | Juan Morillo | Kevin Ginkel | Justin Martinez | Jonathan Loáisiga | Brandyn Garcia","availability_weighted_active_relievers"
"824302","home",5,"694249","Cole Carrigg","Colorado Rockies","Arizona Diamondbacks",0.0826857245737062,0.0113894218403321,0.265940365300526,0.131474324947518,0.0478469053875333,0.00943501255821325,0.026400932166296,0.424827313225875,6,0.777907814407814,"Dennis Santana | Juan Morillo | Kevin Ginkel | Justin Martinez | Jonathan Loáisiga | Brandyn Garcia","availability_weighted_active_relievers"
"824302","home",6,"691720","Kyle Karros","Colorado Rockies","Arizona Diamondbacks",0.0925089844588741,0.0173226520133603,0.216222325646409,0.123534670887558,0.0388235868414621,0.0059545682069019,0.0251200314799055,0.480513180465529,6,0.777907814407814,"Dennis Santana | Juan Morillo | Kevin Ginkel | Justin Martinez | Jonathan Loáisiga | Brandyn Garcia","availability_weighted_active_relievers"
"824302","home",7,"666160","Mickey Moniak","Colorado Rockies","Arizona Diamondbacks",0.0556986613300023,0.00670434456300055,0.299865408911321,0.110910621612423,0.0462620349242414,0.00777261120503064,0.0414530524960945,0.431333264957886,6,0.777907814407814,"Dennis Santana | Juan Morillo | Kevin Ginkel | Justin Martinez | Jonathan Loáisiga | Brandyn Garcia","availability_weighted_active_relievers"
"824302","home",8,"687859","Troy Johnston","Colorado Rockies","Arizona Diamondbacks",0.0836169536410442,0.0156201513991298,0.212648889732752,0.15854243435303,0.0772065139000976,0.00197283680167447,0.00863639183357553,0.441755828338697,6,0.777907814407814,"Dennis Santana | Juan Morillo | Kevin Ginkel | Justin Martinez | Jonathan Loáisiga | Brandyn Garcia","availability_weighted_active_relievers"
"824302","home",9,"691728","Zac Veen","Colorado Rockies","Arizona Diamondbacks",0.0881051862276592,0.0131912287873727,0.274058117222974,0.133392226590583,0.0402520023361729,0.00570143732983038,0.0292022500946571,0.41609755141075,6,0.777907814407814,"Dennis Santana | Juan Morillo | Kevin Ginkel | Justin Martinez | Jonathan Loáisiga | Brandyn Garcia","availability_weighted_active_relievers"
