"player_id","pitch_type","pitch_name","player_name","team","hand","pitches","swings","whiffs","contact","zone_pitches","out_of_zone_pitches","chases","batted_balls","hard_hit","strikeouts","two_strike_pitches","average_velocity","average_spin_rate","average_horizontal_break","average_induced_vertical_break","average_extension","average_exit_velocity","pitch_changes","sequence_opportunities","average_location_separation","usage_rate","swing_rate","whiff_rate","contact_rate","zone_rate","chase_rate","hard_hit_rate","putaway_rate","pitch_change_rate","pitch_reliability","perspective","summary_method","spotlight_rank","featured_pitch_type","featured_pitch_name","featured_usage_delta_pp","featured_whiff_delta","featured_recent_pitches","featured_baseline_pitches","featured_recent_whiff_rate","featured_baseline_whiff_rate","featured_recent_games","spotlight_score","spotlight_method","source_through","generated_at_utc"
"693821","SI","Sinker","Bryce Elder","Atlanta Braves","R",467,183,22,161,259,208,39,94,42,0,124,91.2434689507495,2085.02569593148,13.6524625267666,8.06980728051392,6.32356453368726,89.8202127659575,180,299,1.44147986775594,0.273739742086753,0.39186295503212,0.120218579234973,0.879781420765027,0.554603854389722,0.1875,0.446808510638298,0,0.602006688963211,0.7,"pitcher","sabrhood_pitch_type_summary_v1",1,"FC","Cutter",9.82318196924379,0.190789473684211,91,162,0.315789473684211,0.125,5,136.425311306909,"five_game_usage_gain_plus_whiff_improvement_v2","2026-07-27","2026-07-28 11:59:22 UTC"
"693821","SL","Slider","Bryce Elder","Atlanta Braves","R",439,239,68,171,196,243,92,93,40,0,168,83.1719817767654,2449.72665148064,-3.30751708428246,-3.32824601366743,6.23534642596458,89.7096774193548,232,338,1.5184694854535,0.257327080890973,0.544419134396355,0.284518828451883,0.715481171548117,0.446469248291572,0.378600823045267,0.43010752688172,0,0.686390532544379,0.687,"pitcher","sabrhood_pitch_type_summary_v1",1,"FC","Cutter",9.82318196924379,0.190789473684211,91,162,0.315789473684211,0.125,5,136.425311306909,"five_game_usage_gain_plus_whiff_improvement_v2","2026-07-27","2026-07-28 11:59:22 UTC"
"693821","FF","Four-Seam Fastball","Bryce Elder","Atlanta Braves","R",395,161,24,137,190,205,46,66,24,0,131,92.5837974683544,2227.41772151899,4.24556962025316,15.446582278481,6.28790018241551,88.3606060606061,187,269,1.55972357078755,0.231535756154748,0.407594936708861,0.149068322981366,0.850931677018634,0.481012658227848,0.224390243902439,0.363636363636364,0,0.695167286245353,0.664,"pitcher","sabrhood_pitch_type_summary_v1",1,"FC","Cutter",9.82318196924379,0.190789473684211,91,162,0.315789473684211,0.125,5,136.425311306909,"five_game_usage_gain_plus_whiff_improvement_v2","2026-07-27","2026-07-28 11:59:22 UTC"
"693821","FC","Cutter","Bryce Elder","Atlanta Braves","R",253,145,29,116,132,121,39,54,23,0,69,88.602766798419,2203.54940711462,-1.75810276679842,10.5264822134387,6.3039099899484,91.1703703703704,156,188,1.37481913850867,0.148300117233294,0.573122529644269,0.2,0.8,0.521739130434783,0.322314049586777,0.425925925925926,0,0.829787234042553,0.558,"pitcher","sabrhood_pitch_type_summary_v1",1,"FC","Cutter",9.82318196924379,0.190789473684211,91,162,0.315789473684211,0.125,5,136.425311306909,"five_game_usage_gain_plus_whiff_improvement_v2","2026-07-27","2026-07-28 11:59:22 UTC"
"693821","CH","Changeup","Bryce Elder","Atlanta Braves","R",152,72,19,53,30,122,44,34,9,0,54,85.6763157894737,1354.78947368421,11.6381578947368,4.11842105263158,6.28229494236488,83.1647058823529,116,131,1.64346233009183,0.0890973036342321,0.473684210526316,0.263888888888889,0.736111111111111,0.197368421052632,0.360655737704918,0.264705882352941,0,0.885496183206107,0.432,"pitcher","sabrhood_pitch_type_summary_v1",1,"FC","Cutter",9.82318196924379,0.190789473684211,91,162,0.315789473684211,0.125,5,136.425311306909,"five_game_usage_gain_plus_whiff_improvement_v2","2026-07-27","2026-07-28 11:59:22 UTC"
"445276","FC","Cutter","Kenley Jansen","Detroit Tigers","R",389,180,47,133,184,205,57,54,16,0,134,92.3961439588689,2656.73778920308,-5.77352185089974,16.6210796915167,6.94493281788111,84.9962962962963,30,276,1.29634768556037,1,0.462724935732648,0.261111111111111,0.738888888888889,0.473007712082262,0.278048780487805,0.296296296296296,0,0.108695652173913,0.66,"pitcher","sabrhood_pitch_type_summary_v1",2,"FC","Cutter",11.7259918427883,0.181629181629182,82,307,0.405405405405405,0.223776223776224,5,135.862918162918,"five_game_usage_gain_plus_whiff_improvement_v2","2026-07-27","2026-07-28 11:59:22 UTC"
"676760","FF","Four-Seam Fastball","Ron Marinaccio","Pittsburgh Pirates","R",376,195,47,148,206,170,44,57,29,0,144,93.7877659574468,2170.07978723404,14.3327127659574,12.986170212766,6.64863475244368,92.0035087719298,153,274,1.55921835497913,0.464771322620519,0.518617021276596,0.241025641025641,0.758974358974359,0.547872340425532,0.258823529411765,0.508771929824561,0,0.558394160583942,0.653,"pitcher","sabrhood_pitch_type_summary_v1",3,"FC","Cutter",10.786160404481,0.160421545667447,23,150,0.357142857142857,0.19672131147541,5,129.742154566745,"five_game_usage_gain_plus_whiff_improvement_v2","2026-07-27","2026-07-28 11:59:22 UTC"
"676760","CH","Changeup","Ron Marinaccio","Pittsburgh Pirates","R",260,118,28,90,72,188,59,52,12,0,120,81.8292307692308,2213.56153846154,17.9842307692308,0.965,6.850252715115,84.0019230769231,134,219,1.66761243080266,0.321384425216316,0.453846153846154,0.23728813559322,0.76271186440678,0.276923076923077,0.313829787234043,0.230769230769231,0,0.611872146118721,0.565,"pitcher","sabrhood_pitch_type_summary_v1",3,"FC","Cutter",10.786160404481,0.160421545667447,23,150,0.357142857142857,0.19672131147541,5,129.742154566745,"five_game_usage_gain_plus_whiff_improvement_v2","2026-07-27","2026-07-28 11:59:22 UTC"
"676760","FC","Cutter","Ron Marinaccio","Pittsburgh Pirates","R",173,75,17,58,92,81,17,32,15,0,49,86.6034682080925,2194.84393063584,-2.6849710982659,5.56763005780347,6.74968199566307,90.9125,84,116,1.55837860889539,0.213844252163164,0.433526011560694,0.226666666666667,0.773333333333333,0.531791907514451,0.209876543209877,0.46875,0,0.724137931034483,0.464,"pitcher","sabrhood_pitch_type_summary_v1",3,"FC","Cutter",10.786160404481,0.160421545667447,23,150,0.357142857142857,0.19672131147541,5,129.742154566745,"five_game_usage_gain_plus_whiff_improvement_v2","2026-07-27","2026-07-28 11:59:22 UTC"
"801139","FF","Four-Seam Fastball","Payton Tolle","Boston Red Sox","L",687,389,95,294,370,317,107,102,36,0,291,96.0359534206696,2253.02339181287,-9.76215429403202,15.4532751091703,7.35830563119882,86.6891089108911,275,514,1.30281155332469,0.490014265335235,0.566229985443959,0.244215938303342,0.755784061696658,0.538573508005822,0.337539432176656,0.352941176470588,0,0.535019455252918,0.775,"pitcher","sabrhood_pitch_type_summary_v1",4,"FC","Cutter",9.38343765880069,0.125274725274725,107,173,0.353846153846154,0.228571428571429,5,128.994347845074,"five_game_usage_gain_plus_whiff_improvement_v2","2026-07-27","2026-07-28 11:59:22 UTC"
"801139","SI","Sinker","Payton Tolle","Boston Red Sox","L",322,165,19,146,189,133,40,81,30,0,65,94.9807453416149,2260.96226415094,-16.9198757763975,9.4304347826087,7.35106005616313,86.906329113924,148,193,1.48217970728771,0.229671897289586,0.512422360248447,0.115151515151515,0.884848484848485,0.58695652173913,0.300751879699248,0.37037037037037,0,0.766839378238342,0.617,"pitcher","sabrhood_pitch_type_summary_v1",4,"FC","Cutter",9.38343765880069,0.125274725274725,107,173,0.353846153846154,0.228571428571429,5,128.994347845074,"five_game_usage_gain_plus_whiff_improvement_v2","2026-07-27","2026-07-28 11:59:22 UTC"
"801139","FC","Cutter","Payton Tolle","Boston Red Sox","L",280,170,47,123,148,132,55,46,11,0,100,88.3239285714286,2361.11071428571,2.97392857142857,6.54678571428571,7.17701828564858,85.3173913043478,181,213,1.54123418631924,0.199714693295292,0.607142857142857,0.276470588235294,0.723529411764706,0.528571428571429,0.416666666666667,0.239130434782609,0,0.849765258215962,0.583,"pitcher","sabrhood_pitch_type_summary_v1",4,"FC","Cutter",9.38343765880069,0.125274725274725,107,173,0.353846153846154,0.228571428571429,5,128.994347845074,"five_game_usage_gain_plus_whiff_improvement_v2","2026-07-27","2026-07-28 11:59:22 UTC"
"801139","CU","Curveball","Payton Tolle","Boston Red Sox","L",113,54,24,30,46,67,29,17,6,0,60,82.4849557522124,2418.69026548673,6.94955752212389,-5.01238938053097,7.18217766445974,86.8470588235294,86,94,1.65484285044663,0.0805991440798859,0.47787610619469,0.444444444444444,0.555555555555556,0.407079646017699,0.432835820895522,0.352941176470588,0,0.914893617021277,0.361,"pitcher","sabrhood_pitch_type_summary_v1",4,"FC","Cutter",9.38343765880069,0.125274725274725,107,173,0.353846153846154,0.228571428571429,5,128.994347845074,"five_game_usage_gain_plus_whiff_improvement_v2","2026-07-27","2026-07-28 11:59:22 UTC"
