"venue_id","venue_name","opportunity_type","opportunities","successes","observed_rate","league_rate","shrunk_rate","empirical_multiplier","reliability","method","publication_status"
"1","Angel Stadium","double_first_scores",59,29,0.491525423728814,0.413212966762413,0.432545330616043,1.04678547240447,0.246861924686192,"descriptive_empirical_bayes_v1","Phase 4 shadow input; composition-adjusted model pending"
"1","Angel Stadium","first_to_second_on_out",300,81,0.27,0.249373570105676,0.262265088789629,1.05169560943644,0.625,"descriptive_empirical_bayes_v1","Phase 4 shadow input; composition-adjusted model pending"
"1","Angel Stadium","ground_ball_double_play",541,115,0.212569316081331,0.205149034556021,0.210716818613154,1.02714019136957,0.750346740638003,"descriptive_empirical_bayes_v1","Phase 4 shadow input; composition-adjusted model pending"
"1","Angel Stadium","sac_fly_scores",91,52,0.571428571428571,0.5928125,0.585631918819188,0.987887264217924,0.335793357933579,"descriptive_empirical_bayes_v1","Phase 4 shadow input; composition-adjusted model pending"
"1","Angel Stadium","second_to_third_on_out",223,112,0.502242152466368,0.478075776926352,0.49144823783311,1.02797142535171,0.553349875930521,"descriptive_empirical_bayes_v1","Phase 4 shadow input; composition-adjusted model pending"
"1","Angel Stadium","single_first_to_third",324,113,0.348765432098765,0.343566070398154,0.34690851720569,1.00972868713043,0.642857142857143,"descriptive_empirical_bayes_v1","Phase 4 shadow input; composition-adjusted model pending"
"1","Angel Stadium","single_second_scores",163,114,0.699386503067485,0.617568171658471,0.656449769383454,1.06295919950111,0.475218658892128,"descriptive_empirical_bayes_v1","Phase 4 shadow input; composition-adjusted model pending"
"12","Tropicana Field","double_first_scores",82,37,0.451219512195122,0.413212966762413,0.425108145103948,1.02878704033597,0.312977099236641,"descriptive_empirical_bayes_v1","Phase 4 shadow input; composition-adjusted model pending"
"12","Tropicana Field","first_to_second_on_out",317,89,0.280757097791798,0.249373570105676,0.26939083021936,1.08027017500371,0.637826961770624,"descriptive_empirical_bayes_v1","Phase 4 shadow input; composition-adjusted model pending"
"12","Tropicana Field","ground_ball_double_play",514,97,0.188715953307393,0.205149034556021,0.192978135763809,0.940672892667756,0.740634005763689,"descriptive_empirical_bayes_v1","Phase 4 shadow input; composition-adjusted model pending"
"12","Tropicana Field","sac_fly_scores",108,66,0.611111111111111,0.5928125,0.599674479166667,1.01157529432437,0.375,"descriptive_empirical_bayes_v1","Phase 4 shadow input; composition-adjusted model pending"
"12","Tropicana Field","second_to_third_on_out",205,118,0.575609756097561,0.478075776926352,0.530009454147385,1.10863063917383,0.532467532467532,"descriptive_empirical_bayes_v1","Phase 4 shadow input; composition-adjusted model pending"
"12","Tropicana Field","single_first_to_third",265,87,0.328301886792453,0.343566070398154,0.334476163307118,0.973542477345039,0.595505617977528,"descriptive_empirical_bayes_v1","Phase 4 shadow input; composition-adjusted model pending"
"12","Tropicana Field","single_second_scores",143,86,0.601398601398601,0.617568171658471,0.610409507425773,0.988408301202646,0.442724458204334,"descriptive_empirical_bayes_v1","Phase 4 shadow input; composition-adjusted model pending"
"14","Rogers Centre","double_first_scores",91,34,0.373626373626374,0.413212966762413,0.399920051724112,0.967830353576624,0.335793357933579,"descriptive_empirical_bayes_v1","Phase 4 shadow input; composition-adjusted model pending"
