"player_id","player_name","team","eligible_pitches","attempts","attempt_rate","expected_attempt_rate","adjusted_attempt_rate","attempts_above_expected","attempt_logit_effect","attempts_modeled","stolen_bases","success_rate_allowed","expected_success_rate_allowed","adjusted_success_rate_allowed","advances_above_expected","success_logit_effect","attempt_index","success_allowed_index","attempts_prevented","base_advances_prevented","stealing_runs_saved","reliability","source_through","generated_at_utc"
"665861","Sebastián Rivero","Los Angeles Angels",835,7,0.00838323353293413,0.0106781467468503,0.00872187115064893,-1.91625253361998,-0.228466899875549,7,7,1,0.861330691837908,0.888928254474245,0.970685157134646,0.254835629953911,72.9735634744284,106.978099869209,1.91625253361998,-0.970685157134646,-0.63094535213752,0.87434554973822,"2026-08-04","2026-08-06 04:39:56 UTC"
"665966","Carlos Narváez","Boston Red Sox",210,3,0.0142857142857143,0.00712242853794197,0.0112681271068068,1.50429000703219,0.482161509603395,3,3,1,0.853811867169444,0.867733496525225,0.438564398491667,0.118216669282573,94.2774061280781,104.427416030371,-1.50429000703219,-0.438564398491667,-0.285066859019583,0.636363636363636,"2026-08-04","2026-08-06 04:39:56 UTC"
"666023","Freddy Fermin","San Diego Padres",2572,34,0.0132192846034215,0.0116457727364335,0.0127889298108609,4.04707252189293,0.102893901661765,34,24,0.705882352941177,0.826692233084222,0.762188234413122,-4.10753592486356,-0.407246698982353,107.001555652818,91.7255680081943,-4.04707252189293,4.10753592486356,2.66989835116132,0.955423476968796,"2026-08-04","2026-08-06 04:39:56 UTC"
"666310","Bo Naylor","Cleveland Guardians",1235,14,0.011336032388664,0.00852008947679031,0.0106850720686022,3.47768949616396,0.243086601216686,14,13,0.928571428571429,0.813341096437378,0.851408144832016,1.61322464987671,0.276540672259246,89.39914054669,102.462741046708,-3.47768949616396,-1.61322464987671,-1.04859602241986,0.911439114391144,"2026-08-04","2026-08-06 04:39:56 UTC"
"668670","Jake Rogers remains in the game as the catcher.","Detroit Tigers",48,0,0,0.002919177793801,0.00209089695685239,-0.140120534102448,-0.337329858829638,,,,,,,,17.4939756806662,,0.140120534102448,,,0.285714285714286,"2026-08-04","2026-08-06 04:39:56 UTC"
"668939","Adley Rutschman","Baltimore Orioles",3273,37,0.0113046135044302,0.0104377082851819,0.0110056038831076,2.83738078259959,0.0573763852641953,37,30,0.810810810810811,0.843226451477036,0.825030797983055,-1.19937870465033,-0.133383364729134,92.0809445205594,99.2883583771399,-2.83738078259959,1.19937870465033,0.779596158022716,0.964633068081344,"2026-08-04","2026-08-06 04:39:56 UTC"
"669087","Sam Huff","Baltimore Orioles",517,3,0.00580270793036751,0.00937928207158318,0.00647648733676544,-1.8490888310085,-0.391332040117294,3,2,0.666666666666667,0.803864658559193,0.790709968333486,-0.411593975677579,-0.0821510534797436,54.1870375745715,95.1580170100322,1.8490888310085,0.411593975677579,0.267536084190427,0.811616954474097,"2026-08-04","2026-08-06 04:39:56 UTC"
"669127","Shea Langeliers","Athletics",5042,53,0.0105117017056724,0.00971385105240435,0.0102217304246647,4.02276299377727,0.0550613191069473,53,42,0.792452830188679,0.824224880590942,0.804291494694731,-1.6839186713199,-0.137312665504607,85.5224849208268,96.792486244345,-4.02276299377727,1.6839186713199,1.09454713635794,0.97675319643549,"2026-08-04","2026-08-06 04:39:56 UTC"
"669134","Luis Campusano","San Diego Padres",1727,20,0.0115807759119861,0.00853029032929794,0.011000927734644,5.26818860130246,0.270841427693743,20,17,0.85,0.810251081819128,0.82642280888377,0.794978363617434,0.111574884998752,92.041820436881,99.455879974531,-5.26818860130246,-0.794978363617434,-0.516735936351332,0.935029778018408,"2026-08-04","2026-08-06 04:39:56 UTC"
"669224","Austin Wells","New York Yankees",3144,32,0.0101781170483461,0.00944039846357578,0.00989577936743755,2.31938723051775,0.0517578298361308,32,25,0.78125,0.829709435070649,0.804517297527118,-1.55070192226078,-0.172929909776062,82.7953395923437,96.8196604935967,-2.31938723051775,1.55070192226078,1.0079562494695,0.963235294117647,"2026-08-04","2026-08-06 04:39:56 UTC"
"669257","Will Smith","Los Angeles Dodgers",1902,18,0.00946372239747634,0.011961431864471,0.00959399162159081,-4.75064340622378,-0.242206218129419,18,16,0.888888888888889,0.807071392017175,0.838471724027595,1.47271494369084,0.22036584389039,80.2703622283163,100.905907061739,4.75064340622378,-1.47271494369084,-0.957264713399047,0.940652818991098,"2026-08-04","2026-08-06 04:39:56 UTC"
"671056","Iván Herrera","St. Louis Cardinals",5539,61,0.0110128181982307,0.0115748306266526,0.0108462212752982,-3.1129868410285,-0.0714126617247954,61,52,0.852459016393443,0.8302878900886,0.845127127964932,1.35243870459542,0.111959003460679,90.7474328638503,101.706851866333,3.1129868410285,-1.35243870459542,-0.879085157987026,0.978794840077752,"2026-08-04","2026-08-06 04:39:56 UTC"
"672275","Patrick Bailey","San Francisco Giants",61,1,0.0163934426229508,0.0138431019224049,0.0145282389648497,0.155570782733301,0.0559153306116364,,,,,,,,121.553890210158,,-0.155570782733301,,,0.337016574585635,"2026-08-04","2026-08-06 04:39:56 UTC"
"672386","Alejandro Kirk","Toronto Blue Jays",1936,40,0.0206611570247934,0.0136659409284934,0.0190097687286209,13.5427383624368,0.379854819807226,40,35,0.875,0.857136882266711,0.867460013446224,0.714524709331544,0.0885932206085918,159.049651272251,104.39450370028,-13.5427383624368,-0.714524709331544,-0.464441061065504,0.941634241245136,"2026-08-04","2026-08-06 04:39:56 UTC"
"672515","Gabriel Moreno","Arizona Diamondbacks",3236,34,0.0105067985166873,0.0105594845010645,0.010302042715462,-0.170491845444638,-0.0269229732405556,34,28,0.823529411764706,0.843530842095677,0.832736523278131,-0.680048631253007,-0.0808288144153346,86.1944363804439,100.215704139896,0.170491845444638,0.680048631253007,0.442031610314455,0.964243146603099,"2026-08-04","2026-08-06 04:39:56 UTC"
"672613","Eliezer Alfonzo","Los Angeles Dodgers",427,6,0.0140515222482436,0.0123665192572343,0.0133990302551567,0.71949627716096,0.0865743663559648,6,5,0.833333333333333,0.831622163120717,0.831919267226373,0.0102670212756952,0.00216433459328935,112.106102914363,100.117351433608,-0.71949627716096,-0.0102670212756952,-0.0066735638292019,0.780621572212066,"2026-08-04","2026-08-06 04:39:56 UTC"
"673237","Yainer Diaz","Houston Astros",2864,34,0.0118715083798883,0.012250330564137,0.0116800901760621,-1.08494673568843,-0.0524771937178237,34,29,0.852941176470588,0.851709128484231,0.852374461056589,0.0418896315361476,0.00537244389822233,97.7241909594708,102.579032404371,1.08494673568843,-0.0418896315361476,-0.0272282604984959,0.959785522788204,"2026-08-04","2026-08-06 04:39:56 UTC"
"675448","Blake Hunt","San Diego Padres",45,0,0,0.00604652983982472,0.00441476502885735,-0.272093842792112,-0.320155439532139,,,,,,,,36.9371583796029,,0.272093842792112,,,0.272727272727273,"2026-08-04","2026-08-06 04:39:56 UTC"
"676439","Hunter Feduccia remains in the game as the catcher.","Tampa Bay Rays",2022,30,0.0148367952522255,0.0104303242392365,0.0139589724590625,8.90988438826388,0.317798490804099,,,,,,,,116.790989592114,,-8.90988438826388,,,0.943977591036415,"2026-08-04","2026-08-06 04:39:56 UTC"
"676566","Shawn Ross","Pittsburgh Pirates",56,0,0,0.0113975899684363,0.00788085274858339,-0.638265038232433,-0.386767436720587,,,,,,,,65.9369874133701,,0.638265038232433,,,0.318181818181818,"2026-08-04","2026-08-06 04:39:56 UTC"
"678218","Brandon Valenzuela","Toronto Blue Jays",2984,38,0.0127345844504021,0.0120317714164922,0.012389081988479,2.09719409318737,0.0321648644195118,38,34,0.894736842105263,0.83660363000838,0.869573817551364,2.20906205968156,0.268454750728135,103.656135852099,104.648889524474,-2.09719409318737,-2.20906205968156,-1.43589033879302,0.961340206185567,"2026-08-04","2026-08-06 04:39:56 UTC"
"680664","Eduardo Valencia","Detroit Tigers",90,1,0.0111111111111111,0.0116282982372701,0.0112923239490997,-0.0465468413543052,-0.0315962882550425,1,1,1,0.895322963331938,0.89893252154474,0.104677036668062,0.0391148376277251,94.4798546367113,108.182063717133,0.0465468413543052,-0.104677036668062,-0.0680400738342406,0.428571428571429,"2026-08-04","2026-08-06 04:39:56 UTC"
"680728","Adrian Del Castillo","Arizona Diamondbacks",1339,15,0.0112023898431665,0.00947601774455934,0.0107589372068366,2.31161224003505,0.13787995443686,15,13,0.866666666666667,0.829600880630044,0.842322594648018,0.555986790549339,0.0943875614510556,90.0171504049411,101.369340212548,-2.31161224003505,-0.555986790549339,-0.36139141385707,0.917751884852639,"2026-08-04","2026-08-06 04:39:56 UTC"
"680777","Ryan Jeffers","Minnesota Twins",2536,30,0.0118296529968454,0.0132471587987334,0.0117574528991094,-3.59479471358787,-0.130600732589984,30,28,0.933333333333333,0.845756239856979,0.890448496732447,2.62731280429063,0.39987282479517,98.3714641745111,107.161053473512,3.59479471358787,-2.62731280429063,-1.70775332278891,0.954819277108434,"2026-08-04","2026-08-06 04:39:56 UTC"
"680779","Henry Davis","Pittsburgh Pirates",2922,22,0.00752908966461328,0.0109301749149308,0.00765054199594225,-9.93797110142787,-0.380961107384131,22,14,0.636363636363636,0.818454033254481,0.741029213446848,-4.00598873159857,-0.468564770467263,64.0100389367864,89.179184937714,9.93797110142787,4.00598873159857,2.60389267553907,0.960552268244576,"2026-08-04","2026-08-06 04:39:56 UTC"
"681351","Logan O'Hoppe","Los Angeles Angels",3554,40,0.0112549240292628,0.0115794203867466,0.0110754681526775,-1.1532600544973,-0.0490172550506349,40,34,0.85,0.827712174789729,0.840573725464312,0.891513008410843,0.0948768972803109,92.6654801806247,101.158872493415,1.1532600544973,-0.891513008410843,-0.579483455467048,0.967338051170387,"2026-08-04","2026-08-06 04:39:56 UTC"
"681508","Mickey Gasper","Boston Red Sox",593,9,0.015177065767285,0.0136293685014203,0.0145408740414323,0.91778447865777,0.0710588364547524,9,8,0.888888888888889,0.855734155717651,0.863500352558594,0.298392598541137,0.0669100654075707,121.659604516994,103.917978181204,-0.91778447865777,-0.298392598541137,-0.193955189051739,0.831697054698457,"2026-08-04","2026-08-06 04:39:56 UTC"
