"game_id","game_date","team_side","batting_order","batter_id","batter_name","batter_team","pitcher_id","pitcher_name","pitcher_team","batter_hand","pitcher_hand","batter_pa","pitcher_bf","batter_split_pa","pitcher_split_bf","batter_form_confidence","pitcher_form_confidence","p_BB","p_HBP","p_K","p_1B","p_2B","p_3B","p_HR","p_OUT","p_hit","p_xbh","p_on_base","estimated_woba","probability_sum","matchup_reliability","input_status","model_version","generated_at_utc"
"823743","2026-08-22","away",3,"621566","Matt Olson","Atlanta Braves","701656","Logan Henderson","Milwaukee Brewers","L","R",558,241,321,162,0.346,0.324,0.0687448864580165,0.0024800284804186,0.332059025622449,0.0740177804278448,0.0429724028349378,0.000368406232537565,0.0804771083311997,0.398880361612596,0.19783569782652,0.123817917398675,0.269060612764955,0.329974719922229,1,62.2072606534686,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823743","2026-08-22","away",4,"671739","Michael Harris II","Atlanta Braves","701656","Logan Henderson","Milwaukee Brewers","L","R",496,241,313,162,0.342,0.324,0.0247035495188856,0.00106003494865893,0.266669383214227,0.125740996366923,0.0455566644930171,0.00422057533850919,0.0519146319683538,0.480134164151425,0.227432868166804,0.10169187179988,0.253196452634348,0.295883522889765,1,61.3078318417742,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823743","2026-08-22","away",5,"645277","Ozzie Albies","Atlanta Braves","701656","Logan Henderson","Milwaukee Brewers","L","R",549,241,332,162,0.342,0.324,0.0637275801776763,0.00731234911069633,0.223816944948998,0.0980282634948069,0.0274002375541506,0.000382319680135544,0.0466824436761451,0.532649861357391,0.172493264405238,0.0744650009104313,0.243533193693611,0.263906218614938,1,62.1974859924772,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823743","2026-08-22","away",6,"643289","Mauricio Dubón","Atlanta Braves","701656","Logan Henderson","Milwaukee Brewers","R","R",493,241,315,79,0.286,0.324,0.0414718543338082,0.00176307664377456,0.184706564185566,0.165177720380638,0.0374177358903634,0.0038077696486957,0.0246681647988503,0.540987114118303,0.231071390718548,0.0658936703379094,0.274306321696131,0.277162513010512,1,58.6256758612845,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823743","2026-08-22","away",7,"573262","Mike Yastrzemski","Atlanta Braves","701656","Logan Henderson","Milwaukee Brewers","L","R",324,241,289,162,0.237,0.324,0.0742507268001263,0.00516498176733153,0.284582519932687,0.0899339838963564,0.0415428158365887,0.00492680534736604,0.0403640620250072,0.459234104394536,0.176767667105318,0.086833683208962,0.256183375672776,0.274424366842885,1,57.7583608907497,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823743","2026-08-22","away",8,"663586","Austin Riley","Atlanta Braves","701656","Logan Henderson","Milwaukee Brewers","R","R",513,241,356,79,0.324,0.324,0.0390360314839253,0.00771030507949618,0.399406919210463,0.102587420786507,0.0324260794498728,0.000394262580010575,0.0394836336438558,0.37895534776587,0.174891396460246,0.0723039756737391,0.221637733023667,0.24294870344008,1,59.2722488912726,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823743","2026-08-22","away",9,"805347","Jim Jarvis","Atlanta Braves","701656","Logan Henderson","Milwaukee Brewers","L","R",121,241,98,162,0,0.324,0.0464064695563171,0.00348224924295783,0.253587584053497,0.103996081129989,0.0299842313012803,0.0107195986065934,0.0222136993264713,0.529610086782894,0.166913610364334,0.062917529234345,0.216802329163609,0.22459679112926,1,45.4311996925168,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823743","2026-08-22","home",1,"694192","Jackson Chourio","Milwaukee Brewers","527048","Martín Pérez","Atlanta Braves","R","L",426,455,117,327,0.351,0.324,0.116125281560585,0.000601844109959817,0.196714053286589,0.143594269846135,0.0423085380349541,0.00145045759264312,0.0302230954149041,0.46898246015423,0.217576360888636,0.0739820910425014,0.334303486559181,0.322396452292397,1,64.5103798832783,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823743","2026-08-22","home",2,"668930","Brice Turang","Milwaukee Brewers","527048","Martín Pérez","Atlanta Braves","L","L",542,455,150,128,0.296,0.324,0.0890483944625334,0.00140087781231997,0.237376907772958,0.143883851231114,0.0330520918549127,0.0121145417363584,0.0162251727868912,0.466898162342913,0.205275657609276,0.0613918063781623,0.29572492988413,0.281565689597861,1,63.9254412062608,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
"823743","2026-08-22","home",3,"661388","William Contreras","Milwaukee Brewers","527048","Martín Pérez","Atlanta Braves","R","L",510,455,135,327,0.351,0.324,0.126457216546379,0.0013371309296082,0.121251152915751,0.142298175220533,0.0336597293266875,0.00273563977043766,0.0175707661267086,0.554690189163896,0.196264310444366,0.0539661352238338,0.324058657920353,0.294763510202048,1,66.369729002658,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1","2026-08-22 16:53:25 UTC"
