"pitcher_id","pitcher_name","fielding_team","opportunity_type","runner_windows","attempts","stolen_bases","caught_stealing","league_attempt_rate","observed_attempt_rate","shrunk_attempt_rate","attempt_suppression_index","league_success_rate","success_rate_allowed","shrunk_success_rate_allowed","hold_reliability"
"519242","Chris Sale","Atlanta Braves","steal_third",73,0,0,0,0.0139116874589626,0,0.00627594922960718,45.1127819548872,0.855457227138643,,0.855457227138643,0.548872180451128
"527048","Martín Pérez","Atlanta Braves","steal_second",139,1,1,0,0.0643673789546243,0.00719424460431655,0.0244323755642083,37.9576983885454,0.884047267355982,1,0.890150042758299,0.698492462311558
"527048","Martín Pérez","Atlanta Braves","steal_third",70,1,1,0,0.0139116874589626,0.0142857142857143,0.0141130865195212,101.447696845927,0.855457227138643,1,0.863064741499767,0.538461538461538
"542888","Shawn Armstrong","Cleveland Guardians","steal_second",37,3,3,0,0.0643673789546243,0.0810810810810811,0.0707427086317264,109.904597298573,0.884047267355982,1,0.900611943447985,0.381443298969072
"542888","Shawn Armstrong","Cleveland Guardians","steal_third",26,1,1,0,0.0139116874589626,0.0384615384615385,0.0213337354364855,153.35116965082,0.855457227138643,1,0.863064741499767,0.302325581395349
"543037","Gerrit Cole","New York Yankees","steal_second",97,6,6,0,0.0643673789546243,0.0618556701030928,0.0628155588361622,97.5891202288101,0.884047267355982,1,0.913035450516987,0.617834394904459
"543037","Gerrit Cole","New York Yankees","steal_third",62,0,0,0,0.0139116874589626,0,0.00684181350440782,49.1803278688525,0.855457227138643,,0.855457227138643,0.508196721311475
"543056","Danny Coulombe","Boston Red Sox","steal_second",29,1,1,0,0.0643673789546243,0.0344827586206897,0.0546296936772748,84.871707632815,0.884047267355982,1,0.890150042758299,0.325842696629214
"543056","Danny Coulombe","Boston Red Sox","steal_third",15,0,0,0,0.0139116874589626,0,0.0111293499671701,80,0.855457227138643,,0.855457227138643,0.2
"543135","Nathan Eovaldi","Texas Rangers","steal_second",133,4,3,1,0.0643673789546243,0.0300751879699248,0.0407359727320076,63.2866731465395,0.884047267355982,0.75,0.859675036927622,0.689119170984456
"543135","Nathan Eovaldi","Texas Rangers","steal_third",62,0,0,0,0.0139116874589626,0,0.00684181350440782,49.1803278688525,0.855457227138643,,0.855457227138643,0.508196721311475
"543238","Anthony Gose","Kansas City Royals","steal_second",8,0,0,0,0.0643673789546243,0,0.0567947461364332,88.2352941176471,0.884047267355982,,0.884047267355982,0.117647058823529
"543238","Anthony Gose","Kansas City Royals","steal_third",10,0,0,0,0.0139116874589626,0,0.0119243035362536,85.7142857142857,0.855457227138643,,0.855457227138643,0.142857142857143
"543243","Sonny Gray","Boston Red Sox","steal_second",142,14,13,1,0.0643673789546243,0.0985915492957746,0.0884259541449379,137.376968863799,0.884047267355982,0.928571428571429,0.90352658788774,0.702970297029703
"543243","Sonny Gray","Boston Red Sox","steal_third",93,0,0,0,0.0139116874589626,0,0.00545556370939709,39.2156862745098,0.855457227138643,,0.855457227138643,0.607843137254902
"543309","Kyle Higashioka","Texas Rangers","steal_second",7,0,0,0,0.0643673789546243,0,0.0576424289145889,89.5522388059701,0.884047267355982,,0.884047267355982,0.104477611940299
"543309","Kyle Higashioka","Texas Rangers","steal_third",3,0,0,0,0.0139116874589626,0,0.0132492261513929,95.2380952380952,0.855457227138643,,0.855457227138643,0.0476190476190476
"543510","James McCann","Arizona Diamondbacks","steal_second",6,0,0,0,0.0643673789546243,0,0.0585157990496585,90.9090909090909,0.884047267355982,,0.884047267355982,0.0909090909090909
"543510","James McCann","Arizona Diamondbacks","steal_third",5,0,0,0,0.0139116874589626,0,0.012841557654427,92.3076923076923,0.855457227138643,,0.855457227138643,0.0769230769230769
"544150","Albert Suárez","Baltimore Orioles","steal_second",55,4,2,2,0.0643673789546243,0.0727272727272727,0.068365589019804,106.211547106801,0.884047267355982,0.5,0.814220491473077,0.478260869565217
"544150","Albert Suárez","Baltimore Orioles","steal_third",32,0,0,0,0.0139116874589626,0,0.00907283964714951,65.2173913043478,0.855457227138643,,0.855457227138643,0.347826086956522
"545121","Ildemaro Vargas","Arizona Diamondbacks","steal_second",5,0,0,0,0.0643673789546243,0,0.0594160421119609,92.3076923076923,0.884047267355982,,0.884047267355982,0.0769230769230769
"545121","Ildemaro Vargas","Arizona Diamondbacks","steal_third",5,0,0,0,0.0139116874589626,0,0.012841557654427,92.3076923076923,0.855457227138643,,0.855457227138643,0.0769230769230769
"547179","Michael Lorenzen","Colorado Rockies","steal_second",158,6,6,0,0.0643673789546243,0.0379746835443038,0.0452387281526489,70.2820728253357,0.884047267355982,1,0.913035450516987,0.724770642201835
"547179","Michael Lorenzen","Colorado Rockies","steal_third",85,0,0,0,0.0139116874589626,0,0.00575656032784658,41.3793103448276,0.855457227138643,,0.855457227138643,0.586206896551724
"547179","Michael Lorenzen","Toronto Blue Jays","steal_second",18,0,0,0,0.0643673789546243,0,0.0495133684266341,76.9230769230769,0.884047267355982,,0.884047267355982,0.230769230769231
"547179","Michael Lorenzen","Toronto Blue Jays","steal_third",6,0,0,0,0.0139116874589626,0,0.0126469885990569,90.9090909090909,0.855457227138643,,0.855457227138643,0.0909090909090909
"547184","Michael Kelly","Athletics","steal_second",7,1,1,0,0.0643673789546243,0.142857142857143,0.0725678020489173,112.740029542097,0.884047267355982,1,0.890150042758299,0.104477611940299
"547184","Michael Kelly","Athletics","steal_third",8,1,1,0,0.0139116874589626,0.125,0.0269809006990846,193.944126323096,0.855457227138643,1,0.863064741499767,0.117647058823529
"547973","Aroldis Chapman","Boston Red Sox","steal_second",58,2,1,1,0.0643673789546243,0.0344827586206897,0.0496783282820124,77.1793555817039,0.884047267355982,0.5,0.845642540620384,0.491525423728814
"547973","Aroldis Chapman","Boston Red Sox","steal_third",33,3,3,0,0.0139116874589626,0.0909090909090909,0.0412333467477178,296.393567418403,0.855457227138643,1,0.876106194690265,0.354838709677419
"548384","Brooks Raley","New York Mets","steal_second",41,0,0,0,0.0643673789546243,0,0.0382380469037372,59.4059405940594,0.884047267355982,,0.884047267355982,0.405940594059406
"548384","Brooks Raley","New York Mets","steal_third",27,0,0,0,0.0139116874589626,0,0.00959426721307764,68.9655172413793,0.855457227138643,,0.855457227138643,0.310344827586207
"548384","Brooks Raley","Philadelphia Phillies","steal_second",11,0,0,0,0.0643673789546243,0,0.0543949681306685,84.5070422535211,0.884047267355982,,0.884047267355982,0.154929577464789
"548384","Brooks Raley","Philadelphia Phillies","steal_third",8,0,0,0,0.0139116874589626,0,0.0122750183461434,88.2352941176471,0.855457227138643,,0.855457227138643,0.117647058823529
"552640","Andrew Kittredge","Baltimore Orioles","steal_second",42,3,2,1,0.0643673789546243,0.0714285714285714,0.0672749287968378,104.517117038839,0.884047267355982,0.666666666666667,0.852992895828937,0.411764705882353
"552640","Andrew Kittredge","Baltimore Orioles","steal_third",36,5,5,0,0.0139116874589626,0.138888888888889,0.0607781379951849,436.885447394297,0.855457227138643,1,0.886879569065025,0.375
"554430","Zack Wheeler","Philadelphia Phillies","steal_second",133,8,7,1,0.0643673789546243,0.0601503759398496,0.0614613613330438,95.4852633915246,0.884047267355982,0.875,0.881263492784911,0.689119170984456
"554430","Zack Wheeler","Philadelphia Phillies","steal_third",58,0,0,0,0.0139116874589626,0,0.00707373938591317,50.8474576271186,0.855457227138643,,0.855457227138643,0.491525423728814
"571510","Matthew Boyd","Chicago Cubs","steal_second",115,0,0,0,0.0643673789546243,0,0.0220688156415855,34.2857142857143,0.884047267355982,,0.884047267355982,0.657142857142857
"571510","Matthew Boyd","Chicago Cubs","steal_third",49,1,0,1,0.0139116874589626,0.0204081632653061,0.0168321215370436,120.992665963032,0.855457227138643,0,0.810433162552399,0.44954128440367
"571578","Patrick Corbin","Toronto Blue Jays","steal_second",82,9,9,0,0.0643673789546243,0.109756097560976,0.0905777657554751,140.719984604822,0.884047267355982,1,0.922698178237322,0.577464788732394
"571578","Patrick Corbin","Toronto Blue Jays","steal_third",54,2,2,0,0.0139116874589626,0.037037037037037,0.0248658004169978,178.740361227553,0.855457227138643,1,0.869911504424779,0.473684210526316
"571771","Enrique Hernández","Los Angeles Dodgers","steal_second",3,0,0,0,0.0643673789546243,0,0.0613022656710708,95.2380952380952,0.884047267355982,,0.884047267355982,0.0476190476190476
"571882","Derek Law","Arizona Diamondbacks","steal_second",11,0,0,0,0.0643673789546243,0,0.0543949681306685,84.5070422535211,0.884047267355982,,0.884047267355982,0.154929577464789
"571882","Derek Law","Arizona Diamondbacks","steal_third",5,0,0,0,0.0139116874589626,0,0.012841557654427,92.3076923076923,0.855457227138643,,0.855457227138643,0.0769230769230769
"571927","Steven Matz","Tampa Bay Rays","steal_second",74,5,5,0,0.0643673789546243,0.0675675675675676,0.0661346472931154,102.745596243303,0.884047267355982,1,0.90925438314816,0.552238805970149
"571927","Steven Matz","Tampa Bay Rays","steal_third",42,1,1,0,0.0139116874589626,0.0238095238095238,0.0179872671327231,129.296084215397,0.855457227138643,1,0.863064741499767,0.411764705882353
"571945","Miles Mikolas","Washington Nationals","steal_second",106,8,8,0,0.0643673789546243,0.0754716981132075,0.0714580887787799,111.015999003399,0.884047267355982,1,0.919725031246449,0.63855421686747
"571945","Miles Mikolas","Washington Nationals","steal_third",63,1,1,0,0.0139116874589626,0.0158730158730159,0.014916270305185,107.22114300789,0.855457227138643,1,0.863064741499767,0.51219512195122
"571948","Hoby Milner","Chicago Cubs","steal_second",45,2,2,0,0.0643673789546243,0.0444444444444444,0.0558289784502615,86.7348948442006,0.884047267355982,1,0.895642540620384,0.428571428571429
"571948","Hoby Milner","Chicago Cubs","steal_third",15,0,0,0,0.0139116874589626,0,0.0111293499671701,80,0.855457227138643,,0.855457227138643,0.2
"571948","Hoby Milner","Seattle Mariners","steal_second",4,0,0,0,0.0643673789546243,0,0.0603444177699603,93.75,0.884047267355982,,0.884047267355982,0.0625
"571948","Hoby Milner","Seattle Mariners","steal_third",4,0,0,0,0.0139116874589626,0,0.0130422069927774,93.75,0.855457227138643,,0.855457227138643,0.0625
"572143","Burch Smith","Detroit Tigers","steal_second",18,1,1,0,0.0643673789546243,0.0555555555555556,0.0623338812471469,96.8407946066735,0.884047267355982,1,0.890150042758299,0.230769230769231
"572143","Burch Smith","Detroit Tigers","steal_third",11,0,0,0,0.0139116874589626,0,0.0117563555991233,84.5070422535211,0.855457227138643,,0.855457227138643,0.154929577464789
"572955","Pierce Johnson","Cincinnati Reds","steal_second",54,2,2,0,0.0643673789546243,0.037037037037037,0.0514214275199777,79.8874031459742,0.884047267355982,1,0.895642540620384,0.473684210526316
"572955","Pierce Johnson","Cincinnati Reds","steal_third",33,0,0,0,0.0139116874589626,0,0.00897528223158876,64.5161290322581,0.855457227138643,,0.855457227138643,0.354838709677419
"573009","Joe Mantiply","Toronto Blue Jays","steal_second",30,1,1,0,0.0643673789546243,0.0333333333333333,0.0540226970808607,83.928688659117,0.884047267355982,1,0.890150042758299,0.333333333333333
"573009","Joe Mantiply","Toronto Blue Jays","steal_third",14,0,0,0,0.0139116874589626,0,0.011279746588348,81.0810810810811,0.855457227138643,,0.855457227138643,0.189189189189189
"573124","Taylor Rogers","Minnesota Twins","steal_second",73,6,6,0,0.0643673789546243,0.0821917808219178,0.0741506972727629,115.199187037016,0.884047267355982,1,0.913035450516987,0.548872180451128
"573124","Taylor Rogers","Minnesota Twins","steal_third",55,2,2,0,0.0139116874589626,0.0363636363636364,0.0246495760655457,177.186097216878,0.855457227138643,1,0.869911504424779,0.478260869565217
"573204","Caleb Thielbar","Chicago Cubs","steal_second",47,3,3,0,0.0643673789546243,0.0638297872340425,0.0641312405353034,99.6331396071177,0.884047267355982,1,0.900611943447985,0.439252336448598
"573204","Caleb Thielbar","Chicago Cubs","steal_third",27,0,0,0,0.0139116874589626,0,0.00959426721307764,68.9655172413793,0.855457227138643,,0.855457227138643,0.310344827586207
"579328","Yusei Kikuchi","Los Angeles Angels","steal_second",66,4,3,1,0.0643673789546243,0.0606060606060606,0.0623971645815671,96.93911045462,0.884047267355982,0.75,0.859675036927622,0.523809523809524
"579328","Yusei Kikuchi","Los Angeles Angels","steal_third",44,0,0,0,0.0139116874589626,0,0.00802597353401687,57.6923076923077,0.855457227138643,,0.855457227138643,0.423076923076923
"592094","Jason Adam","San Diego Padres","steal_second",25,2,2,0,0.0643673789546243,0.08,0.0689652086738525,107.143105395777,0.884047267355982,1,0.895642540620384,0.294117647058824
"592094","Jason Adam","San Diego Padres","steal_third",20,1,1,0,0.0139116874589626,0.05,0.0229337655942219,164.852507374631,0.855457227138643,1,0.863064741499767,0.25
"592155","Cam Booser","Tampa Bay Rays","steal_second",35,1,1,0,0.0643673789546243,0.0285714285714286,0.0511793972344996,79.5113892560056,0.884047267355982,1,0.890150042758299,0.368421052631579
"592155","Cam Booser","Tampa Bay Rays","steal_third",15,0,0,0,0.0139116874589626,0,0.0111293499671701,80,0.855457227138643,,0.855457227138643,0.2
"592288","Kent Emanuel","Cincinnati Reds","steal_second",4,0,0,0,0.0643673789546243,0,0.0603444177699603,93.75,0.884047267355982,,0.884047267355982,0.0625
"592288","Kent Emanuel","Cincinnati Reds","steal_third",9,0,0,0,0.0139116874589626,0,0.0120971195295327,86.9565217391304,0.855457227138643,,0.855457227138643,0.130434782608696
"592332","Kevin Gausman","Chicago Cubs","steal_second",46,6,6,0,0.0643673789546243,0.130434782608696,0.0930381390309194,144.542376187955,0.884047267355982,1,0.913035450516987,0.433962264150943
"592332","Kevin Gausman","Chicago Cubs","steal_third",15,0,0,0,0.0139116874589626,0,0.0111293499671701,80,0.855457227138643,,0.855457227138643,0.2
"592332","Kevin Gausman","Toronto Blue Jays","steal_second",139,9,8,1,0.0643673789546243,0.0647482014388489,0.064633380589334,100.413255346155,0.884047267355982,0.888888888888889,0.885661141200285,0.698492462311558
"592332","Kevin Gausman","Toronto Blue Jays","steal_third",59,0,0,0,0.0139116874589626,0,0.00701429619779626,50.4201680672269,0.855457227138643,,0.855457227138643,0.495798319327731
"592454","Tommy Kahnle","Boston Red Sox","steal_second",12,0,0,0,0.0643673789546243,0,0.0536394824621869,83.3333333333333,0.884047267355982,,0.884047267355982,0.166666666666667
"592454","Tommy Kahnle","Boston Red Sox","steal_third",5,0,0,0,0.0139116874589626,0,0.012841557654427,92.3076923076923,0.855457227138643,,0.855457227138643,0.0769230769230769
"592662","Robbie Ray","San Diego Padres","steal_second",31,4,4,0,0.0643673789546243,0.129032258064516,0.086396074036016,134.223383706397,0.884047267355982,1,0.905129582382167,0.340659340659341
"592662","Robbie Ray","San Diego Padres","steal_third",32,0,0,0,0.0139116874589626,0,0.00907283964714951,65.2173913043478,0.855457227138643,,0.855457227138643,0.347826086956522
"592662","Robbie Ray","San Francisco Giants","steal_second",133,13,12,1,0.0643673789546243,0.0977443609022556,0.0873680970843392,135.733501197756,0.884047267355982,0.923076923076923,0.900414542335732,0.689119170984456
"592662","Robbie Ray","San Francisco Giants","steal_third",61,3,3,0,0.0139116874589626,0.0491803278688525,0.0316917458474195,227.806626197616,0.855457227138643,1,0.876106194690265,0.504132231404959
"592773","Ryne Stanek","St. Louis Cardinals","steal_second",64,2,2,0,0.0643673789546243,0.03125,0.0472745382038505,73.4448706342021,0.884047267355982,1,0.895642540620384,0.516129032258065
"592773","Ryne Stanek","St. Louis Cardinals","steal_third",30,0,0,0,0.0139116874589626,0,0.00927445830597505,66.6666666666667,0.855457227138643,,0.855457227138643,0.333333333333333
"592779","Brock Stewart","Los Angeles Dodgers","steal_second",19,1,1,0,0.0643673789546243,0.0526315789473684,0.061544844775664,95.614961763551,0.884047267355982,1,0.890150042758299,0.240506329113924
"592779","Brock Stewart","Los Angeles Dodgers","steal_third",9,0,0,0,0.0139116874589626,0,0.0120971195295327,86.9565217391304,0.855457227138643,,0.855457227138643,0.130434782608696
"592791","Jameson Taillon","Chicago Cubs","steal_second",64,6,5,1,0.0643673789546243,0.09375,0.0795326027199795,123.560418354219,0.884047267355982,0.833333333333333,0.87136878385032,0.516129032258065
"592791","Jameson Taillon","Chicago Cubs","steal_third",37,1,1,0,0.0139116874589626,0.027027027027027,0.0189144458509047,135.960830824438,0.855457227138643,1,0.863064741499767,0.381443298969072
"592791","Jameson Taillon","Toronto Blue Jays","steal_second",10,1,1,0,0.0643673789546243,0.1,0.069457753389678,107.908313990293,0.884047267355982,1,0.890150042758299,0.142857142857143
"592791","Jameson Taillon","Toronto Blue Jays","steal_third",5,0,0,0,0.0139116874589626,0,0.012841557654427,92.3076923076923,0.855457227138643,,0.855457227138643,0.0769230769230769
"592826","Vince Velasquez","Chicago Cubs","steal_third",2,0,0,0,0.0139116874589626,0,0.0134629233473831,96.7741935483871,0.855457227138643,,0.855457227138643,0.032258064516129
"592836","Taijuan Walker","Philadelphia Phillies","steal_second",34,0,0,0,0.0643673789546243,0,0.0410855610348666,63.8297872340426,0.884047267355982,,0.884047267355982,0.361702127659574
"592836","Taijuan Walker","Philadelphia Phillies","steal_third",17,0,0,0,0.0139116874589626,0,0.0108402759420488,77.9220779220779,0.855457227138643,,0.855457227138643,0.220779220779221
"592866","Trevor Williams","Texas Rangers","steal_second",6,0,0,0,0.0643673789546243,0,0.0585157990496585,90.9090909090909,0.884047267355982,,0.884047267355982,0.0909090909090909
"592866","Trevor Williams","Texas Rangers","steal_third",6,0,0,0,0.0139116874589626,0,0.0126469885990569,90.9090909090909,0.855457227138643,,0.855457227138643,0.0909090909090909
"592866","Trevor Williams","Washington Nationals","steal_second",18,0,0,0,0.0643673789546243,0,0.0495133684266341,76.9230769230769,0.884047267355982,,0.884047267355982,0.230769230769231
"592866","Trevor Williams","Washington Nationals","steal_third",10,0,0,0,0.0139116874589626,0,0.0119243035362536,85.7142857142857,0.855457227138643,,0.855457227138643,0.142857142857143
"593958","Eduardo Rodriguez","Arizona Diamondbacks","steal_second",180,9,9,0,0.0643673789546243,0.05,0.0535918447386561,83.2593242245199,0.884047267355982,1,0.922698178237322,0.75
"593958","Eduardo Rodriguez","Arizona Diamondbacks","steal_third",104,0,0,0,0.0139116874589626,0,0.00508964175327899,36.5853658536585,0.855457227138643,,0.855457227138643,0.634146341463415
"593974","Wandy Peralta","San Diego Padres","steal_second",84,1,0,1,0.0643673789546243,0.0119047619047619,0.0337641856755379,52.4554304119481,0.884047267355982,0,0.837518463810931,0.583333333333333
"593974","Wandy Peralta","San Diego Padres","steal_third",48,1,0,1,0.0139116874589626,0.0208333333333333,0.0169879745142385,122.112968425653,0.855457227138643,0,0.810433162552399,0.444444444444444
"594027","Tyron Guerrero","Boston Red Sox","steal_second",49,1,1,0,0.0643673789546243,0.0204081632653061,0.0446058966722703,69.2989172414728,0.884047267355982,1,0.890150042758299,0.44954128440367
"594027","Tyron Guerrero","Boston Red Sox","steal_third",20,1,1,0,0.0139116874589626,0.05,0.0229337655942219,164.852507374631,0.855457227138643,1,0.863064741499767,0.25
"594580","Sam Moll","Cincinnati Reds","steal_second",70,8,8,0,0.0643673789546243,0.114285714285714,0.091246482594442,141.75889103511,0.884047267355982,1,0.919725031246449,0.538461538461538
"594580","Sam Moll","Cincinnati Reds","steal_third",42,0,0,0,0.0139116874589626,0,0.00818334556409563,58.8235294117647,0.855457227138643,,0.855457227138643,0.411764705882353
"594798","Jacob deGrom","Texas Rangers","steal_second",139,5,4,1,0.0643673789546243,0.0359712230215827,0.0445328780767711,69.18547686735,0.884047267355982,0.8,0.865776122278595,0.698492462311558
"594798","Jacob deGrom","Texas Rangers","steal_third",64,0,0,0,0.0139116874589626,0,0.00673146167369157,48.3870967741936,0.855457227138643,,0.855457227138643,0.516129032258065
"594835","Marco Gonzales","Texas Rangers","steal_second",7,0,0,0,0.0643673789546243,0,0.0576424289145889,89.5522388059701,0.884047267355982,,0.884047267355982,0.104477611940299
"594835","Marco Gonzales","Texas Rangers","steal_third",6,0,0,0,0.0139116874589626,0,0.0126469885990569,90.9090909090909,0.855457227138643,,0.855457227138643,0.0909090909090909
"595014","Blake Treinen","Los Angeles Dodgers","steal_second",29,4,4,0,0.0643673789546243,0.137931034482759,0.0883375588458142,137.239639520024,0.884047267355982,1,0.905129582382167,0.325842696629214
"595014","Blake Treinen","Los Angeles Dodgers","steal_third",22,0,0,0,0.0139116874589626,0,0.010179283506558,73.1707317073171,0.855457227138643,,0.855457227138643,0.268292682926829
"595345","Steven Okert","Houston Astros","steal_second",55,5,5,0,0.0643673789546243,0.0909090909090909,0.077061241193717,119.720955622632,0.884047267355982,1,0.90925438314816,0.478260869565217
