"path_step","decision_label","scenario_id","scenario_label","inning","pitches_in_appearance","batters_faced_in_appearance","times_through_order_proxy","hook_probability","relative_likelihood","interpretation","path_method","causal_warning"
1,"Hold the starter","starter_middle","Starter, middle innings",5,72,19,2,0.0395109247737805,"lower","Starter, middle innings carries a 4% pooled-model hook probability in this fixed, tied-game scenario.","representative_starter_hook_path_v1","Descriptive pooled model; feature coefficients are not causal effects."
2,"First major decision","starter_third_time","Starter, third time through",6,88,24,3,0.319851229154935,"higher","Starter, third time through carries a 32% pooled-model hook probability in this fixed, tied-game scenario.","representative_starter_hook_path_v1","Descriptive pooled model; feature coefficients are not causal effects."
3,"Bullpen strongly enters","starter_deep","Starter, deep workload",7,105,28,3,0.839162262345187,"higher","Starter, deep workload carries a 83.9% pooled-model hook probability in this fixed, tied-game scenario.","representative_starter_hook_path_v1","Descriptive pooled model; feature coefficients are not causal effects."
