"current_game_id","team","opponent","game_pk","game_date","recency_label","role","player_id","player_name","stat_line","performance_score","report_date","source_through","generated_at_utc"
"822699","Cincinnati Reds","Athletics","824481","2026-08-06","Yesterday","Pitcher","656271","Brock Burke","1.0 IP, 1 K",2,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"822699","Washington Nationals","Philadelphia Phillies","823430","2026-08-06","Yesterday","Hitter","687605","Andrew Pinckney","1 H, 1 HR, 0 2B, 1 RBI",6,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"822699","Washington Nationals","Philadelphia Phillies","823430","2026-08-06","Yesterday","Hitter","696285","Jacob Young","2 H, 0 HR, 0 2B, 1 RBI",5,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"822699","Washington Nationals","Philadelphia Phillies","823430","2026-08-06","Yesterday","Hitter","660688","Keibert Ruiz","2 H, 0 HR, 0 2B, 1 RBI",5,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"822699","Washington Nationals","Philadelphia Phillies","823430","2026-08-06","Yesterday","Pitcher","571945","Miles Mikolas","5.0 IP, 1 K",6,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"822699","Washington Nationals","Philadelphia Phillies","823430","2026-08-06","Yesterday","Pitcher","592866","Trevor Williams","1.0 IP, 2 K",3,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823515","Atlanta Braves","Miami Marlins","824885","2026-08-06","Yesterday","Hitter","660670","Ronald Acuña Jr.","2 H, 2 HR, 0 2B, 3 RBI",13,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823515","Atlanta Braves","Miami Marlins","824885","2026-08-06","Yesterday","Hitter","643289","Mauricio Dubón","4 H, 0 HR, 1 2B, 2 RBI",10,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823515","Atlanta Braves","Miami Marlins","824885","2026-08-06","Yesterday","Hitter","621566","Matt Olson","2 H, 1 HR, 1 2B, 1 RBI",8,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823515","Atlanta Braves","Miami Marlins","824885","2026-08-06","Yesterday","Pitcher","527048","Martín Pérez","3.0 IP, 3 K",6,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823515","Atlanta Braves","Miami Marlins","824885","2026-08-06","Yesterday","Pitcher","682989","Victor Mederos","2.0 IP, 3 K",5,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
"823515","New York Yankees","St. Louis Cardinals","823516","2026-08-05","Previous game","Hitter","669224","Austin Wells","1 H, 0 HR, 0 2B, 0 RBI",2,"2026-08-07","2026-08-06","2026-08-07 11:02:11 UTC"
