"runner_id","runner_name","opportunity_type","opportunities","attempts","successes","observed_rate","observed_success_rate","league_rate","league_success_rate","shrunk_rate","shrunk_success_rate","reliability","profile_status"
"623168","Tyler Heineman","first_to_second_on_out",7,7,1,0.142857142857143,0.142857142857143,0.249195916655013,0.249195916655013,0.231472787688702,0.21942105999161,0.166666666666667,"league-shrunk"
"623168","Tyler Heineman","ground_ball_double_play",10,10,1,0.1,0.1,0.205969432663839,0.205969432663839,0.182420669849653,0.168123206712468,0.222222222222222,"league-shrunk"
"623168","Tyler Heineman","sac_fly_scores",2,2,2,1,1,0.598560575769692,0.598560575769692,0.620260004106466,0.638704518192723,0.0540540540540541,"league-shrunk"
"623168","Tyler Heineman","second_to_third_on_out",1,1,0,0,0,0.47702727439136,0.47702727439136,0.463776516769378,0.451920575739183,0.0277777777777778,"league-shrunk"
"623168","Tyler Heineman","single_first_to_third",2,2,0,0,0,0.348118279569892,0.348118279569892,0.329301075268817,0.313306451612903,0.0540540540540541,"league-shrunk"
"623168","Tyler Heineman","single_second_scores",3,3,0,0,0,0.615318168730204,0.615318168730204,0.566740418567294,0.527415573197318,0.0789473684210526,"league-shrunk"
"623168","Tyler Heineman","steal_second",28,1,1,0.0357142857142857,1,0.0658241825654868,0.880242311276794,0.0524420061871752,0.886545347525384,0.444444444444444,"player signal"
"623168","Tyler Heineman","steal_third",5,0,0,0,,0.0134683705392651,0.854330708661417,0.0117848242218569,0.854330708661417,0.125,"league-shrunk"
"623205","Andrew Velazquez","first_to_second_on_out",1,1,0,0,0,0.249195916655013,0.249195916655013,0.242273807859041,0.236080342094223,0.0277777777777778,"league-shrunk"
"623205","Andrew Velazquez","ground_ball_double_play",1,1,0,0,0,0.205969432663839,0.205969432663839,0.200248059534288,0.195128936207848,0.0277777777777778,"league-shrunk"
"623205","Andrew Velazquez","steal_second",3,1,1,0.333333333333333,1,0.0658241825654868,0.880242311276794,0.0869433260471589,0.886545347525384,0.0789473684210526,"league-shrunk"
"624413","Pete Alonso","double_first_scores",7,7,3,0.428571428571429,0.428571428571429,0.411671924290221,0.411671924290221,0.414488508337089,0.416403785488959,0.166666666666667,"league-shrunk"
"624413","Pete Alonso","first_to_second_on_out",25,25,3,0.12,0.12,0.249195916655013,0.249195916655013,0.195364284715424,0.174082011623029,0.416666666666667,"player signal"
"624413","Pete Alonso","ground_ball_double_play",44,44,9,0.204545454545455,0.204545454545455,0.205969432663839,0.205969432663839,0.205176330927017,0.204958867547566,0.556962025316456,"player signal"
"624413","Pete Alonso","sac_fly_scores",5,5,4,0.8,0.8,0.598560575769692,0.598560575769692,0.623740503798481,0.642351754950194,0.125,"league-shrunk"
"624413","Pete Alonso","second_to_third_on_out",16,16,6,0.375,0.375,0.47702727439136,0.47702727439136,0.445018717719561,0.429014439383661,0.313725490196078,"league-shrunk"
"624413","Pete Alonso","single_first_to_third",25,25,3,0.12,0.12,0.348118279569892,0.348118279569892,0.253068996415771,0.215491372843211,0.416666666666667,"player signal"
"624413","Pete Alonso","single_second_scores",19,19,11,0.578947368421053,0.578947368421053,0.615318168730204,0.615318168730204,0.602521035288095,0.596641271274153,0.351851851851852,"league-shrunk"
"624413","Pete Alonso","steal_second",130,5,5,0.0384615384615385,1,0.0658241825654868,0.880242311276794,0.0442657356957093,0.906276591434013,0.787878787878788,"player signal"
"624413","Pete Alonso","steal_third",78,0,0,0,,0.0134683705392651,0.854330708661417,0.00417161919357768,0.854330708661417,0.690265486725664,"player signal"
"624424","Michael Conforto","double_first_scores",4,4,2,0.5,0.5,0.411671924290221,0.411671924290221,0.420731214106608,0.427731574419272,0.102564102564103,"league-shrunk"
"624424","Michael Conforto","first_to_second_on_out",10,10,2,0.2,0.2,0.249195916655013,0.249195916655013,0.238263490731677,0.23162594642108,0.222222222222222,"league-shrunk"
"624424","Michael Conforto","ground_ball_double_play",19,19,4,0.210526315789474,0.210526315789474,0.205969432663839,0.205969432663839,0.207572780430266,0.208309453728354,0.351851851851852,"league-shrunk"
"624424","Michael Conforto","sac_fly_scores",6,6,3,0.5,0.5,0.598560575769692,0.598560575769692,0.584137076876566,0.573920431827269,0.146341463414634,"league-shrunk"
"624424","Michael Conforto","second_to_third_on_out",10,10,7,0.7,0.7,0.47702727439136,0.47702727439136,0.526576768971058,0.55666039068016,0.222222222222222,"league-shrunk"
"624424","Michael Conforto","single_first_to_third",10,10,3,0.3,0.3,0.348118279569892,0.348118279569892,0.337425328554361,0.330933179723502,0.222222222222222,"league-shrunk"
"624424","Michael Conforto","single_second_scores",5,5,3,0.6,0.6,0.615318168730204,0.615318168730204,0.613403397638929,0.611988132049725,0.125,"league-shrunk"
"624424","Michael Conforto","steal_second",43,1,1,0.0232558139534884,1,0.0658241825654868,0.880242311276794,0.0423570049973338,0.886545347525384,0.551282051282051,"player signal"
"624424","Michael Conforto","steal_third",39,0,0,0,,0.0134683705392651,0.854330708661417,0.0063701752550578,0.854330708661417,0.527027027027027,"player signal"
"624428","Adam Frazier","first_to_second_on_out",5,5,2,0.4,0.4,0.249195916655013,0.249195916655013,0.268046427073137,0.281979413034358,0.125,"league-shrunk"
"624428","Adam Frazier","ground_ball_double_play",7,7,0,0,0,0.205969432663839,0.205969432663839,0.171641193886533,0.148297991517964,0.166666666666667,"league-shrunk"
"624428","Adam Frazier","sac_fly_scores",6,6,2,0.333333333333333,0.333333333333333,0.598560575769692,0.598560575769692,0.559746832974127,0.532253765160602,0.146341463414634,"league-shrunk"
"624428","Adam Frazier","second_to_third_on_out",5,5,4,0.8,0.8,0.47702727439136,0.47702727439136,0.51739886509244,0.547238736480195,0.125,"league-shrunk"
"624428","Adam Frazier","single_first_to_third",6,6,3,0.5,0.5,0.348118279569892,0.348118279569892,0.370344872803567,0.386088709677419,0.146341463414634,"league-shrunk"
"624428","Adam Frazier","single_second_scores",3,3,2,0.666666666666667,0.666666666666667,0.615318168730204,0.615318168730204,0.619371997514662,0.622653668435413,0.0789473684210526,"league-shrunk"
"624428","Adam Frazier","steal_second",22,0,0,0,,0.0658241825654868,0.880242311276794,0.0404183577156498,0.880242311276794,0.385964912280702,"league-shrunk"
"624428","Adam Frazier","steal_third",15,0,0,0,,0.0134683705392651,0.854330708661417,0.00942785937748555,0.854330708661417,0.3,"league-shrunk"
"624431","Jose Trevino","double_first_scores",2,2,1,0.5,0.5,0.411671924290221,0.411671924290221,0.416446414869128,0.420504731861199,0.0540540540540541,"league-shrunk"
"624431","Jose Trevino","first_to_second_on_out",3,3,1,0.333333333333333,0.333333333333333,0.249195916655013,0.249195916655013,0.255838344287512,0.261215547609059,0.0789473684210526,"league-shrunk"
"624431","Jose Trevino","ground_ball_double_play",5,5,1,0.2,0.2,0.205969432663839,0.205969432663839,0.205223253580859,0.204671729910831,0.125,"league-shrunk"
"624431","Jose Trevino","sac_fly_scores",3,3,1,0.333333333333333,0.333333333333333,0.598560575769692,0.598560575769692,0.577621582945769,0.560670969707355,0.0789473684210526,"league-shrunk"
"624431","Jose Trevino","second_to_third_on_out",4,4,2,0.5,0.5,0.47702727439136,0.47702727439136,0.479383451376862,0.481204133592931,0.102564102564103,"league-shrunk"
"624431","Jose Trevino","single_first_to_third",3,3,2,0.666666666666667,0.666666666666667,0.348118279569892,0.348118279569892,0.373266836445954,0.393625192012289,0.0789473684210526,"league-shrunk"
"624431","Jose Trevino","single_second_scores",1,1,0,0,0,0.615318168730204,0.615318168730204,0.598225997376588,0.58293300195493,0.0277777777777778,"league-shrunk"
"624431","Jose Trevino","steal_second",14,0,0,0,,0.0658241825654868,0.880242311276794,0.047017273261062,0.880242311276794,0.285714285714286,"league-shrunk"
"624431","Jose Trevino","steal_third",8,0,0,0,,0.0134683705392651,0.854330708661417,0.0109626271831227,0.854330708661417,0.186046511627907,"league-shrunk"
"624512","Reese McGuire","ground_ball_double_play",4,4,3,0.75,0.75,0.205969432663839,0.205969432663839,0.261767439570112,0.304884081270414,0.102564102564103,"league-shrunk"
"624512","Reese McGuire","single_first_to_third",1,1,0,0,0,0.348118279569892,0.348118279569892,0.338448327359618,0.329796264855688,0.0277777777777778,"league-shrunk"
"624512","Reese McGuire","steal_second",3,0,0,0,,0.0658241825654868,0.880242311276794,0.0606275365734747,0.880242311276794,0.0789473684210526,"league-shrunk"
"624585","Jorge Soler","double_first_scores",3,3,0,0,0,0.411671924290221,0.411671924290221,0.379171509214677,0.352861649391618,0.0789473684210526,"league-shrunk"
"624585","Jorge Soler","first_to_second_on_out",9,9,1,0.111111111111111,0.111111111111111,0.249195916655013,0.249195916655013,0.220951297339215,0.203167648140379,0.204545454545455,"league-shrunk"
"624585","Jorge Soler","ground_ball_double_play",23,23,7,0.304347826086957,0.304347826086957,0.205969432663839,0.205969432663839,0.244981554193696,0.261157311901198,0.396551724137931,"league-shrunk"
"624585","Jorge Soler","sac_fly_scores",1,1,0,0,0,0.598560575769692,0.598560575769692,0.581933893109423,0.567057387571287,0.0277777777777778,"league-shrunk"
"624585","Jorge Soler","second_to_third_on_out",15,15,8,0.533333333333333,0.533333333333333,0.47702727439136,0.47702727439136,0.493919092073952,0.502620937546802,0.3,"league-shrunk"
"624585","Jorge Soler","single_first_to_third",24,24,2,0.0833333333333333,0.0833333333333333,0.348118279569892,0.348118279569892,0.240409148897394,0.196812596006144,0.406779661016949,"league-shrunk"
"624585","Jorge Soler","single_second_scores",10,10,6,0.6,0.6,0.615318168730204,0.615318168730204,0.611914131234603,0.609847394183703,0.222222222222222,"league-shrunk"
"624585","Jorge Soler","steal_second",63,0,0,0,,0.0658241825654868,0.880242311276794,0.023508636630531,0.880242311276794,0.642857142857143,"player signal"
"624585","Jorge Soler","steal_third",49,0,0,0,,0.0134683705392651,0.854330708661417,0.00561182105802711,0.854330708661417,0.583333333333333,"player signal"
"624641","Edmundo Sosa","double_first_scores",2,2,0,0,0,0.411671924290221,0.411671924290221,0.389419387842101,0.370504731861199,0.0540540540540541,"league-shrunk"
"624641","Edmundo Sosa","first_to_second_on_out",14,14,3,0.214285714285714,0.214285714285714,0.249195916655013,0.249195916655013,0.239221573120928,0.233922703118445,0.285714285714286,"league-shrunk"
"624641","Edmundo Sosa","ground_ball_double_play",21,21,4,0.19047619047619,0.19047619047619,0.205969432663839,0.205969432663839,0.200159466843471,0.197626917639721,0.375,"league-shrunk"
"624641","Edmundo Sosa","sac_fly_scores",5,5,3,0.6,0.6,0.598560575769692,0.598560575769692,0.598740503798481,0.598873494080629,0.125,"league-shrunk"
"624641","Edmundo Sosa","second_to_third_on_out",7,7,6,0.857142857142857,0.857142857142857,0.47702727439136,0.47702727439136,0.540379871516609,0.583459637561779,0.166666666666667,"league-shrunk"
"624641","Edmundo Sosa","single_first_to_third",7,7,2,0.285714285714286,0.285714285714286,0.348118279569892,0.348118279569892,0.337717613927291,0.330645161290323,0.166666666666667,"league-shrunk"
"624641","Edmundo Sosa","single_second_scores",4,4,2,0.5,0.5,0.615318168730204,0.615318168730204,0.603490664245055,0.594351228961076,0.102564102564103,"league-shrunk"
"624641","Edmundo Sosa","steal_second",52,3,3,0.0576923076923077,1,0.0658241825654868,0.880242311276794,0.060963751606805,0.897350552522966,0.597701149425287,"player signal"
"624641","Edmundo Sosa","steal_third",27,0,0,0,,0.0134683705392651,0.854330708661417,0.00760311240119802,0.854330708661417,0.435483870967742,"player signal"
"628451","Andy Ibáñez","first_to_second_on_out",2,2,1,0.5,0.5,0.249195916655013,0.249195916655013,0.262752894133121,0.274276324989512,0.0540540540540541,"league-shrunk"
"628451","Andy Ibáñez","ground_ball_double_play",2,2,0,0,0,0.205969432663839,0.205969432663839,0.194835949817145,0.185372489397455,0.0540540540540541,"league-shrunk"
"628451","Andy Ibáñez","steal_second",3,0,0,0,,0.0658241825654868,0.880242311276794,0.0606275365734747,0.880242311276794,0.0789473684210526,"league-shrunk"
"628451","Andy Ibáñez","steal_third",2,0,0,0,,0.0134683705392651,0.854330708661417,0.0127403505101156,0.854330708661417,0.0540540540540541,"league-shrunk"
"630105","Jake Cronenworth","double_first_scores",3,3,1,0.333333333333333,0.333333333333333,0.411671924290221,0.411671924290221,0.405487298688361,0.400480697010665,0.0789473684210526,"league-shrunk"
"630105","Jake Cronenworth","first_to_second_on_out",12,12,3,0.25,0.25,0.249195916655013,0.249195916655013,0.249401214530329,0.249517549993008,0.25531914893617,"league-shrunk"
"630105","Jake Cronenworth","ground_ball_double_play",28,28,10,0.357142857142857,0.357142857142857,0.205969432663839,0.205969432663839,0.273157621321181,0.297988038868459,0.444444444444444,"player signal"
"630105","Jake Cronenworth","sac_fly_scores",5,5,4,0.8,0.8,0.598560575769692,0.598560575769692,0.623740503798481,0.642351754950194,0.125,"league-shrunk"
"630105","Jake Cronenworth","second_to_third_on_out",4,4,3,0.75,0.75,0.47702727439136,0.47702727439136,0.505024477017887,0.526658679047476,0.102564102564103,"league-shrunk"
"630105","Jake Cronenworth","single_first_to_third",13,13,6,0.461538461538462,0.461538461538462,0.348118279569892,0.348118279569892,0.378836245519713,0.395681581685744,0.270833333333333,"league-shrunk"
"630105","Jake Cronenworth","single_second_scores",7,7,4,0.571428571428571,0.571428571428571,0.615318168730204,0.615318168730204,0.608003235846599,0.603029081485747,0.166666666666667,"league-shrunk"
"630105","Jake Cronenworth","steal_second",68,5,5,0.0735294117647059,1,0.0658241825654868,0.880242311276794,0.0709111299979809,0.906276591434013,0.660194174757282,"player signal"
"630105","Jake Cronenworth","steal_third",22,0,0,0,,0.0134683705392651,0.854330708661417,0.00827005208551364,0.854330708661417,0.385964912280702,"league-shrunk"
"640459","Brian Navarreto","double_first_scores",1,1,0,0,0,0.411671924290221,0.411671924290221,0.400236593059937,0.390004980906525,0.0277777777777778,"league-shrunk"
"640459","Brian Navarreto","first_to_second_on_out",1,1,0,0,0,0.249195916655013,0.249195916655013,0.242273807859041,0.236080342094223,0.0277777777777778,"league-shrunk"
"640459","Brian Navarreto","ground_ball_double_play",2,2,0,0,0,0.205969432663839,0.205969432663839,0.194835949817145,0.185372489397455,0.0540540540540541,"league-shrunk"
"640459","Brian Navarreto","sac_fly_scores",1,1,1,1,1,0.598560575769692,0.598560575769692,0.609711670887201,0.619688966518656,0.0277777777777778,"league-shrunk"
"640459","Brian Navarreto","second_to_third_on_out",2,2,1,0.5,0.5,0.47702727439136,0.47702727439136,0.478269043343178,0.479324546952224,0.0540540540540541,"league-shrunk"
"640459","Brian Navarreto","steal_second",2,0,0,0,,0.0658241825654868,0.880242311276794,0.062266118643028,0.880242311276794,0.0540540540540541,"league-shrunk"
"640459","Brian Navarreto","steal_third",1,0,0,0,,0.0134683705392651,0.854330708661417,0.0130942491353966,0.854330708661417,0.0277777777777778,"league-shrunk"
"640492","José Azócar","first_to_second_on_out",4,4,1,0.25,0.25,0.249195916655013,0.249195916655013,0.249278386741679,0.249342113626829,0.102564102564103,"league-shrunk"
"640492","José Azócar","ground_ball_double_play",5,5,1,0.2,0.2,0.205969432663839,0.205969432663839,0.205223253580859,0.204671729910831,0.125,"league-shrunk"
"640492","José Azócar","second_to_third_on_out",3,3,1,0.333333333333333,0.333333333333333,0.47702727439136,0.47702727439136,0.465683015886779,0.456499568525928,0.0789473684210526,"league-shrunk"
"640492","José Azócar","single_second_scores",1,1,1,1,1,0.615318168730204,0.615318168730204,0.626003775154365,0.635564580902299,0.0277777777777778,"league-shrunk"
"640492","José Azócar","steal_second",6,0,0,0,,0.0658241825654868,0.880242311276794,0.0561913753607814,0.880242311276794,0.146341463414634,"league-shrunk"
"640492","José Azócar","steal_third",7,0,0,0,,0.0134683705392651,0.854330708661417,0.0112236421160542,0.854330708661417,0.166666666666667,"league-shrunk"
"640902","Jhonny Pereda","double_first_scores",2,2,1,0.5,0.5,0.411671924290221,0.411671924290221,0.416446414869128,0.420504731861199,0.0540540540540541,"league-shrunk"
"640902","Jhonny Pereda","first_to_second_on_out",6,6,0,0,0,0.249195916655013,0.249195916655013,0.212728221534767,0.18689693749126,0.146341463414634,"league-shrunk"
"640902","Jhonny Pereda","ground_ball_double_play",7,7,0,0,0,0.205969432663839,0.205969432663839,0.171641193886533,0.148297991517964,0.166666666666667,"league-shrunk"
"640902","Jhonny Pereda","sac_fly_scores",2,2,0,0,0,0.598560575769692,0.598560575769692,0.566205950052411,0.538704518192723,0.0540540540540541,"league-shrunk"
"640902","Jhonny Pereda","second_to_third_on_out",1,1,0,0,0,0.47702727439136,0.47702727439136,0.463776516769378,0.451920575739183,0.0277777777777778,"league-shrunk"
"640902","Jhonny Pereda","single_first_to_third",3,3,1,0.333333333333333,0.333333333333333,0.348118279569892,0.348118279569892,0.346951046972269,0.346006144393241,0.0789473684210526,"league-shrunk"
"640902","Jhonny Pereda","single_second_scores",1,1,0,0,0,0.615318168730204,0.615318168730204,0.598225997376588,0.58293300195493,0.0277777777777778,"league-shrunk"
"640902","Jhonny Pereda","steal_second",25,0,0,0,,0.0658241825654868,0.880242311276794,0.0383974398298673,0.880242311276794,0.416666666666667,"player signal"
"640902","Jhonny Pereda","steal_third",6,0,0,0,,0.0134683705392651,0.854330708661417,0.0114973894847385,0.854330708661417,0.146341463414634,"league-shrunk"
"641343","Jake Bauers","double_first_scores",14,14,10,0.714285714285714,0.714285714285714,0.411671924290221,0.411671924290221,0.498133007146076,0.544065457413249,0.285714285714286,"league-shrunk"
"641343","Jake Bauers","first_to_second_on_out",17,17,6,0.352941176470588,0.352941176470588,0.249195916655013,0.249195916655013,0.283112636210105,0.299586471422578,0.326923076923077,"league-shrunk"
"641343","Jake Bauers","ground_ball_double_play",29,29,4,0.137931034482759,0.137931034482759,0.205969432663839,0.205969432663839,0.175139533488037,0.163988293360619,0.453125,"player signal"
"641343","Jake Bauers","sac_fly_scores",15,15,11,0.733333333333333,0.733333333333333,0.598560575769692,0.598560575769692,0.638992403038784,0.659820920116802,0.3,"league-shrunk"
"641343","Jake Bauers","second_to_third_on_out",26,26,13,0.5,0.5,0.47702727439136,0.47702727439136,0.486818927929469,0.490602066796465,0.426229508196721,"player signal"
"641343","Jake Bauers","single_first_to_third",26,26,11,0.423076923076923,0.423076923076923,0.348118279569892,0.348118279569892,0.380067865326988,0.392412023460411,0.426229508196721,"player signal"
"641343","Jake Bauers","single_second_scores",12,12,8,0.666666666666667,0.666666666666667,0.615318168730204,0.615318168730204,0.628428423522493,0.635857567904789,0.25531914893617,"league-shrunk"
"641343","Jake Bauers","steal_second",94,5,5,0.0531914893617021,1,0.0658241825654868,0.880242311276794,0.0566189642619538,0.906276591434013,0.728682170542636,"player signal"
"641343","Jake Bauers","steal_third",55,3,2,0.0545454545454545,0.666666666666667,0.0134683705392651,0.854330708661417,0.038571032987492,0.827521559805024,0.611111111111111,"player signal"
"641355","Cody Bellinger","double_first_scores",10,10,7,0.7,0.7,0.411671924290221,0.411671924290221,0.475744830003505,0.514646237043713,0.222222222222222,"league-shrunk"
"641355","Cody Bellinger","first_to_second_on_out",15,15,3,0.2,0.2,0.249195916655013,0.249195916655013,0.234437141658509,0.22683413635728,0.3,"league-shrunk"
"641355","Cody Bellinger","ground_ball_double_play",31,31,5,0.161290322580645,0.161290322580645,0.205969432663839,0.205969432663839,0.184983790049006,0.177703056896921,0.46969696969697,"player signal"
"641355","Cody Bellinger","sac_fly_scores",10,10,6,0.6,0.6,0.598560575769692,0.598560575769692,0.598880447820872,0.599074655851945,0.222222222222222,"league-shrunk"
"641355","Cody Bellinger","second_to_third_on_out",12,12,4,0.333333333333333,0.333333333333333,0.47702727439136,0.47702727439136,0.44033945965314,0.419549697968149,0.25531914893617,"league-shrunk"
"641355","Cody Bellinger","single_first_to_third",20,20,10,0.5,0.5,0.348118279569892,0.348118279569892,0.403347996089932,0.428056027164686,0.363636363636364,"league-shrunk"
"641355","Cody Bellinger","single_second_scores",7,7,4,0.571428571428571,0.571428571428571,0.615318168730204,0.615318168730204,0.608003235846599,0.603029081485747,0.166666666666667,"league-shrunk"
"641355","Cody Bellinger","steal_second",96,10,7,0.104166666666667,0.7,0.0658241825654868,0.880242311276794,0.09392249152513,0.815870057249368,0.732824427480916,"player signal"
"641355","Cody Bellinger","steal_third",55,1,1,0.0181818181818182,1,0.0134683705392651,0.854330708661417,0.0163488107652697,0.861997513468711,0.611111111111111,"player signal"
"641487","J.P. Crawford","double_first_scores",2,2,0,0,0,0.411671924290221,0.411671924290221,0.389419387842101,0.370504731861199,0.0540540540540541,"league-shrunk"
"641487","J.P. Crawford","first_to_second_on_out",21,21,1,0.0476190476190476,0.0476190476190476,0.249195916655013,0.249195916655013,0.173604590766526,0.140654525635647,0.375,"league-shrunk"
"641487","J.P. Crawford","ground_ball_double_play",43,43,8,0.186046511627907,0.186046511627907,0.205969432663839,0.205969432663839,0.19498628388762,0.191925406359821,0.551282051282051,"player signal"
"641487","J.P. Crawford","sac_fly_scores",4,4,4,1,1,0.598560575769692,0.598560575769692,0.639733850049724,0.671549561993384,0.102564102564103,"league-shrunk"
"641487","J.P. Crawford","second_to_third_on_out",13,13,6,0.461538461538462,0.461538461538462,0.47702727439136,0.47702727439136,0.472832387577033,0.470531965775628,0.270833333333333,"league-shrunk"
"641487","J.P. Crawford","single_first_to_third",14,14,4,0.285714285714286,0.285714285714286,0.348118279569892,0.348118279569892,0.330288567039719,0.320816532258065,0.285714285714286,"league-shrunk"
"641487","J.P. Crawford","single_second_scores",4,4,1,0.25,0.25,0.615318168730204,0.615318168730204,0.57784963860403,0.548896683506531,0.102564102564103,"league-shrunk"
"641487","J.P. Crawford","steal_second",102,2,1,0.0196078431372549,0.5,0.0658241825654868,0.880242311276794,0.0314149371517667,0.842218080149115,0.744525547445255,"player signal"
"641487","J.P. Crawford","steal_third",55,0,0,0,,0.0134683705392651,0.854330708661417,0.00523769965415864,0.854330708661417,0.611111111111111,"player signal"
"641555","J.C. Escarra","first_to_second_on_out",2,2,0,0,0,0.249195916655013,0.249195916655013,0.235725867106094,0.224276324989512,0.0540540540540541,"league-shrunk"
"641555","J.C. Escarra","ground_ball_double_play",6,6,3,0.5,0.5,0.205969432663839,0.205969432663839,0.248998296176448,0.279477074497879,0.146341463414634,"league-shrunk"
"641555","J.C. Escarra","sac_fly_scores",1,1,1,1,1,0.598560575769692,0.598560575769692,0.609711670887201,0.619688966518656,0.0277777777777778,"league-shrunk"
"641555","J.C. Escarra","second_to_third_on_out",3,3,2,0.666666666666667,0.666666666666667,0.47702727439136,0.47702727439136,0.491998805360463,0.504118616144975,0.0789473684210526,"league-shrunk"
"641555","J.C. Escarra","single_first_to_third",4,4,1,0.25,0.25,0.348118279569892,0.348118279569892,0.338054866280673,0.330278592375367,0.102564102564103,"league-shrunk"
"641555","J.C. Escarra","single_second_scores",4,4,3,0.75,0.75,0.615318168730204,0.615318168730204,0.629131689886081,0.639805774415622,0.102564102564103,"league-shrunk"
"641555","J.C. Escarra","steal_second",13,0,0,0,,0.0658241825654868,0.880242311276794,0.0479967997873341,0.880242311276794,0.270833333333333,"league-shrunk"
"641555","J.C. Escarra","steal_third",9,0,0,0,,0.0134683705392651,0.854330708661417,0.0107134765653245,0.854330708661417,0.204545454545455,"league-shrunk"
"641584","Jake Fraley","first_to_second_on_out",4,4,1,0.25,0.25,0.249195916655013,0.249195916655013,0.249278386741679,0.249342113626829,0.102564102564103,"league-shrunk"
"641584","Jake Fraley","ground_ball_double_play",4,4,0,0,0,0.205969432663839,0.205969432663839,0.184844362647035,0.168520444906778,0.102564102564103,"league-shrunk"
"641584","Jake Fraley","sac_fly_scores",1,1,0,0,0,0.598560575769692,0.598560575769692,0.581933893109423,0.567057387571287,0.0277777777777778,"league-shrunk"
"641584","Jake Fraley","second_to_third_on_out",5,5,2,0.4,0.4,0.47702727439136,0.47702727439136,0.46739886509244,0.460282214741064,0.125,"league-shrunk"
"641584","Jake Fraley","single_first_to_third",6,6,0,0,0,0.348118279569892,0.348118279569892,0.29717414109625,0.261088709677419,0.146341463414634,"league-shrunk"
"641584","Jake Fraley","single_second_scores",3,3,1,0.333333333333333,0.333333333333333,0.615318168730204,0.615318168730204,0.593056208040978,0.575034620816366,0.0789473684210526,"league-shrunk"
"641584","Jake Fraley","steal_second",17,3,3,0.176470588235294,1,0.0658241825654868,0.880242311276794,0.101997045957539,0.897350552522966,0.326923076923077,"league-shrunk"
"641584","Jake Fraley","steal_third",24,0,0,0,,0.0134683705392651,0.854330708661417,0.00798971133685216,0.854330708661417,0.406779661016949,"league-shrunk"
"641598","Mitch Garver","double_first_scores",2,2,1,0.5,0.5,0.411671924290221,0.411671924290221,0.416446414869128,0.420504731861199,0.0540540540540541,"league-shrunk"
"641598","Mitch Garver","first_to_second_on_out",9,9,1,0.111111111111111,0.111111111111111,0.249195916655013,0.249195916655013,0.220951297339215,0.203167648140379,0.204545454545455,"league-shrunk"
"641598","Mitch Garver","ground_ball_double_play",14,14,4,0.285714285714286,0.285714285714286,0.205969432663839,0.205969432663839,0.228753676392538,0.24085780587341,0.285714285714286,"league-shrunk"
"641598","Mitch Garver","sac_fly_scores",2,2,2,1,1,0.598560575769692,0.598560575769692,0.620260004106466,0.638704518192723,0.0540540540540541,"league-shrunk"
"641598","Mitch Garver","second_to_third_on_out",8,8,5,0.625,0.625,0.47702727439136,0.47702727439136,0.504557083806921,0.522557343809403,0.186046511627907,"league-shrunk"
"641598","Mitch Garver","single_first_to_third",8,8,1,0.125,0.125,0.348118279569892,0.348118279569892,0.306607901975494,0.279466501240695,0.186046511627907,"league-shrunk"
"641598","Mitch Garver","single_second_scores",4,4,3,0.75,0.75,0.615318168730204,0.615318168730204,0.629131689886081,0.639805774415622,0.102564102564103,"league-shrunk"
"641598","Mitch Garver","steal_second",45,1,1,0.0222222222222222,1,0.0658241825654868,0.880242311276794,0.0412980798724005,0.886545347525384,0.5625,"player signal"
"641598","Mitch Garver","steal_third",17,0,0,0,,0.0134683705392651,0.854330708661417,0.00906524940142841,0.854330708661417,0.326923076923077,"league-shrunk"
"641680","Jonah Heim","double_first_scores",2,2,0,0,0,0.411671924290221,0.411671924290221,0.389419387842101,0.370504731861199,0.0540540540540541,"league-shrunk"
"641680","Jonah Heim","first_to_second_on_out",10,10,2,0.2,0.2,0.249195916655013,0.249195916655013,0.238263490731677,0.23162594642108,0.222222222222222,"league-shrunk"
"641680","Jonah Heim","ground_ball_double_play",17,17,4,0.235294117647059,0.235294117647059,0.205969432663839,0.205969432663839,0.215556348908353,0.22021285108426,0.326923076923077,"league-shrunk"
"641680","Jonah Heim","sac_fly_scores",2,2,2,1,1,0.598560575769692,0.598560575769692,0.620260004106466,0.638704518192723,0.0540540540540541,"league-shrunk"
"641680","Jonah Heim","second_to_third_on_out",5,5,2,0.4,0.4,0.47702727439136,0.47702727439136,0.46739886509244,0.460282214741064,0.125,"league-shrunk"
"641680","Jonah Heim","single_first_to_third",10,10,3,0.3,0.3,0.348118279569892,0.348118279569892,0.337425328554361,0.330933179723502,0.222222222222222,"league-shrunk"
"641680","Jonah Heim","single_second_scores",6,6,2,0.333333333333333,0.333333333333333,0.615318168730204,0.615318168730204,0.574052095257492,0.544821959880987,0.146341463414634,"league-shrunk"
"641680","Jonah Heim","steal_second",53,0,0,0,,0.0658241825654868,0.880242311276794,0.0261800726112732,0.880242311276794,0.602272727272727,"player signal"
"641680","Jonah Heim","steal_third",35,0,0,0,,0.0134683705392651,0.854330708661417,0.00673418526963254,0.854330708661417,0.5,"player signal"
"641820","Trey Mancini","double_first_scores",1,1,1,1,1,0.411671924290221,0.411671924290221,0.428014370837715,0.442636559853893,0.0277777777777778,"league-shrunk"
"641820","Trey Mancini","steal_second",3,0,0,0,,0.0658241825654868,0.880242311276794,0.0606275365734747,0.880242311276794,0.0789473684210526,"league-shrunk"
