"player_id","opponent_hand","player_name","team","hand","first_game","last_game","pa","ab","hits","singles","doubles","triples","home_runs","walks","intentional_walks","hit_by_pitch","strikeouts","sacrifice_flies","total_bases","batted_balls","hard_hit","barrel_proxy","ground_balls","line_drives","fly_balls","popups","pulled_batted_balls","average_exit_velocity","average_launch_angle","run_value_total","run_value_opportunities","batting_average","on_base_percentage","slugging_percentage","ops","isolated_power","strikeout_rate","walk_rate","hard_hit_rate","barrel_proxy_rate","ground_ball_rate","line_drive_rate","fly_ball_rate","pull_rate","woba_estimate","run_value_per_pa","pa_reliability","bbe_reliability","sample_label","perspective","woba_method","summary_method","source_through","generated_at_utc"
"663886","R","Tyler Stephenson","Cincinnati Reds","R",2026-03-26,2026-07-30,227,207,55,36,11,0,8,17,0,1,61,2,90,147,71,18,52,43,43,9,59,91.2902097902098,17.2727272727273,4.61392112424181,227,0.265700483091787,0.3215859030837,0.434782608695652,0.756368511779353,0.169082125603865,0.268722466960352,0.0748898678414097,0.482993197278912,0.122448979591837,0.353741496598639,0.292517006802721,0.292517006802721,0.401360544217687,0.325330396475771,0.0203256437191269,0.694,0.746,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"663728","R","Cal Raleigh","Seattle Mariners","L",2026-03-26,2026-07-30,226,195,33,18,7,0,8,28,0,2,69,1,64,126,46,15,31,21,59,15,64,87.8912698412698,25.8888888888889,-3.86713136483791,226,0.169230769230769,0.278761061946903,0.328205128205128,0.606966190152031,0.158974358974359,0.305309734513274,0.123893805309735,0.365079365079365,0.119047619047619,0.246031746031746,0.166666666666667,0.468253968253968,0.507936507936508,0.271504424778761,-0.0171112007293713,0.693,0.716,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"701675","R","Nathan Church","St. Louis Cardinals","L",2026-03-26,2026-07-30,226,211,46,31,8,1,6,11,0,2,48,2,74,165,56,11,78,37,31,19,66,85.9569696969697,12.2,-14.1143786531934,226,0.218009478672986,0.261061946902655,0.350710900473934,0.611772847376589,0.132701421800948,0.212389380530973,0.0486725663716814,0.339393939393939,0.0666666666666667,0.472727272727273,0.224242424242424,0.187878787878788,0.4,0.264823008849558,-0.0624530028902364,0.693,0.767,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"668904","R","Royce Lewis","Minnesota Twins","R",2026-03-28,2026-07-30,225,199,44,27,8,1,8,22,0,1,61,3,78,141,58,14,44,30,45,22,74,89.1234042553191,22.9574468085106,-1.03975046893096,225,0.221105527638191,0.297777777777778,0.391959798994975,0.689737576772753,0.170854271356784,0.271111111111111,0.0977777777777778,0.411347517730496,0.099290780141844,0.312056737588652,0.212765957446809,0.319148936170213,0.524822695035461,0.298755555555556,-0.00462111319524873,0.692,0.738,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"681297","R","Colton Cowser","Baltimore Orioles","L",2026-03-26,2026-07-28,223,191,41,30,3,0,8,29,0,1,61,2,68,132,51,14,57,25,44,6,57,86.5484848484848,12.469696969697,-4.10136441322891,223,0.214659685863874,0.318385650224215,0.356020942408377,0.674406592632592,0.141361256544503,0.273542600896861,0.130044843049327,0.386363636363636,0.106060606060606,0.431818181818182,0.189393939393939,0.333333333333333,0.431818181818182,0.300134529147982,-0.0183917686691879,0.69,0.725,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"642086","R","Dominic Smith","Atlanta Braves","L",2026-03-28,2026-07-30,223,202,57,44,5,1,7,14,0,2,31,5,85,176,64,9,71,48,50,7,74,88.9724137931034,12.5747126436782,5.66710648347447,223,0.282178217821782,0.327354260089686,0.420792079207921,0.748146339297607,0.138613861386139,0.139013452914798,0.062780269058296,0.363636363636364,0.0511363636363636,0.403409090909091,0.272727272727273,0.284090909090909,0.420454545454545,0.321300448430493,0.0254130335581815,0.69,0.779,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"676609","R","José Caballero","New York Yankees","R",2026-03-25,2026-07-29,221,202,50,36,8,0,6,11,0,4,43,2,76,163,38,4,84,31,31,17,80,80.5614906832298,8.48148148148148,1.01739041046998,221,0.247524752475248,0.296803652968037,0.376237623762376,0.673041276730413,0.128712871287129,0.194570135746606,0.0497737556561086,0.233128834355828,0.0245398773006135,0.515337423312883,0.190184049079755,0.190184049079755,0.49079754601227,0.29283105022831,0.00460357651796371,0.688,0.765,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"664770","R","Nathan Lukes","Toronto Blue Jays","L",2026-03-27,2026-07-29,220,202,63,48,10,0,5,13,0,2,26,1,88,178,56,2,91,40,38,9,70,85.7292134831461,10.0280898876404,4.06558805057478,220,0.311881188118812,0.357798165137615,0.435643564356436,0.79344172949405,0.123762376237624,0.118181818181818,0.0590909090909091,0.314606741573034,0.0112359550561798,0.51123595505618,0.224719101123595,0.213483146067416,0.393258426966292,0.344495412844037,0.0184799456844308,0.688,0.781,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"807799","R","Masataka Yoshida","Boston Red Sox","L",2026-03-28,2026-07-30,218,194,50,37,8,1,4,20,0,3,22,1,72,173,62,5,85,36,43,9,84,88.2473988439306,10.1271676300578,-2.07624125329842,218,0.257731958762887,0.334862385321101,0.371134020618557,0.705996405939658,0.11340206185567,0.100917431192661,0.0917431192660551,0.358381502890173,0.0289017341040462,0.491329479768786,0.208092485549133,0.248554913294798,0.485549132947977,0.312110091743119,-0.00952404244632302,0.686,0.776,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"592663","R","J.T. Realmuto","Philadelphia Phillies","R",2026-03-26,2026-07-29,217,193,43,26,11,0,6,16,0,6,49,2,72,146,59,8,73,36,33,4,71,88.4324137931034,7.77241379310345,0.793362888492221,217,0.22279792746114,0.299539170506912,0.373056994818653,0.672596165325565,0.150259067357513,0.225806451612903,0.0737327188940092,0.404109589041096,0.0547945205479452,0.5,0.246575342465753,0.226027397260274,0.486301369863014,0.294654377880184,0.00365605017738351,0.685,0.745,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"680700","R","Richie Palacios","Tampa Bay Rays","L",2026-03-26,2026-07-28,217,188,44,32,7,1,4,25,0,3,38,1,65,151,44,7,59,43,31,18,61,85.3358108108108,13.2905405405405,-1.39126336652399,217,0.234042553191489,0.331797235023041,0.345744680851064,0.677541915874105,0.111702127659574,0.175115207373272,0.115207373271889,0.291390728476821,0.0463576158940397,0.390728476821192,0.28476821192053,0.205298013245033,0.403973509933775,0.303456221198157,-0.00641135191946539,0.685,0.751,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"687551","R","Drew Gilbert","San Francisco Giants","L",2026-04-15,2026-07-29,216,189,51,35,10,2,4,19,0,6,29,1,77,162,59,4,73,43,31,15,71,85.89625,13.35625,1.72530026660823,216,0.26984126984127,0.353488372093023,0.407407407407407,0.760895779500431,0.137566137566138,0.134259259259259,0.087962962962963,0.364197530864198,0.0246913580246914,0.450617283950617,0.265432098765432,0.191358024691358,0.438271604938272,0.333906976744186,0.00798750123429736,0.684,0.764,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"605141","R","Mookie Betts","Los Angeles Dodgers","R",2026-03-26,2026-07-30,216,201,50,32,7,0,11,14,0,1,31,0,90,170,67,11,56,44,60,10,71,90.0117647058824,17.5058823529412,-2.33203120835387,216,0.248756218905473,0.300925925925926,0.447761194029851,0.748687119955777,0.199004975124378,0.143518518518519,0.0648148148148148,0.394117647058824,0.0647058823529412,0.329411764705882,0.258823529411765,0.352941176470588,0.417647058823529,0.320972222222222,-0.0107964407794161,0.684,0.773,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"606192","R","Teoscar Hernández","Los Angeles Dodgers","R",2026-03-26,2026-07-30,216,196,50,34,9,0,7,17,0,1,62,2,80,136,61,17,55,28,44,9,52,89.2022058823529,15.4926470588235,-0.879374326946576,216,0.255102040816327,0.314814814814815,0.408163265306122,0.722978080120937,0.153061224489796,0.287037037037037,0.0787037037037037,0.448529411764706,0.125,0.404411764705882,0.205882352941176,0.323529411764706,0.382352941176471,0.312962962962963,-0.00407117743956748,0.684,0.731,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"696285","R","Jacob Young","Washington Nationals","R",2026-03-26,2026-07-29,215,197,43,28,7,1,7,12,0,4,38,1,73,160,55,9,71,39,42,8,74,87.3364779874214,9.33333333333333,3.42552866338195,215,0.218274111675127,0.275700934579439,0.370558375634518,0.646259310213957,0.152284263959391,0.176744186046512,0.0558139534883721,0.34375,0.05625,0.44375,0.24375,0.2625,0.4625,0.28088785046729,0.0159326914575904,0.683,0.762,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"808959","R","Munetaka Murakami","Chicago White Sox","L",2026-03-26,2026-07-29,214,177,46,21,6,0,19,36,0,1,67,0,109,110,66,25,47,13,47,3,53,94.7546296296296,14.6181818181818,25.914802893666,214,0.259887005649718,0.38785046728972,0.615819209039548,1.00366967632927,0.355932203389831,0.313084112149533,0.168224299065421,0.6,0.227272727272727,0.427272727272727,0.118181818181818,0.427272727272727,0.481818181818182,0.419018691588785,0.121097209783486,0.682,0.688,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"666160","R","Mickey Moniak","Colorado Rockies","L",2026-04-03,2026-07-29,213,197,58,28,12,3,15,13,0,1,49,2,121,150,67,16,48,30,59,13,80,90.6813333333333,22.64,14.495830187942,213,0.294416243654822,0.338028169014085,0.614213197969543,0.952241366983628,0.319796954314721,0.230046948356808,0.0610328638497653,0.446666666666667,0.106666666666667,0.32,0.2,0.393333333333333,0.533333333333333,0.394553990610329,0.0680555407884602,0.681,0.75,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"682177","R","Daniel Schneemann","Cleveland Guardians","L",2026-03-26,2026-07-23,212,196,39,27,8,0,4,16,0,0,63,0,59,133,49,10,55,31,42,5,70,88.4159090909091,11.5,-6.38572585252321,212,0.198979591836735,0.259433962264151,0.301020408163265,0.560454370427416,0.102040816326531,0.297169811320755,0.0754716981132075,0.368421052631579,0.075187969924812,0.413533834586466,0.233082706766917,0.315789473684211,0.526315789473684,0.248867924528302,-0.0301213483609585,0.679,0.727,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"683357","R","Owen Caissie","Miami Marlins","L",2026-03-27,2026-07-07,212,188,45,23,10,0,12,16,0,2,78,6,91,116,57,22,43,27,41,5,41,90.8724137931034,16.0258620689655,7.89337730430207,212,0.23936170212766,0.297169811320755,0.484042553191489,0.781212364512244,0.24468085106383,0.367924528301887,0.0754716981132075,0.491379310344828,0.189655172413793,0.370689655172414,0.232758620689655,0.353448275862069,0.353448275862069,0.326603773584906,0.0372329118127456,0.679,0.699,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"691785","R","Marcelo Mayer","Boston Red Sox","L",2026-03-26,2026-06-25,210,188,37,28,8,0,1,16,0,3,42,2,48,148,51,8,79,22,34,13,64,85.6585034013605,8.36054421768707,-13.2991372755427,210,0.196808510638298,0.267942583732057,0.25531914893617,0.523261732668228,0.0585106382978723,0.2,0.0761904761904762,0.344594594594595,0.0540540540540541,0.533783783783784,0.148648648648649,0.22972972972973,0.432432432432432,0.238133971291866,-0.0633292251216319,0.677,0.747,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"666152","R","David Hamilton","Milwaukee Brewers","L",2026-03-26,2026-07-29,209,180,44,32,7,2,3,19,0,0,47,0,64,142,43,7,73,22,43,4,52,79.1900709219858,5.92198581560284,-2.29619420784536,209,0.244444444444444,0.316582914572864,0.355555555555556,0.67213847012842,0.111111111111111,0.22488038277512,0.0909090909090909,0.302816901408451,0.0492957746478873,0.514084507042254,0.154929577464789,0.302816901408451,0.366197183098592,0.296984924623116,-0.0109865751571548,0.676,0.74,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"665161","R","Jeremy Peña","Houston Astros","R",2026-03-27,2026-07-29,209,190,61,43,7,0,11,14,0,3,35,2,101,156,58,9,66,42,37,11,87,87.5608974358974,12.5128205128205,9.04036043984532,209,0.321052631578947,0.373205741626794,0.531578947368421,0.904784688995215,0.210526315789474,0.167464114832536,0.0669856459330144,0.371794871794872,0.0576923076923077,0.423076923076923,0.269230769230769,0.237179487179487,0.557692307692308,0.384928229665072,0.0432553131093078,0.676,0.757,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"805811","R","Bryce Eldridge","San Francisco Giants","L",2026-05-04,2026-07-30,206,175,44,26,9,0,9,30,1,0,55,1,80,121,67,15,46,30,38,7,58,93.1123966942149,14.603305785124,0.797664404755036,206,0.251428571428571,0.359223300970874,0.457142857142857,0.816366158113731,0.205714285714286,0.266990291262136,0.145631067961165,0.553719008264463,0.12396694214876,0.380165289256198,0.247933884297521,0.31404958677686,0.479338842975207,0.35190243902439,0.0038721573046361,0.673,0.708,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"621566","L","Matt Olson","Atlanta Braves","L",2026-03-27,2026-07-30,206,187,49,28,11,0,10,16,0,2,53,1,90,135,66,16,52,27,46,10,57,91.802962962963,18.6296296296296,-0.819360542989841,206,0.262032085561497,0.325242718446602,0.481283422459893,0.806526140906495,0.219251336898396,0.257281553398058,0.0776699029126214,0.488888888888889,0.118518518518519,0.385185185185185,0.2,0.340740740740741,0.422222222222222,0.343980582524272,-0.00397747836402835,0.673,0.73,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"805999","R","A.J. Ewing","New York Mets","L",2026-05-12,2026-07-30,205,183,49,35,9,0,5,19,0,1,54,1,73,131,55,8,58,35,33,5,53,89.6847328244275,10.8473282442748,2.23107832155989,205,0.26775956284153,0.338235294117647,0.398907103825137,0.737142397942784,0.131147540983607,0.263414634146341,0.0926829268292683,0.419847328244275,0.0610687022900763,0.442748091603053,0.267175572519084,0.251908396946565,0.404580152671756,0.322745098039216,0.010883308885658,0.672,0.724,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"660821","R","Jesús Sánchez","Toronto Blue Jays","L",2026-03-28,2026-06-26,205,188,55,35,13,0,7,9,0,4,47,4,89,145,71,18,64,34,35,12,57,92.1731034482759,11.8275862068966,4.47951260447436,205,0.292553191489362,0.331707317073171,0.473404255319149,0.80511157239232,0.180851063829787,0.229268292682927,0.0439024390243902,0.489655172413793,0.124137931034483,0.441379310344828,0.23448275862069,0.241379310344828,0.393103448275862,0.341853658536585,0.0218512809974359,0.672,0.744,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"641857","R","Ryan McMahon","New York Yankees","L",2026-03-25,2026-07-30,204,190,40,23,8,0,9,14,0,0,61,0,75,127,66,15,52,28,42,5,53,91.5126984126984,12.1507936507937,-3.28658685672703,204,0.210526315789474,0.264705882352941,0.394736842105263,0.659442724458204,0.184210526315789,0.299019607843137,0.0686274509803922,0.519685039370079,0.118110236220472,0.409448818897638,0.220472440944882,0.330708661417323,0.417322834645669,0.283872549019608,-0.0161107198859168,0.671,0.718,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"664034","R","Ty France","San Diego Padres","R",2026-04-04,2026-07-29,203,185,50,27,9,1,13,9,0,6,46,2,100,140,65,17,60,34,38,8,67,91.8517985611511,13.2661870503597,8.83739167660958,203,0.27027027027027,0.321782178217822,0.540540540540541,0.862322718758362,0.27027027027027,0.226600985221675,0.0443349753694581,0.464285714285714,0.121428571428571,0.428571428571429,0.242857142857143,0.271428571428571,0.478571428571429,0.362079207920792,0.04353394914586,0.67,0.737,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"678391","R","Jorbit Vivas","Washington Nationals","L",2026-03-28,2026-07-30,202,173,40,28,8,1,3,19,0,4,30,4,59,147,39,5,63,39,34,11,65,83.3673469387755,13.0340136054422,1.6678216694977,202,0.23121387283237,0.315,0.341040462427746,0.656040462427746,0.109826589595376,0.148514851485149,0.0940594059405941,0.26530612244898,0.0340136054421769,0.428571428571429,0.26530612244898,0.231292517006803,0.442176870748299,0.2907,0.00825654291830546,0.669,0.746,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"605170","R","Victor Caratini","Minnesota Twins","L",2026-03-26,2026-07-30,201,173,43,31,7,0,5,17,0,3,30,8,65,151,62,8,71,39,35,6,62,90.3470198675497,12.2251655629139,-5.16449510766251,201,0.248554913294798,0.313432835820896,0.375722543352601,0.689155379173497,0.127167630057803,0.149253731343284,0.0845771144278607,0.410596026490066,0.0529801324503311,0.470198675496689,0.258278145695364,0.231788079470199,0.410596026490066,0.298009950248756,-0.0256940055107588,0.668,0.751,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"670770","R","TJ Friedl","Cincinnati Reds","L",2026-03-26,2026-07-28,200,172,28,18,6,1,3,18,0,4,46,1,45,132,38,4,52,28,37,15,54,83.9708661417323,18.1417322834646,-11.7392459395925,200,0.162790697674419,0.256410256410256,0.261627906976744,0.518038163387001,0.0988372093023256,0.23,0.09,0.287878787878788,0.0303030303030303,0.393939393939394,0.212121212121212,0.28030303030303,0.409090909090909,0.236769230769231,-0.0586962296979627,0.667,0.725,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"682626","R","Francisco Alvarez","New York Mets","R",2026-03-26,2026-07-30,199,176,47,30,7,0,10,18,0,2,51,1,84,126,58,19,57,27,33,9,74,90.7301587301587,11.6984126984127,2.32229262040826,199,0.267045454545455,0.34010152284264,0.477272727272727,0.817374250115367,0.210227272727273,0.256281407035176,0.0904522613065327,0.46031746031746,0.150793650793651,0.452380952380952,0.214285714285714,0.261904761904762,0.587301587301587,0.350456852791878,0.0116698121628556,0.666,0.716,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"665833","R","Oneil Cruz","Pittsburgh Pirates","L",2026-03-26,2026-06-06,199,173,42,25,7,0,10,24,0,2,64,0,79,109,63,17,53,23,29,4,50,95.1990740740741,7.97222222222222,8.0206587630781,199,0.242774566473988,0.341708542713568,0.456647398843931,0.798355941557498,0.213872832369942,0.321608040201005,0.120603015075377,0.577981651376147,0.155963302752294,0.486238532110092,0.211009174311927,0.26605504587156,0.458715596330275,0.345628140703518,0.0403048179049151,0.666,0.686,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"805779","R","Jacob Wilson","Athletics","R",2026-03-27,2026-07-30,197,189,55,42,8,0,5,7,0,1,24,0,78,164,51,5,88,39,31,6,76,84.0783950617284,6.77160493827161,4.23301645031578,197,0.291005291005291,0.319796954314721,0.412698412698413,0.732495367013134,0.121693121693122,0.121827411167513,0.0355329949238579,0.310975609756098,0.0304878048780488,0.536585365853659,0.23780487804878,0.189024390243902,0.463414634146341,0.317157360406091,0.0214873931488111,0.663,0.766,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"672724","R","Oswald Peraza","Los Angeles Angels","R",2026-03-26,2026-07-28,194,179,40,31,6,1,2,8,0,6,58,1,54,122,44,3,69,27,22,4,55,84.9441666666667,5.96694214876033,-10.364583466258,194,0.223463687150838,0.278350515463918,0.301675977653631,0.580026493117549,0.0782122905027933,0.298969072164948,0.0412371134020619,0.360655737704918,0.0245901639344262,0.565573770491803,0.221311475409836,0.180327868852459,0.450819672131148,0.258453608247423,-0.053425687970402,0.66,0.709,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"645277","L","Ozzie Albies","Atlanta Braves","R",2026-03-27,2026-07-30,194,183,54,33,13,0,8,4,0,2,14,5,91,174,54,7,61,48,49,16,86,86.3418604651163,16.093023255814,12.8865600924282,194,0.295081967213115,0.309278350515464,0.497267759562842,0.806546110078305,0.202185792349727,0.0721649484536082,0.0206185567010309,0.310344827586207,0.0402298850574713,0.350574712643678,0.275862068965517,0.281609195402299,0.494252873563218,0.337319587628866,0.0664255674867435,0.66,0.777,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"691594","R","Javier Sanoja","Miami Marlins","R",2026-03-27,2026-07-30,193,180,44,28,14,1,1,11,0,0,11,1,63,171,51,2,78,41,30,22,87,85.5694117647059,10.7134502923977,-1.4518448607586,193,0.244444444444444,0.286458333333333,0.35,0.636458333333333,0.105555555555556,0.0569948186528497,0.0569948186528497,0.298245614035088,0.0116959064327485,0.456140350877193,0.239766081871345,0.175438596491228,0.508771929824561,0.276875,-0.00752251223190983,0.659,0.774,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"690976","R","Alex Freeland","Los Angeles Dodgers","L",2026-03-27,2026-07-26,192,166,41,32,6,0,3,20,0,1,53,2,56,117,47,7,56,28,28,5,47,87.1059829059829,7.17948717948718,-2.28251357509844,192,0.246987951807229,0.328042328042328,0.337349397590361,0.665391725632689,0.0903614457831325,0.276041666666667,0.104166666666667,0.401709401709402,0.0598290598290598,0.478632478632479,0.239316239316239,0.239316239316239,0.401709401709402,0.297089947089947,-0.0118880915369711,0.658,0.701,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"672275","R","Patrick Bailey","Cleveland Guardians","L",2026-03-27,2026-07-29,192,180,36,26,5,1,4,11,0,0,45,0,55,136,58,9,63,32,31,10,65,89.302962962963,11.8592592592593,-12.7625563698092,192,0.2,0.246073298429319,0.305555555555556,0.551628853984875,0.105555555555556,0.234375,0.0572916666666667,0.426470588235294,0.0661764705882353,0.463235294117647,0.235294117647059,0.227941176470588,0.477941176470588,0.242251308900524,-0.0664716477594231,0.658,0.731,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"666969","R","Adolis García","Philadelphia Phillies","R",2026-03-26,2026-06-10,191,172,30,22,4,1,3,13,0,4,68,2,45,106,47,9,45,27,24,10,46,91.6084905660377,12.8207547169811,-15.7369970062074,191,0.174418604651163,0.246073298429319,0.261627906976744,0.507701205406064,0.0872093023255814,0.356020942408377,0.0680628272251309,0.443396226415094,0.0849056603773585,0.424528301886792,0.254716981132075,0.226415094339623,0.433962264150943,0.229109947643979,-0.0823926544827615,0.656,0.679,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"669357","R","Nolan Gorman","St. Louis Cardinals","L",2026-03-26,2026-06-11,191,167,33,24,3,0,6,22,2,0,64,2,54,104,49,9,29,28,40,7,48,90.6413461538462,23.4230769230769,-5.28518119322217,191,0.197604790419162,0.287958115183246,0.323353293413174,0.61131140859642,0.125748502994012,0.335078534031414,0.115183246073298,0.471153846153846,0.0865384615384615,0.278846153846154,0.269230769230769,0.384615384615385,0.461538461538462,0.268253968253968,-0.0276711057236763,0.656,0.675,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"608348","R","Carson Kelly","Chicago Cubs","R",2026-03-26,2026-07-30,190,169,38,32,4,0,2,18,0,3,32,0,48,137,46,4,69,31,26,11,64,86.3598540145985,9.64963503649635,-4.34963462960033,190,0.224852071005917,0.310526315789474,0.284023668639053,0.594549984428527,0.0591715976331361,0.168421052631579,0.0947368421052632,0.335766423357664,0.0291970802919708,0.503649635036496,0.226277372262774,0.18978102189781,0.467153284671533,0.272210526315789,-0.0228928138400017,0.655,0.733,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"678554","R","Curtis Mead","Boston Red Sox","R",2026-03-31,2026-07-27,189,163,38,19,9,0,10,23,0,3,36,0,77,126,53,12,52,29,36,9,67,88.1274193548387,13.048,8.18559174589729,189,0.233128834355828,0.338624338624339,0.47239263803681,0.811016976661148,0.239263803680982,0.19047619047619,0.121693121693122,0.420634920634921,0.0952380952380952,0.412698412698413,0.23015873015873,0.285714285714286,0.531746031746032,0.349259259259259,0.0433100092375518,0.654,0.716,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"677588","R","José Tena","Washington Nationals","L",2026-03-28,2026-07-30,189,175,42,26,10,1,5,13,0,1,56,0,69,119,61,11,61,30,22,6,52,92.1831932773109,8.61344537815126,-6.62524286386981,189,0.24,0.296296296296296,0.394285714285714,0.690582010582011,0.154285714285714,0.296296296296296,0.0687830687830688,0.512605042016807,0.092436974789916,0.512605042016807,0.252100840336134,0.184873949579832,0.436974789915966,0.299365079365079,-0.0350541950469302,0.654,0.704,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"670764","R","Taylor Walls","Tampa Bay Rays","L",2026-04-06,2026-07-29,189,161,38,27,9,2,0,22,0,2,53,2,51,112,33,4,51,26,29,6,49,82.4133928571429,11.9285714285714,-2.51976527668723,189,0.236024844720497,0.331550802139037,0.316770186335404,0.648320988474441,0.0807453416149068,0.28042328042328,0.116402116402116,0.294642857142857,0.0357142857142857,0.455357142857143,0.232142857142857,0.258928571428571,0.4375,0.292299465240642,-0.0133320914110435,0.654,0.691,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
"657041","R","Lane Thomas","Kansas City Royals","R",2026-03-27,2026-07-29,188,166,34,19,9,0,6,19,0,2,49,1,61,118,45,9,44,27,28,19,59,88.7847457627119,18.2372881355932,0.808047112456438,188,0.204819277108434,0.292553191489362,0.367469879518072,0.660023071007434,0.162650602409639,0.26063829787234,0.101063829787234,0.38135593220339,0.076271186440678,0.372881355932203,0.228813559322034,0.23728813559322,0.5,0.289840425531915,0.00429812293859807,0.653,0.702,"moderate","batter","fixed_linear_weights_v1","sabrhood_player_summary_v1","2026-07-30","2026-07-31 12:00:57 UTC"
