"game_id","team_side","batting_order","batter_id","batter_name","batter_team","pitcher_id","pitcher_name","pitcher_team","batter_hand","pitcher_hand","batter_pa","pitcher_bf","batter_split_pa","pitcher_split_bf","batter_form_confidence","pitcher_form_confidence","p_BB","p_HBP","p_K","p_1B","p_2B","p_3B","p_HR","p_OUT","p_hit","p_xbh","p_on_base","estimated_woba","probability_sum","matchup_reliability","input_status","model_version","simulation_weight","throws","pitcher_role","availability_score"
"824568","away",4,"502671","Paul Goldschmidt","New York Yankees","669684","Chris Murphy","Chicago White Sox","R","L",305,119,134,56,0.301,0.174,0.109780162753272,0.0316367025782971,0.230275113192062,0.155186377270886,0.0454936861187799,0.0134613478601814,0.032294567818699,0.381872042407822,0.246435979068547,0.0912496017976602,0.387852844400116,0.377414704919267,1,44.8273784725332,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.816666666666667,"L","reliever",0.816666666666667
"824568","away",4,"502671","Paul Goldschmidt","New York Yankees","656794","Sean Newcomb","Chicago White Sox","R","L",305,237,134,134,0.301,0.18,0.0799445716566781,0.0294751695047419,0.239419175580787,0.145729767850767,0.0321495393872759,0.0263257559043881,0.031539146819355,0.415416873296006,0.235744209961786,0.090014442111019,0.345163951123206,0.348953365353168,1,53.6927035920672,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.755555555555556,"L","reliever",0.755555555555556
"824568","away",5,"682987","Spencer Jones","New York Yankees","691799","Grant Taylor","Chicago White Sox","U","R",0,219,79,0,0,0.174,0.0908583101592141,0.00367433783035308,0.366583790960639,0.125568788877855,0.0321346791412056,0.00116156044935529,0.026202134407288,0.35381639817409,0.185067162875703,0.0594983739978488,0.279599810865271,0.270163618054962,1,22.1521071115013,"batter_league_fallback","multinomial_log5_platoon_form_v1",0.905555555555556,"R","reliever",0.905555555555556
"824568","away",5,"682987","Spencer Jones","New York Yankees","663542","Bryan Hudson","Chicago White Sox","U","L",0,195,0,0,0,0.174,0.0859640251024962,0.0154703621848841,0.222081761690408,0.156994400995571,0.0370929575034892,0.00208103944456081,0.0222688257126951,0.458046627365895,0.218437223656316,0.0614428226607452,0.319871610943697,0.3026109394903,1,15.3370786516854,"batter_league_fallback","multinomial_log5_platoon_form_v1",0.866666666666667,"L","reliever",0.866666666666667
"824568","away",5,"682987","Spencer Jones","New York Yankees","622554","Seranthony Domínguez","Chicago White Sox","U","R",0,158,79,0,0,0,0.118176437817462,0.007214935214158,0.321707873768987,0.128029030068217,0.0294858895545896,0.00136133276259945,0.0360887197612908,0.357935781052697,0.194964972146696,0.0669359420784799,0.320356345178317,0.310626550785814,1,19.3627450980392,"batter_league_fallback","multinomial_log5_platoon_form_v1",0.855555555555556,"R","reliever",0.855555555555556
"824568","away",5,"682987","Spencer Jones","New York Yankees","670950","Trevor Richards","Chicago White Sox","U","R",0,185,79,0,0,0.301,0.0833639466228591,0.00402304204183232,0.320994355585697,0.128403359350327,0.0318846900914493,0.00269571342522833,0.0393398210045368,0.38929507187807,0.202323583871541,0.0739202245212144,0.289710572536233,0.296228038544052,1,20.6938810006761,"batter_league_fallback","multinomial_log5_platoon_form_v1",0.838888888888889,"R","reliever",0.838888888888889
"824568","away",5,"682987","Spencer Jones","New York Yankees","669684","Chris Murphy","Chicago White Sox","U","L",0,119,0,0,0,0.174,0.0965509980264457,0.0159299553258102,0.223598215709701,0.136292475310189,0.044311412950082,0.00518358420543733,0.0264907278119624,0.451642630660372,0.212278200277671,0.0759857249674818,0.324759153629927,0.314306041066426,1,11.2872628726287,"batter_league_fallback","multinomial_log5_platoon_form_v1",0.816666666666667,"L","reliever",0.816666666666667
"824568","away",5,"682987","Spencer Jones","New York Yankees","656794","Sean Newcomb","Chicago White Sox","U","L",0,237,0,0,0,0.18,0.0848808490763475,0.0182873552462991,0.22040609257937,0.140409799414791,0.036236518990067,0.0123133188072853,0.0205607357016818,0.466905330184158,0.209520372913826,0.0691105734990341,0.312688577236472,0.30076444477246,1,17.0328542094456,"batter_league_fallback","multinomial_log5_platoon_form_v1",0.755555555555556,"L","reliever",0.755555555555556
"824568","away",6,"665862","Jazz Chisholm Jr.","New York Yankees","691799","Grant Taylor","Chicago White Sox","L","R",400,219,268,118,0.286,0.174,0.0920675372427645,0.00112352918878223,0.403413841606799,0.0927034360902892,0.0309553684249751,0.000375651576404704,0.0269178849152599,0.352442750954726,0.150952341006929,0.0582489049166397,0.244143407438476,0.238990187458718,1,57.1895751662946,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.905555555555556,"R","reliever",0.905555555555556
"824568","away",6,"665862","Jazz Chisholm Jr.","New York Yankees","663542","Bryan Hudson","Chicago White Sox","L","L",400,195,132,85,0.286,0.174,0.0760395330415382,0.00320721961260207,0.356468459805664,0.151539204114428,0.0290882735494886,0.00332293565038062,0.0191483839145768,0.361185990311322,0.203098797228874,0.051559593114446,0.282345549883014,0.26787246602469,1,52.4461207120893,"overall_and_platoon_complete","multinomial_log5_platoon_form_v1",0.866666666666667,"L","reliever",0.866666666666667
