"metric_id","metric_label","player_id","player_name","team","role","game_id","probability","expected_opportunities","sample_size","evidence","model_status","probability_method","metric_rank","source_note"
"batter_tb_2plus","2+ total bases",660271,"Shohei Ohtani","LAD","hitter","824230",0.428070039785587,4.2,465,"Season event mix across 465 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",7,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",575929,"Willson Contreras","BOS","hitter","823539",0.425416547559508,4.2,419,"Season event mix across 419 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",8,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",682829,"Elly De La Cruz","CIN","hitter","824637",0.424910997628662,4.2,409,"Season event mix across 409 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",9,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",669242,"Tommy Edman","LAD","hitter","824230",0.419593275883573,4.2,129,"Season event mix across 129 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",10,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",701678,"Hao-Yu Lee","DET","hitter","824230",0.411381968763979,4.2,198,"Season event mix across 198 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",11,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",671976,"Tristan Peters","CHW","hitter","823665",0.407067991765496,4.2,329,"Season event mix across 329 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",12,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",671218,"Heliot Ramos","SFG","hitter","823539",0.402588276956102,4.2,302,"Season event mix across 302 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",13,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",571970,"Max Muncy","LAD","hitter","824230",0.400605187336729,4.2,386,"Season event mix across 386 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",14,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",668939,"Adley Rutschman","BAL","hitter","823539",0.399240221403782,4.2,284,"Season event mix across 284 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",15,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",701398,"Sal Stewart","CIN","hitter","824637",0.399009464332897,4.2,477,"Season event mix across 477 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",16,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",678246,"Miguel Vargas","CHW","hitter","823665",0.393552533019079,4.2,476,"Season event mix across 476 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",17,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",624431,"Jose Trevino","CIN","hitter","824637",0.391930079331329,4.2,87,"Season event mix across 87 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",18,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",808959,"Munetaka Murakami","CHW","hitter","823665",0.388735194862426,4.2,326,"Season event mix across 326 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",19,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",677950,"Alek Thomas","ARI","hitter","824230",0.386918701170658,4.2,100,"Season event mix across 100 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",20,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",643217,"Andrew Benintendi","CHW","hitter","823665",0.386421828258963,4.2,335,"Season event mix across 335 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",21,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",502671,"Paul Goldschmidt","NYY","hitter","823539",0.382867813690824,4.2,319,"Season event mix across 319 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",22,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",805808,"Kevin McGonigle","DET","hitter","824230",0.382139507068915,4.2,480,"Season event mix across 480 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",23,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",677800,"Wilyer Abreu","BOS","hitter","823539",0.380464523972057,4.2,468,"Season event mix across 468 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",24,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",682987,"Spencer Jones","NYY","hitter","823539",0.378310295908158,4.2,105,"Season event mix across 105 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",25,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",642708,"Amed Rosario","NYY","hitter","823539",0.376387938725307,4.2,188,"Season event mix across 188 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",26,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",641355,"Cody Bellinger","NYY","hitter","823539",0.374188485440825,4.2,434,"Season event mix across 434 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",27,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",695657,"Colson Montgomery","CHW","hitter","823665",0.37389588127952,4.2,437,"Season event mix across 437 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",28,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",642201,"Eli White","ATL","hitter","823539",0.370750330606687,4.2,144,"Season event mix across 144 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",29,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",695731,"Braden Montgomery","CHW","hitter","823665",0.370668585813576,4.2,178,"Season event mix across 178 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",30,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",803011,"Sam Antonacci","CHW","hitter","823665",0.370201363161285,4.2,361,"Season event mix across 361 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",31,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",702332,"Caleb Durbin","BOS","hitter","823539",0.368057889442836,4.2,383,"Season event mix across 383 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",32,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",606192,"Teoscar Hernández","LAD","hitter","824230",0.36658045529158,4.2,302,"Season event mix across 302 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",33,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",663886,"Tyler Stephenson","CIN","hitter","824637",0.365286429061905,4.2,299,"Season event mix across 299 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",34,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",805367,"Chase Meidroth","CHW","hitter","823665",0.362586174415843,4.2,448,"Season event mix across 448 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",35,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",668709,"JJ Bleday","CIN","hitter","824637",0.361442760953083,4.2,345,"Season event mix across 345 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",36,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",605141,"Mookie Betts","LAD","hitter","824230",0.357135928706842,4.2,314,"Season event mix across 314 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",37,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",679529,"Spencer Torkelson","DET","hitter","824230",0.356673551882883,4.2,432,"Season event mix across 432 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",38,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",676609,"José Caballero","NYY","hitter","823539",0.343801118487357,4.2,341,"Season event mix across 341 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",39,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",650402,"Gleyber Torres","DET","hitter","824230",0.337417591678103,4.2,238,"Season event mix across 238 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",40,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",553993,"Eugenio Suárez","CIN","hitter","824637",0.336743262952536,4.2,320,"Season event mix across 320 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",41,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",663656,"Kyle Tucker","LAD","hitter","824230",0.330293811644604,4.2,430,"Season event mix across 430 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",42,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",676439,"Hunter Feduccia","TBR","hitter","824230",0.325582121930094,4.2,160,"Season event mix across 160 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",43,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",680574,"Matt McLain","CIN","hitter","824637",0.291757074047347,4.2,320,"Season event mix across 320 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",44,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"batter_tb_2plus","2+ total bases",670770,"TJ Friedl","CIN","hitter","824637",0.220753045369644,4.2,236,"Season event mix across 236 PA","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",45,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",678022,"Jack Perkins","ATH","pitcher","824961",0.934496926898377,30,73.6666666666667,"26.8% K across  73.2 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",1,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",669199,"Lake Bachar","MIA","pitcher","823011",0.906449563981465,30,58.6666666666667,"25.2% K across  58.2 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",2,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",675660,"Shane Drohan","MIL","pitcher","823741",0.890050065629028,30,88,"24.4% K across  88.0 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",3,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",650911,"Cristopher Sánchez","PHI","pitcher","823986",0.888714723178583,26.2173913043478,144.666666666667,"27.9% K across 144.2 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",4,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",690997,"Nolan McLean","NYM","pitcher","823582",0.85270876294331,23.7272727272727,125.666666666667,"28.3% K across 125.2 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",5,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",607074,"Carlos Rodón","NYY","pitcher","823539",0.741777189837886,21.5555555555556,46.3333333333333,"26.8% K across  46.1 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",6,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",667755,"José Soriano","LAA","pitcher","822770",0.711196658490467,23.2272727272727,123,"24.9% K across 123.0 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",7,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",676917,"Cade Cavalli","WSN","pitcher","822690",0.708063990754238,21.8695652173913,116.666666666667,"25.8% K across 116.2 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",8,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",592332,"Kevin Gausman","TOR","pitcher","824637",0.658786262262522,23.4782608695652,127.333333333333,"23.5% K across 127.1 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",9,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",656492,"Foster Griffin","WSN","pitcher","824392",0.639958384432744,23.8181818181818,129.333333333333,"22.1% K across 129.1 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",10,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",608331,"Max Fried","NYY","pitcher","823501",0.613630092153677,22.3076923076923,75,"23.4% K across  75.0 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",11,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",669358,"Shane Baz","BAL","pitcher","824961",0.586648402453016,25.0454545454545,128.333333333333,"20.2% K across 128.1 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",12,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",607200,"Erick Fedde","CHW","pitcher","823665",0.579878142986599,30,102.333333333333,"16.7% K across 102.1 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",13,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",645261,"Sandy Alcantara","MIA","pitcher","822690",0.571440446208707,27.1739130434783,150.666666666667,"18.4% K across 150.2 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",14,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",615698,"Cal Quantrill","TEX","pitcher","823741",0.516044993558748,30,58.6666666666667,"15.7% K across  58.2 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",15,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",672456,"Keider Montero","DET","pitcher","824230",0.505112713562926,26.0588235294118,110.333333333333,"17.8% K across 110.1 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",16,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",681517,"Kyle Leahy","STL","pitcher","823011",0.455220053778006,21.7142857142857,107.333333333333,"20% K across 107.1 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",17,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",527048,"Martín Pérez","ATL","pitcher","824874",0.442378703459982,23.4117647058824,97.3333333333333,"18.8% K across  97.1 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",18,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",621111,"Walker Buehler","SDP","pitcher","822936",0.424071416629171,20.6818181818182,104.333333333333,"20.2% K across 104.1 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",19,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",671096,"Andrew Abbott","CIN","pitcher","824637",0.400224169340314,22.9565217391304,122,"18% K across 122.0 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",20,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",687562,"Jake Bennett","BOS","pitcher","823539",0.399231769759864,23.2727272727273,65.6666666666667,"18% K across  65.2 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",21,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",696270,"Ryan Johnson","LAA","pitcher","823986",0.377920310011823,23.4444444444444,46,"17.5% K across  46.0 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",22,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",641927,"Bailey Ober","MIN","pitcher","823665",0.36162243961658,22.875,87,"17.2% K across  87.0 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",23,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",518876,"Merrill Kelly","ARI","pitcher","823177",0.318414373063399,24.8947368421053,109.333333333333,"15% K across 109.1 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",24,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",663372,"Ryan Feltner","COL","pitcher","824874",0.282237093612614,20.875,76.6666666666667,"17.1% K across  76.2 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",25,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",607259,"Nick Martinez","TBR","pitcher","822936",0.233209586050939,23.6666666666667,123.333333333333,"13.9% K across 123.1 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",26,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_5plus","5+ strikeouts",683352,"Mitch Bratt","ARI","pitcher","823176",0.0885001006673361,19.6,20.6666666666667,"12.2% K across  20.2 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",27,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_7plus","7+ strikeouts",678022,"Jack Perkins","ATH","pitcher","824961",0.730749492764712,30,73.6666666666667,"26.8% K across  73.2 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",1,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_7plus","7+ strikeouts",669199,"Lake Bachar","MIA","pitcher","823011",0.661651293536233,30,58.6666666666667,"25.2% K across  58.2 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",2,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_7plus","7+ strikeouts",675660,"Shane Drohan","MIL","pitcher","823741",0.625888561101307,30,88,"24.4% K across  88.0 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",3,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_7plus","7+ strikeouts",650911,"Cristopher Sánchez","PHI","pitcher","823986",0.615769151127693,26.2173913043478,144.666666666667,"27.9% K across 144.2 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",4,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_7plus","7+ strikeouts",690997,"Nolan McLean","NYM","pitcher","823582",0.541495985614682,23.7272727272727,125.666666666667,"28.3% K across 125.2 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",5,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_7plus","7+ strikeouts",607074,"Carlos Rodón","NYY","pitcher","823539",0.372848165486438,21.5555555555556,46.3333333333333,"26.8% K across  46.1 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",6,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_7plus","7+ strikeouts",667755,"José Soriano","LAA","pitcher","822770",0.339987509480084,23.2272727272727,123,"24.9% K across 123.0 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",7,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_7plus","7+ strikeouts",676917,"Cade Cavalli","WSN","pitcher","822690",0.333855340351933,21.8695652173913,116.666666666667,"25.8% K across 116.2 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",8,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_7plus","7+ strikeouts",592332,"Kevin Gausman","TOR","pitcher","824637",0.285615000681469,23.4782608695652,127.333333333333,"23.5% K across 127.1 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",9,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_7plus","7+ strikeouts",656492,"Foster Griffin","WSN","pitcher","824392",0.270001811019272,23.8181818181818,129.333333333333,"22.1% K across 129.1 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",10,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_7plus","7+ strikeouts",608331,"Max Fried","NYY","pitcher","823501",0.242381414667222,22.3076923076923,75,"23.4% K across  75.0 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",11,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_7plus","7+ strikeouts",607200,"Erick Fedde","CHW","pitcher","823665",0.226854338716981,30,102.333333333333,"16.7% K across 102.1 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",12,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_7plus","7+ strikeouts",669358,"Shane Baz","BAL","pitcher","824961",0.22581633308927,25.0454545454545,128.333333333333,"20.2% K across 128.1 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",13,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_7plus","7+ strikeouts",645261,"Sandy Alcantara","MIA","pitcher","822690",0.216628738723923,27.1739130434783,150.666666666667,"18.4% K across 150.2 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",14,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
"pitcher_k_7plus","7+ strikeouts",615698,"Cal Quantrill","TEX","pitcher","823741",0.179145140839242,30,58.6666666666667,"15.7% K across  58.2 IP","development season-rate baseline","poisson_event_and_binomial_strikeout_baseline_v1",15,"FanGraphs season rates via BaseballR joined to posted batting orders and probable starters. Opponent, park, weather, and lineup-slot adjustments are not yet fitted."
